tokenized_text,lix_score
"['Men', 'det', 'var', 'ikke', 'bare', 'i', 'Norge', 'at', 'det', 'ble', 'arrangert', 'store', 'mesterskap', '.', 'I', 'Sverige', 'ble', 'det', 'arrangert', 'et', 'stort', 'mesterskap', 'i', '1920', ',', 'og', 'i', '1921', 'ble', 'det', 'arrangert', 'et', 'stort', 'mesterskap', 'i', 'Finland', '.', 'I', '1922', 'ble', 'det', 'arrangert', 'et', 'stort', 'mesterskap', 'i', 'Sverige', ',', 'og', 'i', '1923', 'ble', 'det', 'arrangert', 'et', 'stort', 'mesterskap', 'i', 'Finland', '.', 'I', '1924', 'ble', 'det', 'arrangert', 'et', 'stort', 'mesterskap', 'i', 'Finland', ',', 'og', 'i', '1925', 'ble', 'det', 'arrangert', 'et', 'stort', 'mesterskap', 'i', 'Sverige', '.', 'I', '1926', 'ble', 'det', 'arrangert', 'et', 'stort', 'mesterskap', 'i', 'Finland', ',', 'og', 'i', '1927', 'ble', 'det', 'arrangert', 'et', 'stort', 'mesterskap', 'i', 'Sverige', '.', 'I', '1928', 'ble', 'det', 'arrangert', 'et', 'stort', 'mesterskap', 'i', 'Finland', ',', 'og', 'i', '1929', 'ble', 'det', 'arrangert', 'et', 'stort', 'mesterskap', 'i', 'Sverige', '.', 'I', '1930', 'ble', 'det', 'arrangert', 'et', 'stort', 'mesterskap', 'i', 'Finland', ',', 'og', 'i', '1931', 'ble', 'det', 'arrangert', 'et', 'stort', 'mesterskap', 'i', 'Sverige', '.', 'I', '1932', 'ble', 'det', 'arrangert', 'et', 'stort', 'mesterskap', 'i', 'Finland', ',', 'og', 'i', '1933', 'ble', 'det', 'arrangert', 'et', 'stort', 'mesterskap', 'i', 'Sverige', '.', 'I', '1934', 'ble', 'det', 'arrangert', 'et', 'stort']",47.5
"['Det', 'var', 'ein', 'gong', 'ein', 'mann', 'som', 'hadde', 'ein', 'katt', 'som', 'heitte', 'Pus', '.', 'Han', 'var', 'så', 'glad', 'i', 'katten', 'sin', 'at', 'han', 'ville', 'ikkje', 'at', 'nokon', 'skulle', 'ta', 'han', '.', 'Men', 'så', 'ein', 'dag', 'kom', 'det', 'ein', 'mann', 'og', 'ville', 'ta', 'katten', 'hans', '.', 'Han', 'ville', 'ikkje', 'at', 'nokon', 'skulle', 'ta', 'han', ',', 'men', 'han', 'ville', 'at', 'katten', 'skulle', 'få', 'leva', 'i', 'fred', '.', 'Men', 'så', 'ein', 'dag', 'kom', 'det', 'ein', 'mann', 'og', 'ville', 'ta', 'katten', 'hans', '.', 'Han', 'ville', 'ikkje', 'at', 'nokon', 'skulle', 'ta', 'han', ',', 'men', 'han', 'ville', 'at', 'katten', 'skulle', 'få', 'leva', 'i', 'fred', '.', 'Men', 'så', 'ein', 'dag', 'kom', 'det', 'ein', 'mann', 'og', 'ville', 'ta', 'katten', 'hans', '.', 'Han', 'ville', 'ikkje', 'at', 'nokon', 'skulle', 'ta', 'han', ',', 'men', 'han', 'ville', 'at', 'katten', 'skulle', 'få', 'leva', 'i', 'fred', '.', 'Men', 'så', 'ein', 'dag', 'kom', 'det', 'ein', 'mann', 'og', 'ville', 'ta', 'katten', 'hans', '.', 'Han', 'ville', 'ikkje', 'at', 'nokon', 'skulle', 'ta', 'han', ',', 'men', 'han', 'ville', 'at', 'katten', 'skulle', 'få', 'leva', 'i', 'fred', '.', 'Men', 'så', 'ein', 'dag', 'kom', 'det', 'ein', 'mann', 'og', 'ville', 'ta', 'katten', 'hans', '.', 'Han', 'ville', 'ikkje', 'at', 'nokon', 'skulle', 'ta', 'han', ',', 'men', 'han', 'ville', 'at', 'katten', 'skulle', 'få', 'leva', 'i', 'fred', '.', 'Men', 'så', 'ein', 'dag', 'kom', 'det', 'ein', 'mann', 'og', 'ville', 'ta', 'katten']",15.333333333333334
"['Det', 'var', 'så', 'mye', 'som', 'var', 'galt', 'med', 'denne', 'bilen', 'at', 'jeg', 'ikke', 'kunne', 'tro', 'det', 'var', 'sant', '.', 'Jeg', 'hadde', 'aldri', 'sett', 'noe', 'lignende', 'i', 'hele', 'mitt', 'liv', '.', 'Det', 'var', 'en', 'bil', 'som', 'var', 'så', 'dårlig', 'at', 'jeg', 'ikke', 'kunne', 'tro', 'det', 'var', 'sant', '.', 'Jeg', 'hadde', 'aldri', 'sett', 'noe', 'lignende', 'i', 'hele', 'mitt', 'liv', '.', 'Det', 'var', 'en', 'bil', 'som', 'var', 'så', 'dårlig', 'at', 'jeg', 'ikke', 'kunne', 'tro', 'det', 'var', 'sant', '.', 'Jeg', 'hadde', 'aldri', 'sett', 'noe', 'lignende', 'i', 'hele', 'mitt', 'liv', '.', 'Det', 'var', 'en', 'bil', 'som', 'var', 'så', 'dårlig', 'at', 'jeg', 'ikke', 'kunne', 'tro', 'det', 'var', 'sant', '.', 'Jeg', 'hadde', 'aldri', 'sett', 'noe', 'lignende', 'i', 'hele', 'mitt', 'liv', '.', 'Det', 'var', 'en', 'bil', 'som', 'var', 'så', 'dårlig', 'at', 'jeg', 'ikke', 'kunne', 'tro', 'det', 'var', 'sant', '.', 'Jeg', 'hadde', 'aldri', 'sett', 'noe', 'lignende', 'i', 'hele', 'mitt', 'liv', '.', 'Det', 'var', 'en', 'bil', 'som', 'var', 'så', 'dårlig', 'at', 'jeg', 'ikke', 'kunne', 'tro', 'det', 'var', 'sant', '.', 'Jeg', 'hadde', 'aldri', 'sett', 'noe', 'lignende', 'i', 'hele', 'mitt', 'liv', '.', 'Det', 'var', 'en', 'bil', 'som', 'var', 'så', 'dårlig', 'at', 'jeg', 'ikke', 'kunne', 'tro', 'det', 'var', 'sant', '.', 'Jeg', 'hadde', 'aldri', 'sett', 'noe', 'lignende', 'i', 'hele', 'mitt', 'liv', '.', 'Det', 'var', 'en', 'bil', 'som', 'var', 'så', 'dårlig', 'at', 'jeg', 'ikke', 'kunne']",16.9472049689441
"['Ja', 'det', 'var', 'en', 'fin', 'dag', 'i', 'dag', 'og', 'jeg', 'har', 'vært', 'ute', 'og', 'gått', 'en', 'tur', 'med', 'hunden', 'min', 'og', 'det', 'var', 'så', 'deilig', 'å', 'kjenne', 'solen', 'varme', 'og', 'høre', 'fuglene', 'kvitre', 'og', 'se', 'på', 'alle', 'de', 'fine', 'blomstene', 'som', 'er', 'i', 'full', 'blomst', 'ute', 'nå', '.', 'Det', 'er', 'så', 'fint', 'å', 'se', 'at', 'det', 'er', 'så', 'mange', 'som', 'har', 'begynt', 'å', 'plante', 'blomster', 'ute', 'nå', 'og', 'det', 'er', 'så', 'koselig', 'å', 'se', 'at', 'det', 'er', 'så', 'mange', 'som', 'har', 'begynt', 'å', 'pynte', 'opp', 'med', 'blomster', 'ute', 'nå', 'og', 'det', 'er', 'så', 'fint', 'å', 'se', 'at', 'det', 'er', 'så', 'mange', 'som', 'har', 'begynt', 'å', 'pynte', 'opp', 'med', 'blomster', 'ute', 'nå', 'og', 'det', 'er', 'så', 'koselig', 'å', 'se', 'at', 'det', 'er', 'så', 'mange', 'som', 'har', 'begynt', 'å', 'pynte', 'opp', 'med', 'blomster', 'ute', 'nå', 'og', 'det', 'er', 'så', 'fint', 'å', 'se', 'at', 'det', 'er', 'så', 'mange', 'som', 'har', 'begynt', 'å', 'pynte', 'opp', 'med', 'blomster', 'ute', 'nå', 'og', 'det', 'er', 'så', 'koselig', 'å', 'se', 'at', 'det', 'er', 'så', 'mange', 'som', 'har', 'begynt', 'å', 'pynte', 'opp', 'med', 'blomster', 'ute', 'nå', 'og', 'det', 'er', 'så', 'fint', 'å', 'se', 'at', 'det', 'er', 'så', 'mange', 'som', 'har', 'begynt', 'å', 'pynte']",51.25531914893617
"['Ja', 'det', 'er', 'en', 'god', 'ide', 'at', 'få', 'en', 'advokat', 'til', 'at', 'hjælpe', 'dig', 'med', 'at', 'få', 'styr', 'på', 'din', 'sag', '.', 'Det', 'er', 'ikke', 'altid', ',', 'at', 'man', 'selv', 'kan', 'finde', 'ud', 'af', 'at', 'løse', 'en', 'sag', ',', 'og', 'det', 'er', 'ikke', 'altid', ',', 'at', 'man', 'selv', 'kan', 'finde', 'ud', 'af', 'at', 'løse', 'en', 'sag', '.', 'Det', 'er', 'ikke', 'altid', ',', 'at', 'man', 'selv', 'kan', 'finde', 'ud', 'af', 'at', 'løse', 'en', 'sag', '.', 'Det', 'er', 'ikke', 'altid', ',', 'at', 'man', 'selv', 'kan', 'finde', 'ud', 'af', 'at', 'løse', 'en', 'sag', '.', 'Det', 'er', 'ikke', 'altid', ',', 'at', 'man', 'selv', 'kan', 'finde', 'ud', 'af', 'at', 'løse', 'en', 'sag', '.', 'Det', 'er', 'ikke', 'altid', ',', 'at', 'man', 'selv', 'kan', 'finde', 'ud', 'af', 'at', 'løse', 'en', 'sag', '.', 'Det', 'er', 'ikke', 'altid', ',', 'at', 'man', 'selv', 'kan', 'finde', 'ud', 'af', 'at', 'løse', 'en', 'sag', '.', 'Det', 'er', 'ikke', 'altid', ',', 'at', 'man', 'selv', 'kan', 'finde', 'ud', 'af', 'at', 'løse', 'en', 'sag', '.', 'Det', 'er', 'ikke', 'altid', ',', 'at', 'man', 'selv', 'kan', 'finde', 'ud', 'af', 'at', 'løse', 'en', 'sag', '.', 'Det', 'er', 'ikke', 'altid', ',', 'at', 'man', 'selv', 'kan', 'finde', 'ud', 'af', 'at', 'løse', 'en', 'sag', '.', 'Det', 'er', 'ikke', 'altid', ',', 'at', 'man', 'selv', 'kan', 'finde']",17.781395348837208
"['Så', 'var', 'det', 'tid', 'for', 'å', 'ta', 'farvel', 'med', 'de', 'to', 'som', 'har', 'vært', 'mine', 'beste', 'venner', 'i', 'mange', 'år', '.', 'Det', 'var', 'en', 'trist', 'og', 'vemodig', 'dag', 'for', 'oss', 'alle', 'sammen', '.', 'Vi', 'har', 'hatt', 'mange', 'fine', 'turer', 'sammen', ',', 'og', 'vi', 'har', 'hatt', 'mange', 'fine', 'stunder', 'sammen', '.', 'Vi', 'har', 'hatt', 'mange', 'fine', 'stunder', 'sammen', 'med', 'gode', 'minner', 'og', 'gode', 'minner', '.', 'Vi', 'har', 'hatt', 'mange', 'fine', 'stunder', 'sammen', 'med', 'gode', 'minner', 'og', 'gode', 'minner', '.', 'Vi', 'har', 'hatt', 'mange', 'fine', 'stunder', 'sammen', 'med', 'gode', 'minner', 'og', 'gode', 'minner', '.', 'Vi', 'har', 'hatt', 'mange', 'fine', 'stunder', 'sammen', 'med', 'gode', 'minner', 'og', 'gode', 'minner', '.', 'Vi', 'har', 'hatt', 'mange', 'fine', 'stunder', 'sammen', 'med', 'gode', 'minner', 'og', 'gode', 'minner', '.', 'Vi', 'har', 'hatt', 'mange', 'fine', 'stunder', 'sammen', 'med', 'gode', 'minner', 'og', 'gode', 'minner', '.', 'Vi', 'har', 'hatt', 'mange', 'fine', 'stunder', 'sammen', 'med', 'gode', 'minner', 'og', 'gode', 'minner', '.', 'Vi', 'har', 'hatt', 'mange', 'fine', 'stunder', 'sammen', 'med', 'gode', 'minner', 'og', 'gode', 'minner', '.', 'Vi', 'har', 'hatt', 'mange', 'fine', 'stunder', 'sammen', 'med', 'gode', 'minner', 'og', 'gode', 'minner', '.', 'Vi', 'har', 'hatt', 'mange', 'fine', 'stunder', 'sammen', 'med', 'gode', 'minner', 'og', 'gode', 'minner', '.', 'Vi', 'har', 'hatt', 'mange']",20.356643356643357
"['Det', 'var', 'som', 'om', 'jeg', 'ikke', 'hadde', 'noe', 'å', 'gjøre', 'på', 'denne', 'jord', '.', 'Jeg', 'var', 'så', 'trøtt', 'og', 'sliten', 'at', 'jeg', 'ikke', 'orket', 'å', 'gjøre', 'noe', 'som', 'helst', '.', 'Jeg', 'var', 'så', 'sliten', 'at', 'jeg', 'ikke', 'orket', 'å', 'gjøre', 'noe', 'som', 'helst', '.', 'Jeg', 'var', 'så', 'sliten', 'at', 'jeg', 'ikke', 'orket', 'å', 'gjøre', 'noe', 'som', 'helst', '.', 'Jeg', 'var', 'så', 'sliten', 'at', 'jeg', 'ikke', 'orket', 'å', 'gjøre', 'noe', 'som', 'helst', '.', 'Jeg', 'var', 'så', 'sliten', 'at', 'jeg', 'ikke', 'orket', 'å', 'gjøre', 'noe', 'som', 'helst', '.', 'Jeg', 'var', 'så', 'sliten', 'at', 'jeg', 'ikke', 'orket', 'å', 'gjøre', 'noe', 'som', 'helst', '.', 'Jeg', 'var', 'så', 'sliten', 'at', 'jeg', 'ikke', 'orket', 'å', 'gjøre', 'noe', 'som', 'helst', '.', 'Jeg', 'var', 'så', 'sliten', 'at', 'jeg', 'ikke', 'orket', 'å', 'gjøre', 'noe', 'som', 'helst', '.', 'Jeg', 'var', 'så', 'sliten', 'at', 'jeg', 'ikke', 'orket', 'å', 'gjøre', 'noe', 'som', 'helst', '.', 'Jeg', 'var', 'så', 'sliten', 'at', 'jeg', 'ikke', 'orket', 'å', 'gjøre', 'noe', 'som', 'helst', '.', 'Jeg', 'var', 'så', 'sliten', 'at', 'jeg', 'ikke', 'orket', 'å', 'gjøre', 'noe', 'som', 'helst', '.', 'Jeg', 'var', 'så', 'sliten', 'at', 'jeg', 'ikke', 'orket', 'å', 'gjøre', 'noe', 'som', 'helst', '.', 'Jeg', 'var', 'så', 'sliten', 'at', 'jeg', 'ikke', 'orket', 'å', 'gjøre', 'noe', 'som', 'helst', '.', 'Jeg', 'var', 'så', 'sliten']",13.142857142857142
"['Det', 'er', 'ikkje', 'berre', 'i', 'Noreg', 'at', 'det', 'er', 'vanskeleg', 'å', 'få', 'tak', 'i', 'nok', 'mat', '.', 'I', 'mange', 'land', 'er', 'det', 'ikkje', 'så', 'enkelt', 'å', 'få', 'tak', 'i', 'nok', 'mat', 'til', 'å', 'brødfø', 'heile', 'befolkninga', '.', 'I', 'mange', 'land', 'er', 'det', 'ikkje', 'så', 'enkelt', 'å', 'få', 'tak', 'i', 'nok', 'mat', 'til', 'å', 'brødfø', 'heile', 'befolkninga', '.', 'I', 'mange', 'land', 'er', 'det', 'ikkje', 'så', 'enkelt', 'å', 'få', 'tak', 'i', 'nok', 'mat', 'til', 'å', 'brødfø', 'heile', 'befolkninga', '.', 'I', 'mange', 'land', 'er', 'det', 'ikkje', 'så', 'enkelt', 'å', 'få', 'tak', 'i', 'nok', 'mat', 'til', 'å', 'brødfø', 'heile', 'befolkninga', '.', 'I', 'mange', 'land', 'er', 'det', 'ikkje', 'så', 'enkelt', 'å', 'få', 'tak', 'i', 'nok', 'mat', 'til', 'å', 'brødfø', 'heile', 'befolkninga', '.', 'I', 'mange', 'land', 'er', 'det', 'ikkje', 'så', 'enkelt', 'å', 'få', 'tak', 'i', 'nok', 'mat', 'til', 'å', 'brødfø', 'heile', 'befolkninga', '.', 'I', 'mange', 'land', 'er', 'det', 'ikkje', 'så', 'enkelt', 'å', 'få', 'tak', 'i', 'nok', 'mat', 'til', 'å', 'brødfø', 'heile', 'befolkninga', '.', 'I', 'mange', 'land', 'er', 'det', 'ikkje', 'så', 'enkelt', 'å', 'få', 'tak', 'i', 'nok', 'mat', 'til', 'å', 'brødfø', 'heile', 'befolkninga', '.', 'I', 'mange', 'land', 'er', 'det', 'ikkje', 'så', 'enkelt', 'å', 'få', 'tak', 'i', 'nok', 'mat', 'til', 'å', 'brødfø']",24.023809523809526
"['Kor', 'mange', 'prosent', 'av', 'dei', 'som', 'har', 'fått', 'innvilga', 'søknad', 'om', 'bustøtte', ',', 'har', 'fått', 'innvilga', 'bustøtte', 'i', 'løpet', 'av', 'dei', 'siste', '12', 'månadene', '?', 'Svar', ':', 'I', 'perioden', '1.', 'januar', 'til', '31.', 'desember', '2020', 'fekk', 'i', 'alt', '3 630', 'husstandar', 'innvilga', 'bustøtte', '.', 'Av', 'desse', 'fekk', '1 430', 'husstandar', 'innvilga', 'bustøtte', 'i', 'løpet', 'av', 'dei', 'siste', '12', 'månadene', '.', 'Det', 'er', 'ein', 'auke', 'på', 'om', 'lag', '1 000', 'husstandar', 'frå', 'året', 'før', '.', 'I', 'perioden', '1.', 'januar', 'til', '31.', 'desember', '2020', 'fekk', 'i', 'alt', '1 430', 'husstandar', 'innvilga', 'bustøtte', '.', 'Av', 'desse', 'fekk', '1 330', 'husstandar', 'innvilga', 'bustøtte', 'i', 'løpet', 'av', 'dei', 'siste', '12', 'månadene', '.', 'Det', 'er', 'ein', 'auke', 'på', 'om', 'lag', '1 000', 'husstandar', 'frå', 'året', 'før', '.', 'I', 'perioden', '1.', 'januar', 'til', '31.', 'desember', '2020', 'fekk', 'i', 'alt', '1 430', 'husstandar', 'innvilga', 'bustøtte', '.', 'Av', 'desse', 'fekk', '1 330', 'husstandar', 'innvilga', 'bustøtte', 'i', 'løpet', 'av', 'dei', 'siste', '12', 'månadene', '.', 'Det', 'er', 'ein']",40.84640522875817
"['Det', 'er', 'veldig', 'mange', 'som', 'har', 'fått', 'med', 'seg', 'at', 'det', 'er', 'en', 'del', 'som', 'har', 'vært', 'på', 'tur', 'i', 'det', 'siste', '.', 'Det', 'er', 'jo', 'veldig', 'hyggelig', ',', 'men', 'det', 'er', 'også', 'veldig', 'mange', 'som', 'har', 'vært', 'på', 'tur', 'som', 'ikke', 'har', 'fått', 'med', 'seg', 'at', 'det', 'er', 'en', 'del', 'som', 'har', 'vært', 'på', 'tur', 'i', 'det', 'siste', '.', 'Det', 'er', 'jo', 'veldig', 'hyggelig', ',', 'men', 'det', 'er', 'også', 'veldig', 'mange', 'som', 'har', 'vært', 'på', 'tur', 'som', 'ikke', 'har', 'fått', 'med', 'seg', 'at', 'det', 'er', 'en', 'del', 'som', 'har', 'vært', 'på', 'tur', 'i', 'det', 'siste', '.', 'Det', 'er', 'jo', 'veldig', 'hyggelig', ',', 'men', 'det', 'er', 'også', 'veldig', 'mange', 'som', 'har', 'vært', 'på', 'tur', 'som', 'ikke', 'har', 'fått', 'med', 'seg', 'at', 'det', 'er', 'en', 'del', 'som', 'har', 'vært', 'på', 'tur', 'i', 'det', 'siste', '.', 'Det', 'er', 'jo', 'veldig', 'hyggelig', ',', 'men', 'det', 'er', 'også', 'veldig', 'mange', 'som', 'har', 'vært', 'på', 'tur', 'som', 'ikke', 'har', 'fått', 'med', 'seg', 'at', 'det', 'er', 'en', 'del', 'som', 'har', 'vært', 'på', 'tur', 'i', 'det', 'siste', '.', 'Det', 'er', 'jo', 'veldig', 'hyggelig', ',', 'men', 'det', 'er', 'også', 'veldig', 'mange', 'som', 'har', 'vært', 'på', 'tur', 'som', 'ikke', 'har', 'fått', 'med', 'seg', 'at', 'det', 'er', 'en', 'del', 'som', 'har', 'vært', 'på']",34.86913580246913
