tokenized_text,lix_score
"['Men', 'det', 'var', 'ei', 'som', 'ikkje', 'ville', 'gå', 'inn', 'i', 'dette', 'huset', 'som', 'Gud', 'hadde', 'reist', 'og', 'gjeve', 'sin', 'Heilage', 'Ande', '.', 'Det', 'var', 'Maria', 'Magdalena', '.', 'Ho', 'var', 'komen', 'til', 'grava', ',', 'men', 'Jesus', 'var', 'der', 'ikkje', '.', 'Då', 'ho', 'gret', 'så', 'sårt', ',', 'var', 'det', 'at', 'ho', 'kom', 'på', 'kva', 'Jesus', 'hadde', 'sagt', 'ved', 'ei', 'tidlegare', 'anledning', ',', 'då', 'han', 'hadde', 'tala', 'om', 'at', 'han', 'skulle', 'stå', 'opp', 'tredje', 'dagen', 'i', 'grava', ';', '«', 'Eg', 'er', 'oppstoda', 'og', 'livet', '.', '»', '-', 'Denne', 'oppstoda', 'måtte', 'verkeleg', 'gå', 'føre', 'seg', ',', 'for', 'no', 'hadde', 'han', 'stått', 'opp', ',', 'og', 'han', 'stod', 'i', 'ferd', 'med', 'å', 'henta', 'denne', 'kvinna', 'til', 'seg', 'for', 'å', 'dela', 'eit', 'endå', 'lukkelegare', 'samvær', 'enn', 'det', 'dei', 'hadde', 'hatt', '.', 'I', 'staden', 'måtte', 'ho', 'gå', 'heimatt', 'åleine', ',', 'for', 'Jesus', 'kunne', 'ikkje', 'vera', 'der', 'han', 'skulle', 'vera', '.', '-', 'Men', 'når', 'ein', 'har', 'mist', 'alt', 'ein', 'skulle', 'ha', 'her', 'på', 'jord', ',', 'og', 'det', 'viktigaste', 'i', 'denne', 'verda', 'har', 'ein', 'mist', ',', 'då', 'kan', 'ein', 'i', 'tru', 'og', 'lengt', 'og', 'hjartefred', 'få', 'leva', 'i', 'han', 'som', 'er']",28.142857142857142
"['Det', 'var', 'ein', 'gong', '—', 'ja', 'det', 'er', 'vel', 'helst', 'hundre', 'år', '—', 'at', 'to', 'store', 'fjell', 'hadde', 'vorte', 'til', 'eit', '.', 'Først', 'stod', 'Langfjellet', 'på', 'skrå', 'opp', 'mot', 'himmelen', ',', 'og', 'så', 'rauk', 'det', 'ned', 'så', 'heile', 'fjellsida', 'vart', 'hengande', 'nedover', 'med', 'Langfjellet', 'dinglande', 'utanpå', '.', 'Geitene', 'vart', 'ville', 'av', 'lått', '.', 'Ein', 'kar', 'som', 'stod', 'bakom', 'for', 'å', 'sjå', 'til', 'på', 'Langfjell', 'og', 'Langfjella', ',', 'ville', 'skrika', ',', 'men', 'han', 'fekk', 'ikkje', 'mål', 'for', 'seg', ',', 'og', 'så', 'rann', 'låtten', 'i', 'han', 'som', 'han', 'var', 'smurt', '.', 'Geitene', 'laut', 'skotta', 'så', 'vidt', 'innpå', 'han', ',', 'men', 'det', 'var', 'så', 'mykje', 'så', 'dei', 'skjøna', 'kven', 'han', 'var', ',', 'og', 'då', 'fekk', 'dei', 'så', 'mangt', 'å', 'tenkja', ',', 'at', 'dei', 'kunne', 'ikkje', 'anna', 'tru', 'enn', 'at', 'han', 'var', 'komen', 'oppi', 'verda', 'fordi', 'dei', 'var', 'så', 'svære', 'til', 'å', 'le', '.', 'Og', 'når', 'han', 'ikkje', 'fekk', 'lov', 'til', 'å', 'vera', 'med', 'dei', 'hine', ',', 'laut', 'han', 'no', 'finna', 'på', 'ei', 'råd', 'sjøl', '.', 'Slikt', 'som', 'det', 'han', 'skulle', 'få', 'lov', 'til', 'å', 'le', 'av', ',', 'det', 'kunne', 'det', 'alltid']",31.867579908675797
"['Det', 'var', 'så', 'mørkt', 'at', 'jeg', 'måtte', 'tenne', 'billykta', 'for', 'å', 'finne', 'stripa', ',', 'men', 'jeg', 'hadde', 'ikke', 'sett', 'et', 'menneske', '.', 'Først', 'rett', 'foran', 'meg', 'kunne', 'jeg', 'skimte', 'de', 'grå', 'husene', 'på', 'andre', 'siden', '.', 'Jeg', 'stoppet', 'i', 'innkjøringen', 'og', 'så', 'opp', 'mot', 'huset', '.', 'Det', 'var', 'så', 'gammelt', 'at', 'jeg', 'kunne', 'se', 'tømmeret', 'helt', 'til', 'topps', '.', 'Over', 'den', 'røde', 'låven', 'hang', 'en', 'linerle', 'og', 'vippet', 'i', 'vinden', '.', 'Med', 'bilen', 'i', 'gir', 'kjørte', 'jeg', 'sakte', 'forbi', 'huset', ',', 'parkerte', 'på', 'den', 'smale', 'grusveien', 'og', 'åpnet', 'bakluka', '.', 'Det', 'knirket', 'i', 'bakakselen', 'da', 'jeg', 'rygget', 'ut', '.', 'Jeg', 'kjente', 'på', 'døra', 'igjen', ',', 'men', 'kunne', 'ikke', 'høre', 'noe', '.', 'Fra', 'lommekikkerten', 'så', 'jeg', 'innover', 'mot', 'sentrum', '.', 'Det', 'var', 'tomt', 'og', 'øde', 'i', 'den', 'stille', 'gata', '.', 'Bare', 'de', 'to', 'bilene', 'og', 'noen', 'som', 'passerte', 'i', 'motsatt', 'kjøreretning', '.', 'Jeg', 'gikk', 'litt', 'lenger', 'innover', 'til', 'jeg', 'kom', 'rundt', 'hjørnet', 'til', 'venstre', '.', 'Der', 'stoppet', 'jeg', 'opp', 'for', 'å', 'se', 'på', 'den', 'store', 'bjørka', 'foran', 'den', 'gamle', 'murbygningen', 'til', 'kommunehuset', '.', 'Den', 'hadde', 'sikkert', 'stått', 'der', 'i', 'årevis']",27.384615384615387
"['Ja', 'det', 'var', 'ei', 'gild', 'tid', '!', '-', 'og', 'me', 'skal', 'ikkje', 'gløyma', 'at', 'dei', 'fleste', 'av', 'dei', 'gamle', 'er', 'borte', '.', 'Me', 'var', 'då', 'så', 'heldige', 'at', 'me', 'fekk', 'sjå', 'dei', 'att', ',', 'og', 'i', 'deira', 'gode', 'tid', 'var', 'det', 'ei', 'oppgangstid', 'for', 'ungdomen', '.', 'Dei', 'fleste', 'i', 'deira', 'tid', 'hadde', 'sin', 'arbeidsplass', 'på', 'sjøen', ',', 'og', 'når', 'det', 'lei', 'til', 'kveldstid', ',', 'rodde', 'dei', 'gjerne', 'inn', 'til', 'ungdomshuset', 'og', 'fekk', 'seg', 'kaffi', 'og', 'ein', 'matbeta', '.', 'Det', 'var', 'svært', 'gilde', 'kveldar', '.', 'Framhaldskulen', 'hadde', 'me', 'ein', 'vinter', 'og', 'gjekk', 'på', 'omgang', '.', 'I', 'vinterhalvåret', 'vart', 'det', 'halde', 'eit', 'kurs', 'på', 'vår', 'side', 'av', 'fjorden', ',', 'og', 'eit', 'kurs', 'på', 'haustsida', '.', 'Dei', 'fleste', 'kursa', 'som', 'vart', 'haldne', 'rundt', 'i', 'bygda', ',', 'vart', 'haldne', 'her', 'på', 'Strand', '.', 'me', 'hadde', 'også', 'eit', 'slikt', 'skulerom', 'i', 'Høllandsmyrå', ',', 'på', 'ein', 'plass', 'som', 'kalla', 'seg', 'Vonheim', ',', 'eller', 'Gamlahuset', 'som', 'me', 'kalla', 'det', 'den', 'gongen', '.', 'Det', 'var', 'stor', 'søknad', 'av', 'folk', 'som', 'ikkje', 'hadde', 'råd', 'til', 'å', 'gå', 'på', 'vanleg', 'jordbruks']",26.92753623188406
"['Ja', 'det', 'er', 'ein', 'god', 'og', 'nyttig', 'ting', ':', 'Det', 'set', 'i', 'frå', 'seg', 'på', 'land', 'eller', 'sjø', '.', 'Dei', 'legg', 'det', 'då', 'ned', 'i', 'ein', 'kjellar', 'eller', 'i', 'eit', 'skap', '.', 'Men', 'det', 'går', 'ikkje', 'lang', 'stunda', 'før', 'det', 'kjem', 'noko', 'innafor', 'og', 'grip', 'det', 'i', 'seg', '.', 'Og', 'det', 'er', 'mykje', 'som', 'kjem', 'innafor', 'hos', 'den', 'som', 'har', 'fått', 'ei', 'bok', 'eller', 'eit', 'blad', 'i', 'hendene', '.', 'Det', 'tek', 'det', 'med', 'seg', 'på', 'mange', 'vis', ',', 'det', 'ber', 'det', 'med', 'til', 'ein', 'kjellar', ',', 'det', 'legg', 'det', 'i', 'ein', 'skuffe', ',', 'det', 'ligg', 'det', 'på', 'ein', 'stol', 'med', 'det', 'same', 'ein', 'går', 'frå', 'bordet', ',', 'legg', 'det', 'under', 'hovudputa', ',', 'det', 'grev', 'det', 'ned', 'i', 'ei', 'kiste', ',', 'lagrar', 'det', 'i', 'ei', 'øskje', 'og', 'gjev', 'det', 'til', 'ein', 'ven', 'for', 'å', 'låne', 'på', 'det', ',', 'gje', 'det', 'til', 'ein', 'slektning', 'i', 'heimbygda', 'som', 'lesnad', 'for', 'born', 'og', 'unge', 'folk', '.', 'Jau', ',', 'det', 'hender', 'rett', 'som', 'det', 'er', 'at', 'det', 'kjem', 'innafor', 'boka', '.', 'Men', 'ikkje', 'alltid', 'vert', 'det', 'verande', 'der', 'for', 'det', ',', 'og', 'ikkje', 'alle', 'stader', 'er', 'det', 'like', 'velkom']",31.25438596491228
"['Så', 'var', 'det', 'en', 'gang', 'en', 'stor', 'og', 'fet', 'gris', 'som', 'ikke', 'hadde', 'lært', 'å', 'svømme', '.', 'Men', 'da', 'det', 'led', 'om', 'en', 'stund', ',', 'syntes', 'den', 'det', 'var', 'altfor', 'besværlig', 'å', 'gå', 'over', 'det', 'store', ',', 'grumsete', 'fjellvannet', ',', 'når', 'den', 'ikke', 'skulle', 'holde', 'seg', 'fast', 'med', 'trynet', 'i', 'gjørma', 'på', 'bunnen', '.', '«', 'Det', 'kommer', 'til', 'å', 'vokse', 'gras', 'på', 'denne', 'siden', ',', '»', 'tenkte', 'grisen', '.', 'Og', 'med', 'det', 'samme', 'stakk', 'den', 'trynet', 'ned', 'i', 'gjørmebunnen', 'og', 'sugde', 'seg', 'lenge', 'og', 'grundig', 'utørst', '.', 'Så', 'gikk', 'den', 'videre', 'over', 'stokk', 'og', 'stein', 'over', 'ås', 'og', 'bakke', 'og', 'kom', 'ned', 'på', 'et', 'ganske', 'lite', 'tjern', 'som', 'lå', 'der', 'og', 'skinte', 'med', 'krusninger', 'og', 'småbølger', 'på', 'vannflaten', '.', '«', 'Det', 'ser', 'så', 'pent', 'og', 'hyggelig', 'ut', 'her', ',', '»', 'tenkte', 'grisen', ',', 'og', 'syntes', 'det', 'ville', 'være', 'godt', 'og', 'fint', 'å', 'ha', 'til', 'oppholdssted', '.', 'Den', 'stakk', 'trynet', 'ned', 'i', 'gjørma', 'på', 'bunnen', 'og', 'sugde', 'seg', 'utørst', 'igjen', ',', 'og', 'da', 'ble', 'ikke', 'vannet', 'svart', 'lenger', '.', 'Det', 'kunne', 'nok', 'ikke', 'være', 'så', 'dårlig', 'til', 'grisemat', '.']",26.79323899371069
"['Det', 'var', 'som', 'om', 'alt', 'var', 'snudd', 'på', 'hodet', ',', 'som', 'om', 'alt', 'hadde', 'skiftet', 'retning', 'i', 'et', 'slags', 'forrykende', 'ubalansert', 'tempo', '.', 'Sylvia', 'hadde', 'begynt', 'å', 'mumle', 'for', 'seg', 'seiv', '.', 'Ordene', 'virket', 'meningsløse', ',', 'uten', 'sammenheng', 'med', 'noe', 'av', 'det', 'som', 'skjedde', 'rundt', 'henne', '.', 'De', 'var', 'som', 'meningsløse', 'lydbolger', 'som', 'ble', 'kastet', 'frem', 'og', 'tilbake', 'mellom', 'et', 'fjernt', 'og', 'et', 'nært', 'øre', ',', 'som', 'rop', 'fra', 'en', 'fremmed', 'og', 'fra', 'en', 'som', 'var', 'fremmed', 'for', 'henne', '.', 'Hun', 'var', 'sikker', 'på', 'at', 'moren', 'og', 'faren', 'ikke', 'hadde', 'sett', 'henne', 'gå', 'ut', ';', 'der', 'var', 'ingen', 'som', 'hadde', 'sett', 'henne', '.', 'Ikke', 'noen', '.', 'Sylvia', 'var', 'glad', 'for', 'at', 'hun', 'var', 'alene', '.', 'Hun', 'hadde', 'bare', 'én', 'eneste', 'tanke', 'i', 'hodet', ';', 'å', 'være', 'alene', 'med', 'ensomheten', '.', 'Hun', 'satte', 'seg', 'på', 'trappen', 'foran', 'inngangen', 'og', 'ventet', '.', 'Det', 'virket', 'som', 'en', 'evighet', ',', 'men', 'hun', 'forsto', 'snart', 'at', 'det', 'bare', 'gikk', 'noen', 'få', 'minutter', 'før', 'moren', 'kom', 'ut', 'av', 'huset', '.', 'Hun', 'hadde', 'tydeligvis', 'hørt', 'henne', '.', 'Hun', 'kom', 'raskt', 'inn', 'i', 'huset', ',', 'skrådde', 'over', 'gulvet', 'med', 'en', 'sigarett', 'i', 'hånden', ',']",25.67379679144385
"['Det', 'er', 'ikkje', 'mange', 'som', 'får', 'så', 'mykje', 'hjelp', 'som', 'dei', 'treng', '.', 'Det', 'er', 'mange', 'som', 'får', 'så', 'mykje', 'hjelp', 'som', 'dei', 'treng', '.', 'Det', 'er', 'fleire', 'som', 'får', 'så', 'mykje', 'hjelp', 'som', 'dei', 'treng', '.', 'Det', 'er', 'ikkje', 'mange', 'som', 'får', 'så', 'mykje', 'hjelp', 'som', 'dei', 'treng', '.', 'Det', 'er', 'mange', 'som', 'får', 'så', 'mykje', 'hjelp', 'som', 'dei', 'treng', '.', 'Det', 'er', 'fleire', 'som', 'får', 'så', 'mykje', 'hjelp', 'som', 'dei', 'treng', '.', 'Å', ',', 'eg', 'er', 'så', 'sliten', '!', 'For', 'kvar', 'einaste', 'natt', 'søv', 'eg', 'i', 'ni', 'timar', '.', 'Søvn', 'er', 'den', 'beste', 'søvnen', '.', 'Søvn', 'er', 'den', 'beste', 'søvnen', '.', 'Søvn', 'er', 'den', 'beste', 'søvnen', '.', 'Han', 'blei', 'så', 'lei', 'seg', 'at', 'han', 'begynte', 'å', 'grina', '.', 'For', 'kvar', 'einaste', 'dag', 'grin', 'han', 'så', 'høgt', 'at', 'alle', 'høyrer', 'han', '.', 'For', 'kvar', 'einaste', 'dag', 'grin', 'han', 'så', 'høgt', 'at', 'alle', 'høyrer', 'han', '.', 'For', 'kvar', 'einaste', 'dag', 'grin', 'han', 'så', 'høgt', 'at', 'alle', 'høyrer', 'han', '.', 'For', 'dei', 'som', 'må', 'arbeida', 'nesten', 'heile', 'døgnet', 'og', 'sover', 'berre', 'i', 'elleve', 'minutt', ',', 'er', 'det', 'ikkje', 'lett', 'å', 'halda', 'ut', 'med', 'å', 'måtta', 'arbeida', 'nesten', 'halve']",13.02983682983683
"['Kor', 'mange', 'prosent', 'av', 'røystene', 'fekk', 'Arbeidarpartiet', 'ved', 'stortingsvalet', 'i', '1936', '?', 'Når', 'vi', 'skal', 'finne', 'ut', 'kor', 'mange', 'prosent', 'noko', 'er', 'av', 'noko', 'anna', ',', 'er', 'det', 'ofte', 'greitt', 'å', 'ha', 'ein', 'formel', 'til', 'å', 'finne', 'prosenten', '.', 'Vi', 'set', 'då', 'først', 'opp', 'dette', 'uttrykket', ':', 'Legg', 'merke', 'til', 'at', 'når', 'vi', 'multipliserer', 'inn', 'i', 'parentesen', ',', 'må', 'vi', 'hugse', 'på', 'å', 'få', 'null', 'der', 'det', 'står', 'null', 'i', 'uttrykket', '.', 'Vi', 'kan', 'multiplisere', 'inn', 'i', 'parentesane', 'utan', 'å', 'flytte', 'dei', 'rundt', ':', 'Oppgåve', '3.51', 'Utfør', 'multiplikasjonen', '3', 'a', '•', '4', 'a', '-', ',', 'a', ':', 'b', ')', '5', 'a', '•', '4', 'b-2b', 'c', ')', 'b', ')', '12', 'x', '•', '5', 'y', '-', '2', 'x', '•', '3', 'y', 'c', ')', '12', 'a', '2', '+', '12', 'a', '-', '4', '+', '2', 'a', '.', '12', 'a', '2', '-', '4', 'a', '2', '-', '0', '1', '3', ""'"", 'Når', 'du', 'multipliserer', 'inn', 'tala', 'i', 'parentesar', 'som', 'inneheld', 'x-uttrykk', ',', 'må', 'du', 'hugse', 'på', 'å', 'byte', 'ut', 'bokstavane', 'med', 'tal', '.', 'Oppgåve', '3.55', 'Multip']",41.780281690140846
"['Det', 'er', 'veldig', 'sjelden', 'du', 'får', 'bruk', 'for', 'de', 'innfløkte', 'og', 'nesten', 'ubegrensede', 'mulighetene', 'som', 'ligger', 'i', 'programmets', 'grensesnitt', '.', 'Det', 'kan', 'for', 'eksempel', 'tenkes', 'at', 'det', 'bare', 'er', 'behov', 'for', 'å', 'markere', 'en', 'tekstblokk', 'og', 'kopiere', 'den', 'til', 'en', 'annen', 'tekstblokk', '.', 'Da', 'bruker', 'du', 'kommandoen', 'Copy', 'Special', ',', 'som', 'finnes', 'på', 'samme', 'menylinje', 'som', 'Edit-kommandoen', '.', 'Når', 'du', 'har', 'markert', 'tekstblokken', 'du', 'vil', 'kopiere', ',', 'trykker', 'du', 'bare', 'Return', 'eller', 'velger', 'Copy', 'i', 'menyen', '.', 'Microsoft', 'Word', 'har', 'en', 'kommando', 'som', 'kan', 'være', 'til', 'stor', 'hjelp', 'for', 'mange', 'som', 'har', 'behov', 'for', 'å', 'bruke', 'en', 'tekstbehandler', 'uten', 'å', 'kjenne', 'til', 'de', 'mest', 'finurlige', 'funksjonene', 'ved', 'programmet', '.', 'Ved', 'å', 'kombinere', 'verktøyene', 'fra', 'de', 'forskjellige', 'kommandoene', 'til', 'én', 'kommando', ',', 'får', 'du', 'det', 'hele', 'mye', 'mer', 'oversiktlig', '.', 'Vi', 'sier', 'derfor', 'at', 'Microsoft', 'Word', 'er', 'et', '«', 'dokumentbehandlingssystem', '»', '.', 'Den', 'aktuelle', 'kommandoen', 'heter', 'Document', 'Preferences', 'og', 'har', 'kommandostatusmenyen', 'som', 'eksempel', ':', 'Du', 'finner', 'også', 'Document', 'Preferences', 'under', 'Filer']",44.009966777408636
