tokenized_text,lix_score
"['Men', 'det', 'var', 'noe', 'annet', ',', 'en', 'dyp', 'avgrunn', 'som', 'hun', 'ikke', 'riktig', 'kunne', 'forklare', 'det', 'engang', '.', '.', '.', 'Connie', 'hadde', 'ikke', 'hatt', 'noe', 'imot', 'noen', 'av', 'sine', 'egne', 'barn', ',', 'hun', 'var', 'ikke', 'redd', 'for', 'dem', ',', 'og', 'glad', 'over', 'dem', 'var', 'hun', '.', 'De', 'hadde', 'vært', 'hennes', 'stolthet', '.', 'Men', 'hun', 'hadde', 'aldri', 'fått', 'ordentlig', 'fotfeste', 'i', 'det', 'som', 'var', 'Anns', '.', 'Det', 'som', 'var', 'Charles', ',', 'hadde', 'hun', 'hatt', 'et', 'lidenskapelig', 'og', 'heftig', 'tak', 'på', ',', 'hun', 'hadde', 'også', 'hatt', 'lyst', 'til', 'ved', 'siden', 'av', 'å', 'gjøre', 'alt', 'for', 'sitt', 'eger', 'barn', '.', 'Men', 'når', 'det', 'gialdt', 'Ann', ',', 'som', 'på', 'en', 'måte', 'var', 'en', 'fremmed', 'for', 'henne', 'og', 'meget', 'eldre', 'enn', 'henne', 'selv', ',', 'da', 'ble', 'det', 'av', 'en', 'eller', 'annen', 'grunn', 'annerledes', ',', 'hun', 'ble', 'usikker', ',', 'og', 'det', 'var', 'noe', 'ved', 'henne', ',', 'en', 'viss', 'fjernhet', ',', 'et', 'visst', 'preg', 'ay', 'en', 'fremmedartet', 'skjønnhet', ',', 'som', 'fylte', 'henne', 'av', 'en', 'underlig', 'uro', '.', 'Og', 'dette', 'preget', 'hadde', 'Connie', 'av', 'en', 'eller', 'annen', 'grunn', 'aldri', 'kunnet', 'forstå', 'og', 'nesten', 'aldri', 'følt', 'seg', 'fri', 'overfor', '.', ""'"", 'Og', 'nå', 'var', 'der', 'skjedd', 'noe', 'ved', 'Ann', 'som', 'gjorde', 'moren', 'urolig', 'og', 'samtidig']",32.23214285714286
"['Det', 'var', 'ein', 'gong', 'to', 'kongeriker', ',', 'det', 'eine', 'var', 'velvørd', 'og', 'det', 'andre', 'ikkje', ',', 'eit', 'rikt', 'og', 'eit', 'fattig', '.', 'Det', 'galdt', 'om', 'at', 'det', 'vart', 'sagt', 'ein', 'setning', 'som', 'kom', 'ut', 'på', 'ein', 'slik', 'måte', 'at', 'ingen', 'kunne', 'motseia', 'den', '.', 'Desse', 'to', 'kongane', 'hadde', 'ein', 'rett', 'son', 'som', 'ein', 'gong', 'då', 'dei', 'ikkje', 'kunne', 'bli', 'samde', ',', 'såleis', 'at', 'den', 'eine', 'skulle', 'gi', 'han', 'eit', 'rike', 'og', 'den', 'andre', 'ikkje', ',', 'sådde', 'to', 'såkorn', ',', 'og', 'dei', 'var', 'ikkje', 'like', 'store', '.', 'Sonen', 'sa', 'no', 'til', 'far', 'sin', 'at', 'han', 'kunne', 'velja', ',', 'det', 'eine', 'eller', 'det', 'andre', ',', 'på', 'dei', 'stod', 'same', 'skrifta', ':', '«', 'Så', 'sådde', 'eg', 'eitt', 'og', 'de', 'det', 'andre', '.', 'Då', 'spurde', 'kongen', 'i', 'det', 'rike', 'landet', 'den', 'fattige', 'om', 'han', 'ikkje', 'kunne', 'stava', 'det', 'med', 'dei', 'same', 'bokstavane', ',', 'for', 'det', 'ville', 'vera', 'så', 'godt', 'og', 'rett', 'at', 'ingen', 'kunne', 'motseia', 'det', '.', '«', 'Kan', 'du', 'ikkje', 'det', ',', '»', 'såla', 'kongen', 'i', '.', '«', 'Han', 'der', 'har', 'sådd', 'det', 'rikaste', ',', '»', 'sa', 'sonen', '.', '«', 'Det', 'har', 'han', 'gjort', 'berre', 'for', 'å', 'narra', 'meg', ',']",28.493506493506494
"['Det', 'var', 'så', 'mye', 'hun', 'ville', 'utrette', '.', 'Hun', 'ville', 'bygge', 'opp', 'en', 'respektabel', 'formue', 'for', 'å', 'kunne', 'gifte', 'seg', 'med', 'den', 'mannen', 'hun', 'var', 'forelsket', 'i', ',', 'men', 'så', 'ville', 'hun', 'reise', 'bort', ',', 'finne', 'på', 'noe', 'nytt', 'og', 'bli', 'kjent', 'for', 'sine', 'evner', 'som', 'kvinnelig', 'lege', '.', 'Hennes', 'forlovede', ',', 'dr.', 'George', 'Strickland', ',', 'var', 'nettopp', 'en', 'slik', 'mann', '.', 'Han', 'var', 'nettopp', 'den', 'rette', 'mannen', 'for', 'henne', ',', 'og', 'hun', 'aktet', 'å', 'holde', 'ut', 'den', 'korte', 'forlovelsestiden', 'for', 'å', 'vinne', 'hans', 'respekt', '.', 'Ironisk', 'nok', 'var', 'det', 'han', 'som', 'var', 'ansvarlig', 'for', 'at', 'hun', 'kom', 'i', 'kontakt', 'med', 'hertuginnen', 'av', 'Bewcastle', ',', 'for', 'Strickland', 'hadde', 'lagt', 'igjen', 'en', 'beskjed', 'om', 'at', 'han', 'kom', 'til', 'å', 'beære', 'det', 'lille', 'middagsselskapet', 'deres', ',', 'og', 'bedt', 'henne', 'om', 'å', 'få', 'tak', 'i', 'en', 'annen', 'borddame', '.', 'Joyce', ',', 'som', 'hadde', 'tatt', 'initiativet', 'til', 'selskapet', ',', 'hadde', 'gått', 'med', 'på', 'det', '.', 'Det', 'var', 'første', 'og', 'siste', 'gang', 'en', 'mann', 'hadde', 'bedt', 'henne', 'om', 'å', 'finne', 'en', 'annen', 'borddame', '.', 'Det', 'var', 'nesten', 'tre', 'uker', 'siden', 'nå', ',', 'og', 'hun', 'kunne', 'ikke', 'for', 'sitt', 'bare', 'liv']",36.23622782446312
"['Ja', 'det', 'var', 'en', 'nydelig', 'dag', ',', 'solen', 'var', 'nettopp', 'gått', 'ned', '...', 'det', 'var', 'som', 'om', 'den', 'ikke', 'riktig', 'hadde', 'villet', 'gå', 'ned', 'etter', 'hele', 'den', 'lange', 'sommeren', ',', 'men', 'bare', 'latt', 'det', 'skinne', 'litt', 'lys', 'på', 'jorden', 'så', 'menneskene', 'fikk', 'noen', 'timer', 'ut', 'av', 'den', '...', 'slik', 'gikk', 'den', 'over', 'i', 'natt', 'og', 'det', 'ble', 'plutselig', 'kaldt', '.', 'Nå', 'var', 'alt', 'mørkt', '.', 'De', 'første', 'stjernene', 'glimtet', 'mot', 'nord', 'over', 'den', 'veldige', 'skogen', '.', 'Der', 'så', 'man', 'dem', 'like', 'godt', 'som', 'på', 'den', 'lyse', 'himmelen', 'om', 'dagen', '.', 'Men', 'ennå', 'gikk', 'solen', 'ned', 'og', 'ble', 'borte', 'bak', 'de', 'store', 'trekronene', 'som', 'sto', 'som', 'svarte', 'silhuetter', 'mot', 'himmelen', '.', 'Langt', 'bort', 'i', 'vest', 'blinket', 'ennå', 'en', 'gyllen', 'flamme', ',', 'men', 'den', 'svant', 'mer', 'og', 'mer', '.', 'Det', 'ble', 'mørkt', '...', 'mørke', '...', 'så', 'mørkt', '.', 'Det', 'var', 'deilig', 'å', 'ligge', 'i', 'den', 'varme', 'sengen', '.', 'Natten', 'kom', 'inn', 'i', 'stuen', ',', 'inn', 'gjennom', 'vinduet', ',', 'og', 'den', 'var', 'fylt', 'med', 'tusen', 'dufter', '.', 'Det', 'duftet', 'vått', 'løv', 'og', 'mose', 'og', 'nypløyde', 'aker', '...', '...', 'det', 'var', 'deilig', 'å', 'sove', 'når', 'det', 'lu']",26.666666666666668
"['Ja', 'det', 'er', 'sant', 'det', ',', 'det', 'er', 'bare', 'det', 'at', '.', '-', 'Ja', 'men', 'det', 'er', 'sant', 'at', '.', ':', 'Det', 'vil', 'jeg', 'ikke', 'vite', 'noe', 'om', '-', 'Nei', 'det', 'vil', 'jeg', 'ikke', 'høre', 'noe', 'om', '.', 'Hah', 'hah', 'ja', 'jeg', 'kan', 'ikke', 'noe', 'med', 'all', 'denne', 'skittpraten', '-', 'Neida', 'det', 'er', 'bra', 'som', 'det', 'er', ',', 'det', 'er', 'så', 'godt', 'som', 'det', 'kan', 'bli', '.', '-', 'Nei', 'nå', 'må', 'jeg', 'ha', 'meg', 'en', 'røyk', '.', 'Jaja', 'så', 'får', 'jeg', 'vel', 'høre', 'på', 'da', '.', 'jeg', 'skjønner', 'jo', 'at', 'du', 'helst', 'ikke', 'vil', 'at', 'jeg', 'begynner', 'å', 'snakke', 'om', 'det', 'men', 'du', 'har', 'rett', ',', 'det', 'er', 'ikke', 'så', 'mye', 'mer', 'å', 'si', 'om', 'det', '.', 'Jeg', 'tror', 'ikke', 'det', 'er', 'mer', 'å', 'si', 'om', 'noe', 'som', 'helst', 'i', 'det', 'hele', 'tatt', '.', 'Kanskje', 'for', 'en', 'annen', '-', 'Men', 'ikke', 'for', 'meg', '.', 'En', 'annen', 'gang', '.', 'Jeg', 'vil', 'gjerne', 'høre', 'mer', 'om', 'det', '.', '-', 'Hvorfor', '?', 'Ja', 'hvorfor', 'vil', 'du', 'det', '?', '-', 'For', 'å', 'se', 'hvordan', 'det', 'går', '.', '-', 'Hvordan', 'hva', 'går', '?', '-', 'Hvordan', 'det', 'er', '.', '-', 'Det', 'kommer', 'du', 'ikke', 'inn', 'på', '.', 'Det', 'gjør', 'du', 'ikke', '.', '-', 'Men', 'det', 'behøver', 'jeg', 'jo', 'ikke', '.', '-', 'Jo', 'det', 'er', 'det', 'som']",14.847953216374268
"['Så', 'var', 'det', 'den', 'fjerde', 'kvelden', 'da', 'det', 'var', 'som', 'om', 'alle', 'himmelens', 'sluser', 'åpnet', 'seg', ',', 'både', 'oven-', 'og', 'nedenfra', '.', 'Tordenen', 'rumlet', ',', 'og', 'regnet', 'pøste', 'ned', '-', 'seiv', 'om', 'det', 'ikke', 'var', 'nok', 'til', 'å', 'drukne', 'byen', ',', 'så', 'pøste', 'det', 'likevel', 'så', 'mye', 'ned', 'at', 'det', 'var', 'tilstrekkelig', 'til', 'å', 'gjøre', 'det', 'umulig', 'å', 'komme', 'videre', '.', 'Og', 'så', 'ble', 'det', 'iskaldt', 'og', 'frost', ',', 'og', 'fra', 'denne', 'morgenen', 'var', 'det', 'bare', 'en', 'halv', 'time', 'midt', 'på', 'dagen', 'når', 'solen', 'skinte', 'et', 'lite', 'øyeblikk', ',', 'at', 'det', 'var', 'mulig', 'å', 'ta', 'seg', 'frem', 'til', 'fots', '.', 'I', 'de', 'følgende', 'ni', 'dagene', 'fortsatte', 'regnet', 'å', 'øse', 'ned', 'over', 'det', 'gamle', 'Athen', ',', 'og', 'byen', 'sto', 'under', 'vann', '.', 'Men', 'byen', 'våknet', 'opp', '.', 'Skipsverftene', 'var', 'i', 'virksomhet', ',', 'og', 'det', 'betydde', 'større', 'matforsyninger', '.', 'Det', 'var', 'folk', 'å', 'se', ',', 'både', 'på', 'gaten', 'og', 'i', 'butikkene', '.', 'Det', 'var', 'en', 'underlig', 'tid', 'med', 'alle', 'de', 'plutselige', 'stormene', ',', 'tåken', 'som', 'lettet', '.', 'og', 'blå', 'himmel', 'i', 'løpet', 'av', 'noen', 'få', 'minutter', '.', 'Folk', 'gikk', 'omkring', 'med', 'store', 'kapper', 'og', 'bredb']",30.153846153846153
"['Det', 'var', 'som', 'å', 'ha', 'en', 'ekstra', 'katt', 'i', 'nærheten', '.', 'Faren', 'til', 'Amy', 'kastet', 'ett', 'eneste', 'blikk', 'på', 'den', 'gravide', 'tenåringen', '.', '«', 'Hva', 'er', 'dette', '?', 'Hva', 'gjør', 'du', 'her', '?', 'Hun', 'svelget', 'klumpen', 'av', 'sjokk', '.', '«', 'Jeg', 'er', 'nødt', 'til', 'å', 'gifte', 'meg', 'fort', ',', 'og', 'min', 'far', 'må', 'godkjenne', 'det', '.', 'Faren', 'lente', 'seg', 'litt', 'frem', 'og', 'stirret', 'mistenksomt', 'på', 'henne', '.', '«', 'Hvis', 'du', 'gifter', 'deg', ',', 'blir', 'du', 'snart', 'nødt', 'til', 'å', 'flytte', 'til', 'min', 'søsters', 'hus', '.', 'Jeg', 'er', 'redd', 'vi', 'har', 'hatt', 'bråk', 'nok', 'med', 'familien', 'hennes', 'her', 'i', 'byen', '.', '»', 'Det', 'var', 'tydelig', 'at', 'hun', 'kom', 'til', 'å', 'bli', 'kastet', 'ut', ',', 'seiv', 'om', 'hun', 'ikke', 'skjønte', 'det', '.', '«', 'Hvem', 'av', 'brødrene', 'mine', 'skal', 'jeg', 'gifte', 'meg', 'med', '?', 'Faren', 'smilte', 'og', 'nøt', 'hvert', 'ord', 'han', 'sa', '.', '«', 'Du', 'vet', 'vel', 'hvem', 'du', 'vil', 'gifte', 'deg', 'med', '?', '»', 'Amy', 'sperret', 'opp', 'øynene', '.', '«', 'Er', 'det', 'så', 'enkelt', '?', '«', 'Sett', 'deg', ',', 'og', 'hold', 'deg', 'på', 'denne', 'siden', 'av', 'bordet', '.', '»', 'Han', 'viftet', 'henne', 'mot', 'stolen', 'ved', 'den', 'andre', 'enden', 'av', 'langbordet', '.']",18.787788533134773
"['Det', 'er', 'ikkje', 'langt', 'mellom', 'dei', 'to', 'store', 'elvane', 'Donau', 'og', 'Elben', 'i', 'Europa', '.', 'Donau', 'er', 'den', 'lengste', 'og', 'største', 'av', 'dei', '.', 'Medan', 'Elben', 'er', 'den', 'største', 'og', 'høgaste', 'av', 'dei', ',', 'har', 'Donau', 'djupaste', 'og', 'mest', 'stupbratte', 'fall', '.', 'Elben', 'flyt', 'langsamt', ',', 'medan', 'Donau', 'i', 'store', 'bogar', 'renn', 'i', 'ein', 'mektig', 'sving', 'kring', 'det', 'snødekte', 'Zugspitze', ',', 'som', 'blir', 'rekna', 'som', 'det', 'høgste', 'fjellet', 'i', 'Alpane', '.', 'På', 'Donau', 'flyt', 'vatnet', 'for', 'det', 'meste', 'i', 'slake', ',', 'men', 'djupe', 'slyngningar', 'i', 'det', 'trange', 'dalføret', 'der', 'elva', 'trengjer', 'seg', 'inn', 'i', 'det', 'fruktrike', 'slettelandet', '.', 'Det', 'er', 'ein', 'stor', 'kontrast', 'mellom', 'dei', 'to', 'elvestryka', '.', 'Elvenaturen', 'og', 'slettelandet', 'er', 'ulike', ',', 'elvenaturen', 'gir', 'ein', 'rik', 'og', 'skiftande', 'livdyrkultur', '.', 'Sletta', ',', 'derimot', ',', 'er', 'som', 'ei', 'steinut', 'øy', ',', 'med', 'berg', 'og', 'knausar', ',', 'åsar', 'og', 'bakkar', 'utan', 'livd', '.', 'Ein', 'kveld', 'gjekk', 'to']",35.59126984126984
"['Kor', 'mange', 'prosent', 'vert', 'spalta', '?', 'Set', 'opp', 'ei', 'oppgåve', 'på', 'tavla', ',', 'gjerne', 'etter', 'at', 'du', 'har', 'studert', 'tabell', 'II', 'og', 'teke', 'opp', 'att', 'oppgåve', '5.22', '.', 'Skriv', 'ned', 'løysinga', 'og', 'finn', 'svara', ',', 'dersom', 'du', 'kan', '.', 'Tala', 'i', 'dei', 'kvite', 'rutene', 'skal', 'du', 'rekne', 'ut', '.', 'Kor', 'mange', 'ruter', 'skal', 'det', 'no', 'stå', 'på', 'tavla', '?', '1.154', '=', '0.75375', '+', '0.', '0.450', '=', '0.154', '+', '0.', '0.122', '=', '0.', '1.157', '=', '100', '-', '(', '-', '1', ')', '=', '100', '-', '1', '=', '97', '+', '1', '=', '98', 'Kva', 'vil', 'det', 'seie', 'at', 'den', 'tilnærma', 'verdien', 'til', 'ein', 'brøk', 'er', 'ukjend', ',', 'og', 'kva', 'vil', 'det', 'seie', 'at', 'nemnaren', 'er', 'ukjent', '?', 'I', 'kva', 'for', 'situasjonar', 'passar', 'dette', '?', 'Kva', 'er', 'den', 'eigentlege', 'verdien', 'til', 'den', 'tilnærma', 'verdien', 'til', 'ein', 'brøk', '?', 'Korleis', 'går', 'no', 'fram', 'når', 'vi', 'rekna', 'ut', 'verdien', 'til', 'den', 'tilnærma', 'verdien', 'til', 'ein', 'brøk', '?', 'Finn', 'den', 'tilnærma', 'verdien', 'til', 'desse', 'brøk']",28.293906810035843
"['Det', 'er', 'veldig', 'lenge', 'siden', 'jeg', 'har', 'skrevet', 'til', 'deg', 'etter', 'hvert', 'og', 'nå', 'må', 'jeg', 'tilstå', 'for', 'deg', 'at', 'jeg', 'også', 'har', 'hatt', 'det', 'for', 'travelt', 'til', 'å', 'arbeide', 'på', 'romanen', '.', 'Jeg', 'har', 'ikke', 'engang', 'vært', 'på', 'det', 'lokale', 'biblioteket', 'for', 'å', 'se', 'om', 'de', 'har', 'en', 'bibliotekstandard', ',', 'men', 'jeg', 'tror', 'at', 'boken', 'din', 'er', 'utgitt', 'og', 'jeg', 'er', 'så', 'glad', 'for', 'at', 'du', 'fant', 'den', 'og', 'at', 'den', 'blir', 'lest', 'i', 'din', 'egen', 'by', '.', 'Det', 'er', 'så', 'hyggelig', '.', 'Det', 'beste', 'du', 'kan', 'gjøre', ',', 'er', 'å', 'ikke', 'være', 'nervøs', '.', 'Seiv', 'om', 'det', 'bare', 'tar', 'en', 'halvtime', ',', 'kan', 'det', 'være', 'til', 'stor', 'nytte', 'for', 'deg', 'og', 'andre', 'som', 'vil', 'ha', 'mer', 'informasjon', 'av', 'meg', 'i', 'fremtiden', '.', 'Jeg', 'har', 'vært', 'travelt', 'opptatt', 'siden', 'jeg', 'fikk', 'den', 'nye', 'boken', 'min', ',', 'fordi', 'jeg', 'har', 'fått', 'så', 'mange', 'bøker', 'utgitt', 'og', 'også', 'har', 'planer', 'om', 'å', 'skrive', 'mange', 'i', 'fremtiden', '.', 'En', 'annen', 'god', 'ting', 'er', 'at', 'jeg', 'endelig', 'har', 'flyttet', 'fra', 'den', 'lille', 'leiligheten', 'og', 'bor', 'inne', 'i', 'byen', ',', 'i', 'en', 'annen', 'leilighet', ',', 'som', 'er', 'større', '.', 'Det', 'er', 'fremdeles', 'litt', 'vanskelig', ',', 'men', 'det', 'er', 'hyggelig', ',', 'og', 'det', 'beste', 'av', 'alt']",34.45514950166113
