tokenized_text,lix_score
"['Men', 'det', 'var', 'ikke', 'bare', 'han', 'som', 'var', 'god', '.', 'I', 'andre', 'omgang', 'spilte', 'hele', 'laget', 'bra', '.', 'Treneren', 'sier', 'at', 'en', 'av', 'årsa', 'kene', 'til', 'framgangen', 'er', 'at', 'guttene', 'er', 'ivrige', 'fotballspillere', '.', '-', 'De', 'har', 'mye', 'ballfølelse', 'og', 'er', 'flin', 'ke', 'teknisk', ',', 'sier', 'han', '.', 'Seiv', 'om', 'lagene', 'spilte', 'til', 'sam', 'me', 'tid', 'var', 'det', 'ikke', 'vanskelig', 'å', 'skille', 'de', 'to', ',', 'fordi', 'Sokna', 'hadde', 'en', 'mye', 'tøffere', 'farge', 'på', 'shortsen', '.', 'I', 'til', 'legg', 'hadde', 'de', 'mange', 'supportere', 'på', 'sidelinja', 'som', 'laget', 'mye', 'lyd', '.', '-', 'Det', 'er', 'det', 'Sokna', 'har', ',', 'sier', 'tre', 'neren', 'og', 'ler', '.', 'BILER', 'I', 'FARTA', ':', 'Det', 'går', 'fort', 'unna', 'for', 'bilene', 'i', 'Gauamotormes', 'terskap', ',', 'og', 'speaker', 'Arvid', 'Bårdstu', 'hadde', 'nok', 'å', 'holde', 'mikrofonen', 'med.', 'Foto', ':', 'Det', 'har', 'også', 'vært', 'en', 'økning', 'i', 'del', 'takere', 'i', 'bilcrossløpet', 'Gauamot', 'ormesterskapet', ',', 'som', 'ble', 'arran', 'gert', 'på', 'Støren', 'i', 'helga', '.', 'Årets', 'stevne', 'ble', 'det', 'siste', 'i', 'regi', 'av', 'NMK', 'Støren', 'da', 'laget', 'legges', 'ned', '.', 'har']",29.333333333333336
"['Det', 'var', 'ein', 'tung', 'dag', 'for', 'dei', 'som', 'har', 'vore', 'engasjert', 'i', 'pro', 'duksjonen', 'som', 'vart', 'lagt', 'ned', 'etter', 'konkursen', 'i', 'Telle', 'Gruppen', 'denne', 'veka', '.', 'straks', 'etter', 'at', 'dei', 'tilsette', 'fredag', 'morgon', 'fekk', 'meldinga', 'om', 'at', 'heile', 'produksjonen', 'av', 'trevarer', 'skulle', 'leggjast', 'ned', '.', 'Produksjonen', 'vart', 'avslutta', 'like', 'etter', 'lunsjtid', '.', 'Det', 'var', 'ein', 'uverkeleg', 'situasjon', ',', 'og', 'dei', 'tilsette', 'trong', 'tid', 'til', 'å', 'ta', 'inn', 'over', 'seg', 'at', 'det', 'ikkje', 'lenger', 'var', 'nokon', 'arbeidsplass', 'å', 'gå', 'til', '.', 'Mange', 'av', 'dei', 'tilsette', 'gav', 'i', 'går', 'uttrykk', 'for', 'at', 'det', 'var', 'som', 'ein', 'vond', 'draum', 'som', 'aldri', 'ville', 'ta', 'slutt', '.', 'Det', 'var', 'som', 'om', 'nokon', 'hadde', 'skrudd', 'av', 'straumen', 'i', 'hjernen', ',', 'og', 'hjernen', 'var', 'tom', '.', 'Dei', 'aller', 'fleste', 'er', 'i', 'ein', 'al', 'der', 'der', 'det', 'ikkje', 'lenger', 'let', 'seg', 'gjere', 'å', 'få', 'nytt', 'arbeid', '.', 'Meldinga', 'om', 'at', 'fabrikken', 'skulle', 'leggjast', 'ned', 'kom', 'over', 'raskande', '.', 'Det', 'var', 'få', 'eller', 'ingen', 'signal', 'som', 'tydde', 'på', 'at', 'slik', 'skulle', 'skje', '.', 'Så', 'seint', 'som', 'tysdag', 'denne', 'veka', 'sa', 'eigaren', 'at', 'han', 'skulle', 'drive', 'til', 'jul', 'og', 'kanskje', 'lenger', '.', 'Slik']",32.88235294117647
"['Det', 'var', 'så', 'som', 'så', 'med', 'for', 'men', 'etter', 'en', 'tøff', 'juleperiode', ',', 'men', 'vi', 'fikk', 'allikevel', 'med', 'oss', '8', 'seire', 'på', '12', 'kamper', ',', 'vi', 'tapte', 'mot', 'Trosvik', 'og', 'Ørn', ',', 'så', 'fikk', 'vi', 'en', 'uavgjort', 'mot', 'Ås', '.', 'Høydepunktet', 'var', 'bortekam', 'pen', 'mot', 'Kvik', '2', 'i', 'Halden', 'der', 'vi', 'gjorde', 'en', 'god', 'kamp', 'og', 'vant', 'så', 'pass', 'klart', 'som', '4-1', '.', 'KM-tittel', 'i', '2.', 'divisjon', '.', '11-laget', 'har', 'også', 'gjort', 'en', 'bra', 'høstsesong', ',', 'de', 'leder', 'avdeling', 'en', 'sin', 'med', 'ett', 'poeng', 'på', 'Råde', ',', 'med', 'en', 'kamp', 'mindre', 'spilt', '.', '12-åring', 'ble', 'kretsmester', ',', 'mens', 'de', 'resterende', 'ble', 'nummer', 'to.', 'Guttelaget', 'vårt', 'sliter', 'litt', 'med', 'å', 'få', 'nok', 'spillere', ',', 'men', 'vi', 'er', 'bra', 'på', 'gang', 'og', 'gjør', 'det', 'ganske', 'bra', 'til', 'tross', 'for', 'det', '.', 'avslutning', 'med', 'cup', ',', 'julefest', 'og', 'overrekkelse', 'av', 'årets', 'innsatspo', 'kaler', '.', '■', 'MIDTFYLKET', 'Løb', 'Cowboyland', 'var', 'en', 'snartur', 'innom', 'Drammen', 'måndag', '.', 'Det', 'endte', 'med', 'sterk', 'seier', 'for', 'vallaken', 'til', 'Løb', 'Cato']",37.07563025210084
"['Ja', 'det', 'var', 'det', 'som', 'var', 'en', 'del', 'av', 'den', 'berøm', 'melige', '«', 'lapskausen', '»', 'ja', '.', 'Så', 'langt', 'var', 'den', 'god', ',', 'og', 'alle', 'såtte', 'pris', 'på', 'den', '.', 'Men', 'jeg', 'skal', 'si', 'deg', 'en', 'ting', ';', 'De', '«', 'fleste', '»', 'har', 'ikke', 'peiling', 'på', 'hva', 'de', 'har', 'spist', '!', 'Jeg', 'skal', 'forklare', 'deg', 'hva', 'som', 'har', 'skjedd', ':', 'Etter', 'hvert', 'som', 'den', 'såkalte', 'lapskau', 'sen', 'ble', 'spist', 'opp', ',', 'fikk', 'de', 'med', 'lavest', 'lønn', 'minst', ',', 'og', 'de', 'med', 'høyest', 'lønn', 'mest', '!', 'Og', 'det', 'var', 'slett', 'ikke', 'bare', 'de', 'øverste', 'og', 'de', 'nederste', ',', 'som', 'fikk', 'spise', 'av', 'denne', 'lapskausen', '.', 'Vi', 'husker', 'også', 'at', 'den', 'som', 'spiser', 'mye', 'av', 'denne', ',', 'hadde', 'stor', 'innflytelse', 'på', 'det', 'som', 'ble', 'servert', '.', 'Ikke', 'engang', 'i', 'den', 'gode', 'gamle', 'tida', ',', 'hvor', 'det', 'også', 'var', 'mye', 'bråk', 'omkring', 'lønninger', ',', 'var', 'det', 'så', 'ille', 'som', 'i', 'dag', '.', 'De', 'som', 'sto', 'fremst', 'i', 'rekkene', '-', 'de', 'med', 'lengst', 'utdanning', ',', 'høyest', 'lønn', 'og', 'lengst', 'ansiennitet', '-', 'fikk', 'mest', 'å', 'spise', '.', 'Denne', 'gruppa', 'spiste', 'seg', 'skikkelig', 'mett', 'hver', 'dag', ',', 'og', 'det', 'var', 'nok', 'til', 'alle', '.', 'Du', 'skjønner', ',', 'dette']",27.92706203135651
"['Ja', 'det', 'er', 'ingen', 'tvil', '!', 'I', 'går', 'fikk', 'vi', 'en', 'liten', 'forsmak', 'på', 'det', 'som', 'skal', 'bli', 'sommeren', '!', 'Så', 'herlig', 'vær', 'vi', 'har', 'hatt', 'hele', 'dagen', 'i', 'dag', ',', 'sol', 'og', 'blå', 'himmel', 'og', 'ikke', 'så', 'varmt', 'som', 'jeg', 'trodde', '.', 'Jeg', 'var', 'sikker', 'på', 'at', 'her', 'skulle', 'temp', 'krype', 'over', '20', 'grader', ',', 'men', 'vi', '""', 'landet', '""', 'på', 'ca', '16', ',', 'men', 'det', 'er', 'jo', 'uansett', 'mer', 'enn', 'bra', 'nok', '!', '!', '!', 'Continue', 'reading', '→', 'Når', 'vi', 'er', 'ute', 'å', 'reiser', 'om', 'sommeren', 'blir', 'kameraet', 'fort', 'flittig', 'brukt', '.', 'Men', 'på', 'vinteren', 'blir', 'det', 'faktisk', 'ikke', 'knipset', 'et', 'eneste', 'bilde', ',', 'men', 'det', 'har', 'jeg', 'tenkt', 'å', 'ta', 'tak', 'i', 'nå', '!', 'Continue', 'reading', '→', 'Sommer', ',', 'sol', 'og', 'snart', 'ferie', 'er', 'noe', 'jeg', 'ser', 'frem', 'til', 'i', 'disse', 'tider', '!', 'Har', 'også', 'tatt', 'kontakt', 'med', 'tannlegen', 'for', 'å', 'bli', 'ferdig', 'med', 'den', 'siden', 'av', 'saken', 'også', 'det', 'er', 'jo', 'alltid', 'noe', 'som', 'må', 'fikses', 'på', 'der', 'Continue', 'reading', '→']",27.87409200968523
"['Så', 'var', 'det', 'klart', 'for', 'å', 'nyte', 'årets', 'første', 'varme', 'middag', 'ute', '.', 'Jeg', 'må', 'innrømme', 'at', 'jeg', 'har', 'litt', 'ambivalente', 'følelser', 'til', 'dette', 'med', 'å', 'spise', 'varme', 'middagsretter', 'ute', 'i', 'friluft', ',', 'for', 'jeg', 'syns', 'liksom', 'ikke', 'at', 'maten', 'smaker', 'like', 'godt', 'ute', 'lenger', '.', 'Da', 'vi', 'var', 'små', ',', 'smakte', 'maten', 'ekstra', 'godt', 'etter', 'en', 'spasertur', 'i', 'friskt', 'vær', '.', 'Matlysta', 'økte', 'i', 'takt', 'med', 'antall', 'tilbakelagte', 'meter', 'fra', 'hjemmet', 'og', 'over', 'bakkene', ',', 'og', 'til', 'besteforeldrene', 'i', 'skogen', '.', 'Det', 'har', 'blitt', 'en', 'stund', 'siden', 'vi', 'har', 'spist', 'sammen', 'alle', 'sammen', 'nå', '(', 'vi', 'spiste', 'middag', 'sammen', 'på', 'nyttårsaften', 'i', 'hvert', 'fall', '\\', '!', ')', ',', 'så', 'vi', 'hadde', 'nok', 'å', 'prate', 'om', ',', 'og', 'en', 'hyggelig', 'stund', 'der', 'rundt', 'bordet', 'i', 'sola', '.', 'I', 'løpet', 'av', 'kveldstimene', 'fikk', 'jeg', 'også', 'både', 'litt', 'farge', ',', 'sol', 'på', 'kroppen', 'og', 'en', 'god', 'dose', 'D-vitamin', ',', 'så', 'dette', 'ble', 'en', 'særdeles', 'god', 'dag', '\\', '!', 'Det', 'gikk', 'et', 'par', 'dager', 'til', 'med', 'god', 'stemning', 'både', 'hjemme', 'og', 'ute', ',', 'og', 'med', 'stadig', 'økende', 'følelse', 'av', 'vår', 'i', 'kropp', 'og', 'sjel', '.', 'Jeg', 'fikk', 'også', 'testet', 'ut', 'grill']",31.978395061728396
"['Det', 'var', 'som', 'kjent', 'en', 'fin', 'vårdag', 'og', 'det', 'varte', 'ikke', 'lenge', 'før', 'det', 'ble', 'varmt', 'for', 'barna', 'inne', 'i', 'skolen', '.', 'Det', 'første', 'som', 'måtte', 'luftes', 'ut', 'var', 'alle', 'vinterplaggene', 'som', 'de', 'alle', 'hadde', 'på', 'seg', '.', 'Men', 'dette', 'gikk', 'ikke', 'så', 'fort', 'som', 'ønskelig', 'kunde', 'være', '.', 'De', 'måtte', 'springe', 'ute', 'på', 'den', 'store', 'lekeplassen', 'for', 'at', 'de', 'skulde', 'bli', 'gode', 'og', 'varme', '.', 'Men', 'der', 'ble', 'nok', 'ikke', 'lange', 'freden', 'å', 'få', '.', 'Lærerinnen', 'ropte', 'dem', 'til', 'seg', 'og', 'de', 'måtte', 'stille', 'opp', '.', 'En', 'for', 'en', 'måtte', 'de', 'møte', 'opp', 'bak', 'hver', 'sin', 'stol', '.', 'Lærerinnen', 'leste', 'opp', 'navnene', 'på', 'dem', 'som', 'skulde', 'ut', 'å', 'marsjere', '.', 'Og', 'snart', 'ble', 'det', 'full', 'oppløsning', 'ute', 'på', 'leke', 'plassen', ',', 'idet', 'hele', 'flokken', 'av', 'gutter', 'og', 'jenter', 'sprang', 'ut', 'i', 'grupper', 'på', 'to', 'og', 'tre', 'på', 'de', 'forskjellige', 'øvingsveiene', '.', '.', 'De', 'kom', 'til', 'en', 'veg', 'som', 'var', 'asfal', 'tert', '.', 'Den', 'var', 'ganske', 'smal', 'så', 'en', 'måtte', 'gå', 'etter', 'hverandre', '.', 'Lærerinnen', 'gikk', 'i', 'brodden', 'for', 'å', 'vise', 'barna', 'hvordan', 'de', 'skulde', 'gå', 'i', 'takt', '.', 'Vegen', 'var', 'as', 'faltert', 'nettopp']",24.659090909090907
"['Det', 'er', 'ikkje', 'berre', 'ei', 'ny', 'kyrkje', 'det', 'er', 'snakk', 'om', 'å', 'reisa', 'på', 'Vereide', '.', 'Det', 'er', 'også', 'eit', 'storslått', 'kul', 'turminne', 'som', 'blir', 'lagt', 'i', 'oske', 'natt', 'til', 'onsdag', '.', 'Vereide', 'kyrkje', 'er', 'oppført', 'tidleg', 'i', '1220-åra', ',', 'og', 'har', 'hatt', 'den', 'same', 'plasseringa', 'like', 'bak', 'hotellet', 'på', 'Vereide', 'sidan', '1300', '-', 'talet', '.', 'Den', 'brann', 'i', '1693', '-', 'og', '1726', ',', 'og', 'var', 'ut', 'brend', 'innvendig', 'også', 'i', '1936.', '-', 'Det', 'er', 'ein', 'flott', 'bygning', 'med', 'stor', 'verne', 'verdi', '.', 'Men', 'det', 'viktigaste', 'er', 'at', 'det', 'ikkje', 'er', 'menneskelege', 'tap', ',', 'og', 'at', 'vi', 'etter', 'kvart', 'kan', 'få', 'reist', 'eit', 'nytt', 'og', 'fint', 'kyrkjebygg', 'som', 'skal', 'fylla', 'funksjonen', 'sin', ',', 'seier', 'kyrkjeverje', 'Kristen', 'Gundersen', 'til', 'Vårt', 'Land', '.', 'Trass', 'i', 'at', 'brannen', 'råka', 'hardt', ',', 'er', 'han', 'glad', 'for', 'at', 'Vereide-kyrkja', 'ikkje', 'gjekk', 'tapt', ',', 'slik', 'det', 'vart', 'frykta', 'nokre', 'timar', 'natt', 'til', 'onsdag', '.', '-', 'Det', 'var', 'veldig', 'dramatisk', 'onsdag', 'mor', 'gon', '.']",35.0
"['Kor', 'mange', 'prosent', 'går', 'ned', 'i', 'vekt', 'når', 'en', 'går', 'ein', 'tur', '?', '-', 'Matematikk', '-', 'Skolediskusjon.no', 'Registrer', 'deg', 'Logg', 'inn', 'Oprett', 'spørsmål', 'Lekseforum', 'Kompendier', 'Akkurat', 'nå', 'er', '99', 'pålogget', '.', 'Privatlivspolitikk', 'Skolediskusjon.no', 'anbefaler', ':', 'Renters', 'rente', '|', 'Regelbok', 'Matte', 'Prosentregning', '|', 'Regelbok', 'Matte', 'Reklameanalyse', 'Diversifisering', 'Interferens', '|', 'Bølger', 'Potensiell', 'energi', '|', 'Energi', 'Maslows', 'behovspyramide', 'Kinetisk', 'energi', '|', 'Energi', 'Tangent', '|', 'Regelbok', 'Matte', 'Nyeste', 'innlegg', 'i', 'Matematikk', 'V', ':', '1', 'T', '-', 'Logaritme', 'ligninger', '(', '2', ')', 'V', ':', 'Muntlig', 'S2-', 'HASTER', '(', '5', ')', 'V', ':', 'Trenger', 'hjelp', 'med', 'S2-oppgaver', '(', '2', ')', 'U', ':', 'Kube', 'vs', 'terning', '(', '2', ')', 'V', ':', 'Hvordan', 'forberede', 'seg', 'på', 'muntlig', 'S2', 'e', '...', '(', '1', ')', 'V', ':', 'Fulle', 'kvadraters', 'metode', 'faktorisering', '(', '4', ')', 'V', ':', 'Sannsynlighet', '(', '2', ')', 'V', ':', 'Integralregning', '(', '2', ')', 'V', ':', 'sannsynlighet', '(', '1', ')', 'V', ':']",46.833333333333336
"['Det', 'er', 'veldig', 'bra', 'at', 'Høyre', 'i', 'sitt', 'innlegg', 'bekrefter', 'at', 'den', 'rødgrønne', 'politikken', 'har', 'vir', 'ket', '.', 'Det', 'er', 'fint', 'å', 'ha', 'et', 'parti', 'i', 'regjering', 'som', 'kan', 'bekrefte', 'våre', 'påstanden', 'Den', 'rødgrønne', 'regjeringen', 'har', 'økt', 'overføringene', 'til', 'kom', 'munesektoren', 'med', 'mer', 'enn', '50', 'mrd', ',', '-', 'kroner', 'til', 'nå', '.', 'Og', 'mer', 'skal', 'det', 'bli', '.', 'I', 'neste', 'stortings', 'periode', 'har', 'vi', 'lovet', 'ytterligere', '12', 'mrd.', '-', 'kroner', 'i', 'friske', 'midler', 'til', 'kommunene', '.', 'Satsing', 'på', 'skole', 'og', 'barnehage', 'er', 'også', 'et', 'løft', 'som', 'blir', 'lagt', 'merke', 'til', ',', 'og', 'som', 'er', 'helt', 'nødvendig', 'for', 'å', 'sikre', 'framtidas', 'arbeidere', '.', 'Når', 'Høyre', 'framhever', 'sine', 'prioriteringer', 'for', 'neste', 'stor', 'tingsperiode', 'så', 'er', 'det', 'helt', 'riktig', 'at', 'vi', 'bruker', 'mye', 'plass', '.', 'Her', 'har', 'nemlig', 'Høyre', 'prioritert', 'helt', 'i', 'takt', 'med', 'velgerne', '-', 'nemlig', 'mer', 'veg', ',', 'bedre', 'velferd', 'og', 'lavere', 'skatter', '.', 'Dette', 'er', 'jo', 'veldig', 'bra', ',', 'og', 'viser', 'at', 'de', 'er', 'i', 'tråd', 'med', 'folket', 'på', 'ett', 'meget', 'viktig', 'område', '.', 'For', 'dette', 'er', 'de', 'eneste', 'sakene', 'som', 'folk', 'er', 'opptatt', 'av', '.', 'Det', 'er', 'bra', 'at', 'Høyre', 'har', 'inn', 'sett', 'det', '.', 'I', 'skolepolitikken', 'går', 'derimot', 'Høyre', 'seg']",33.46804733727811
