tokenized_text,lix_score
"['Men', 'det', 'var', 'tydelig', 'at', 'også', 'forsvarsministeren', 'var', 'glad', 'for', 'at', 'den', 'historiske', 'avtalen', 'er', 'på', 'plass', '.', '-', 'Som', 'forsvarsminister', 'er', 'jeg', 'stolt', 'av', 'å', 'være', 'med', 'på', 'å', 'ta', 'et', 'så', 'historisk', 'veivalg', ',', 'sa', 'ministeren', 'fra', 'talerstolen', '.', '-', 'Forsvarsrettet', 'sikkerhet', 'skal', 'være', 'en', 'hjørnestein', ',', 'men', 'det', 'er', 'klart', 'at', 'vi', 'kan', 'ikke', 'drive', 'Forsvaret', 'bare', 'med', 'milliarder', ',', 'men', 'det', 'skal', 'være', 'en', 'grunntanke', '.', 'Og', 'Forsvarets', 'oppgave', 'er', 'først', 'og', 'fremst', 'å', 'hindre', 'krise', ',', 'men', 'så', 'er', 'det', 'jo', 'ofte', 'slik', 'at', 'vi', 'også', 'må', 'ha', 'en', 'reaksjonsstyrke', ',', 'sa', 'Eriksen', 'Søreide', '.']",44.72191011235955
"['Det', 'var', 'ein', 'gong', 'ein', 'konge', 'og', 'ei', 'dronning', '...', ':', 'Eit', 'heilt', 'vanleg', 'hus', 'Lagt', 'inn', 'av', 'Telester', 'kl.', '08', ':', '43', 'Frida', '18.', 'mai', '2011', 'kl.', '23', ':', '21', 'Hei', '!', 'Så', 'flott', 'blogg', 'du', 'har', 'laga', '!', 'Eg', 'blir', 'stadig', 'imponert', 'over', 'korleis', 'folk', 'klarer', 'å', 'ha', 'orden', 'på', 'ting', 'og', 'haldar', 'det', 'ryddig', '!', 'Ære', 'være', 'dei', 'som', 'klarer', 'det', '!', '(', 'Kanskje', 'du', 'er', 'ein', 'veldig', 'systematisk', 'person', '?', ')', 'Lukke', 'til', 'med', 'husbygging', '!', 'Hilde', '19.', 'mai', '2011', 'kl.', '10', ':', '09', 'Tusen', 'takk', 'for', 'lykkeønskinger', '!', 'Gleder', 'meg', 'kjempemasse', 'til', 'det', 'nye', 'huset', 'er', 'en', 'realitet', ',', 'end']",21.523809523809526
"['Det', 'var', 'så', 'det', ',', 'hva', '?', '–', 'Humanist', 'Med', 'Humanist', '#', '4', '/', '10', ',', '«', 'Er', 'muslimer', 'farlige', '?', '»', ',', 'gikk', 'det', 'kanskje', 'litt', 'skeis', 'likevel', '.', 'Selv', 'om', 'vi', 'har', 'forsøkt', 'å', 'unngå', 'å', 'bli', 'et', 'lite', 'mikrofonstativ', 'for', 'det', 'muslimske', 'miljøet', 'i', 'Norge', ',', 'kan', 'det', 'hende', 'vi', 'har', 'bidratt', 'til', 'å', 'styrke', 'inntrykket', 'av', 'at', 'alle', 'muslimer', 'og', 'muslimske', 'organisasjoner', 'bare', 'er', 'ute', 'etter', 'å', 'dyrke', 'den', 'islamske', 'identiteten', '.', 'En', 'identitet', 'som', 'mange', 'i', 'Vesten', 'frykter', '–', 'blant', 'annet', 'fordi', 'den', 'har', 'en', 'så', 'sentral', 'plass', 'i', 'den', 'islamske', 'teologien', 'og', 'derfor', 'står', 'i', 'en', 'sterk', 'kontrast', 'til', 'vestlige', 'idealer', 'om', 'den', 'sekulære', 'stat', 'som', 'ramme', 'for', 'et', 'pluralist']",42.73412698412699
"['Ja', 'det', 'var', 'tider', 'da', 'det', 'var', 'et', 'hav', 'av', 'tid', 'mellom', 'hver', 'gang', '.', 'Nå', 'er', 'det', 'bare', 'noen', 'dager', ',', 'og', 'det', 'føles', 'litt', 'rart', 'også', ',', 'men', 'samtidig', 'er', 'det', 'godt', 'da', '.', 'Og', 'så', 'kan', 'man', 'jo', 'ha', 'ting', 'å', 'se', 'frem', 'til', ',', 'med', 'nye', 'opplevelser', ',', 'og', 'flotte', 'garnnøster', 'og', 'strikketøy', '.', '.', 'Ha', 'en', 'fin', 'lørdag', '!', '♥', 'Det', 'er', 'sant', '!', 'Man', 'må', 'stoppe', 'opp', 'av', 'og', 'til', 'og', 'sette', 'pris', 'på', 'de', 'små', 'tingene..og', 'det', 'er', 'jeg', 'ikke', 'alltid', 'så', 'flink', 'til', ';', ')', 'Ønsker', 'deg', 'en', 'flott', 'kveld', '!', 'Klem', '♥', '♥', '♥', '♥', '♥', '♥', '♥', '♥', '♥', '♥', '♥', '♥']",20.049019607843135
"['Ja', 'det', 'er', 'meget', 'normalt', ',', 'at', 'skælde', 'ud', 'på', 'pædagoger', '.', 'Jeg', 'har', 'selv', 'for', 'mange', 'år', 'siden', 'haft', 'et', 'par', 'af', 'slagsen', 'i', 'børnehaven', 'og', 'de', 'var', 'SÅ', 'forskellige', '.', 'De', 'lå', 'på', 'hver', 'siden', 'af', 'skalaen', 'over', '""', 'hård', '""', 'h.h.v', '.', 'sød', 'og', 'forstående', '.', 'Men', '..........', 'Nej', ',', 'man', 'skal', 'da', 'ikke', 'have', 'ond', 'samvittighed', 'på', 'den', 'baggrund', ',', 'men', 'jeg', 'forstår', 'det', 'nu', 'godt', '.', 'Venligst', 'Logget', 'ind', 'som', 'jette87', 'Oprettet', ':', '07.03.2008', '28', '/', '06', '2009', ':', 'Er', 'det', 'ikke', 'dig', 'der', 'er', 'den', 'sure', 'stodder', '?']",33.17886178861789
"['Så', 'var', 'det', 'altså', 'noen', 'som', 'var', 'enda', 'flinkere', '.', 'De', 'samme', 'menneskene', 'som', 'sa', 'nei', 'takk', 'til', 'å', 'stille', 'opp', 'i', 'reklamen', ',', 'har', 'nemlig', 'for', 'lengst', 'avslørt', 'at', 'de', 'er', 'mye', 'verre', 'på', 'å', 'slenge', 'om', 'seg', 'med', 'kjøpefest', '.', 'Og', 'de', 'har', 'altså', 'fått', 'med', 'seg', 'minst', 'én', 'person', 'som', 'ikke', 'er', 'like', 'flink', 'til', 'å', 'si', 'nei', 'takk', 'til', 'å', 'slenge', 'rundt', 'seg', 'med', 'penger', '.', 'Så', 'da', 'blir', 'det', 'fest', 'og', 'basar', 'fra', 'start', 'til', 'mål', '.', 'Ungdomskortet', 'vil', 'de', 'for', 'øvrig', 'ikke', 'snakke', 'om', ',', 'utover', 'at', 'det', 'viser', 'seg', 'at', 'fjerning', 'av', 'ungdomskortet', 'har', 'vært', 'en', 'effektiv', 'måte', 'å', 'begrense', 'antallet', 'utskeielser', 'fra', 'folk', 'som', 'ellers', 'ville', 'kjøpt', 'seg', 'hus', ',', 'hytter', 'og', 'bå']",25.743506493506494
"['Det', 'var', 'sommer', ',', 'og', 'det', 'var', 'varmt', '.', 'Det', 'var', 'en', 'av', 'disse', 'dagene', 'som', 'alle', 'kroer', 'ved', 'Middelhavet', 'gjør', 'sitt', 'ytterste', 'for', 'å', 'gjøre', 'det', 'behagelig', 'og', 'lekkert', 'for', 'alle', 'sine', 'gjester', '.', 'De', 'gamle', 'mennene', 'satt', 'på', 'sine', 'benker', 'og', 'spilte', ',', 'barna', 'hoppet', 'på', 'trampoliner', 'og', 'noen', 'ungdommer', 'slanget', 'seg', 'i', 'skyggen', 'med', 'hver', 'sin', 'ipod', '.', 'Alle', 'disse', 'menneskene', 'som', 'hadde', 'samlet', 'seg', 'rundt', 'brønnen', ',', 'de', 'hadde', 'samlet', 'seg', 'der', 'for', 'å', 'slukke', 'sin', 'tørst', 'og', 'få', 'litt', 'til', 'å', 'leske', 'sitt', 'legeme', 'med.', 'De', 'fleste', 'her', 'ved', 'brønnen', 'var', 'kvinner', 'som', 'kom', 'for', 'og', 'hente', 'vann', 'til', 'sine', 'hus', 'og', 'hjem', ',', 'og', 'de', 'hadde', 'med', 'seg', 'noen', 'av', 'sønnene', 's']",36.523809523809526
"['Det', 'er', 'ikkje', 'enkelt', 'å', 'vera', 'vaksen', '.', 'Det', 'veit', 'dei', 'unge', 'godt', '.', 'Spør', 'du', 'dei', ',', 'så', 'veit', 'dei', 'det', 'nok', 'også', 'sjølv', '.', 'Me', 'veit', 'det', 'alle', 'som', 'ein', '.', 'Anten', 'me', 'er', 'vaksne', 'i', 'tankesett', ',', 'eller', 'berre', 'har', 'køyrt', 'forbi', 'på', 'feil', 'side', 'i', 'ein', 'tunnel', '.', 'Det', 'er', 'difor', 'me', 'vaksne', 'skal', 'vera', 'der', 'for', 'dei', '.', 'Dei', 'unge', 'treng', 'å', 'få', 'løfta', 'tankane', 'sine', 'opp', 'i', 'lyset', '.', 'Der', 'kan', 'dei', 'sorterast', ',', 'og', 'dei', 'kan', 'få', 'perspektiv', '.', 'Slik', 'kan', 'dei', 'unge', 'bli', 'mindre', 'usikre', ',', 'men', 'likevel', 'heilt', 'sikre', 'på', 'at', 'dei', 'kloke', 'vala', 'er', 'langt', 'smartare', 'enn', 'dei', 'døme', 'ein', 'stadig', 'kan', 'høyra', 'om', '.', 'Det', 'hadde', 'vore', 'kjekt', 'om', 'politikarar', 'også', 'las', 'sl']",17.215686274509807
"['Kor', 'mange', 'prosent', 'av', 'tida', 'er', 'eg', 'saman', 'med', 'ein', 'mann', '?', '|', 'MadDam', '|', 'Et', 'bloggkollektiv', '/', 'Om', 'Maddam', '/', 'Debattregler', '/', 'Kontakt', '/', 'Om', 'Maddam', '/', 'Debattregler', '/', 'Kontakt', '×', '×', '×', '/', 'Ideer', '/', 'Aktuelt', '/', 'Kultur', '/', 'Kropp', '/', 'Internasjonalt', '/', 'Hjemmefronten', '/', 'Jobb', '/', 'Minoriteter', '/', 'Ideer', '/', 'Aktuelt', '/', 'Kultur', '/', 'Kropp', '/', 'Internasjonalt', '/', 'Hjemmefronten', '/', 'Jobb', '/', 'Minoriteter', '19', '/', '06', '/', '2017', 'av', 'Helga', 'Eggebø', 'Kor', 'mange', 'prosent', 'av', 'tida', 'er', 'eg', 'saman', 'med', 'ein', 'mann', '?', 'Eg', 'har', 'lenge', 'tenkt', 'på']",54.77272727272727
"['Det', 'er', 'veldig', 'spennende', 'å', 'lese', 'innleggene', 'dine', ',', 'og', 'det', 'er', 'kjempegøy', 'å', 'lese', 'når', 'du', 'svarer', 'på', 'spørsmålene', 'mine', '.', 'Du', 'blir', 'litt', 'mer', 'personlig', 'for', 'hver', 'gang', '!', 'Stå', 'på', '!', '🙂', 'På', 'samme', 'måte', 'som', 'noen', 'klostre', 'i', 'middelalderen', 'fikk', 'både', 'tilgang', 'til', 'aviser', ',', 'ukeblader', 'og', 'bøker', 'om', 'f.eks.', 'landbruk', 'var', 'også', 'hjemme', 'og', 'i', 'klostrene', 'i', 'Tautra', 'Kloster', 'et', 'sted', 'for', 'opplysning', 'og', 'studier', '.', 'Det', 'fantes', 'mange', 'ulike', 'oppslagsverk', 'som', 'man', 'kunne', 'bla', 'i', ',', 'og', 'andaktslitteratur', 'var', 'viktige', 'kilder', 'til', 'opplysning', '.', 'Den', 'tidens', 'forfattere', 'var', 'preget', 'av', 'sin', 'tid', 'og', 'dens', 'ideer', '–', 'også', 'innenfor', 'det', 'relig']",38.42222222222222
