tokenized_text,lix_score
"['Men', 'det', 'var', 'ikke', 'alle', 'som', 'deltok', 'i', 'det', 'daglige', 'arbeidet', '.', 'I', 'tillegg', 'til', 'å', 'reise', 'hjem', 'deltok', 'jeg', 'i', 'en', 'kortfilm', 'der', 'hovedpersonen', 'min', 'hadde', 'filmet', 'meg', 'i', 'kinolerretet', ',', 'og', 'dette', 'var', 'veldig', 'moro', '.', 'Etter', 'filmpremieren', 'på', 'filmsettet', 'på', 'MGP', 'tok', 'jeg', 'en', 'pause', 'i', 'filminnspillingen', ',', 'men', 'ble', 'ikke', 'fornøyd', ',', 'så', 'vi', 'ble', 'enige', 'om', 'at', 'dette', 'skulle', 'gå', 'bra', '.', 'Filminnspillingene', 'foregår', 'helt', 'frem', 'til', 'slutten', 'av', 'februar', ',', 'noe', 'som', 'forhåpentligvis', 'blir', 'det', 'største', 'kinolerretet', 'i', 'løpet', 'av', 'uka', '.', '😀', 'Del', 'dette', ':', 'E-post', 'Twitter', 'Facebook', 'Twitter', 'Lik', 'dette', ':', 'Liker', 'Laster', '...', 'Stikkord', ':', 'Bilder', ',', 'filmer', '«', 'Vinner', 'av', 'bokpremiere', '»', 'Filmanmeldelse', ':', '«', 'Napolitan', '»', 'Filmanmeldelse', ':', '«', 'Imagine', '»', 'Filmanmeldelse', ':', '«', 'Episode', 'II', ':', 'A', 'Woman', 'in', 'Red', '»', 'Filmanmeldelse', ':', '«', 'Gi', 'meg', 'den', '!', '»', 'Filmanmeldelse', ':', '«', 'Den', 'uendelige', 'reisen', '»', 'Filmanmeldelse', ':', '«', 'Bok', '»', 'Filmanmeldelse', ':', '«', 'The', 'Fifteen']",48.16666666666667
"['Det', 'var', 'ein', 'nyleg', 'som', 'kunne', 'gå', 'ut', 'på', '.', 'Det', 'gjekk', 'jo', 'i', 'det', 'heile', 'heile', 'berre', 'bra', '.', 'Men', 'det', 'var', 'ein', 'viss', 'forskjell', 'på', 'det', '.', 'Bakken', 'var', 'mykje', 'meir', 'som', 'ein', 'liten', 'tur', 'som', 'gikk', 'med', 'ein', 'liten', 'bytta', 'bikkje', '.', 'Bakken', 'var', 'noko', 'meir', 'som', 'ikkje', 'berre', 'hadde', 'ei', 'bytta', 'bikkje', ',', 'men', 'også', 'noko', 'meir', 'som', 'ein', 'kunne', 'kalle', 'for', 'eit', 'stort', 'bytta', 'bikkjegå', '.', 'Det', 'hadde', 'ikkje', 'så', 'mykje', 'å', 'seie', 'om', 'ei', 'bytta', 'bikkje', 'var', 'for', 'stor', '.', 'Men', 'det', 'gjekk', 'mykje', 'bikkjer', 'i', 'den', 'nye', 'bytta', 'bikkja', '.', 'Det', 'låg', 'i', 'det', 'at', 'bikkja', 'var', 'meir', 'å', 'sjå', 'og', 'kanskje', 'gjorde', 'det', 'litt', 'meir', 'på', 'den', 'nye', 'bommen', 'i', 'det', 'nye', 'bikkjedommet', '.', 'Så', 'var', 'det', 'noko', 'heilt', 'nytt', '.', 'Det', 'var', 'ikkje', 'meint', 'å', 'vera', 'eit', 'einaste', 'bytta', 'bikkje', 'på', 'enno', ',', 'for', 'bytta', 'var', 'ein', 'sånn', 'bikkje', 'på', 'ein', 'bytta', 'bikkje', '.', 'Ein', 'slik', 'bikkje', 'var', 'det', 'ikkje', 'plass', 'på', 'biletet', '.', 'Det', 'gjekk', 'mange', 'år', 'før', 'det', 'blei']",18.303030303030305
"['Det', 'var', 'så', 'viktig', 'av', 'alt', 'det', 'vi', 'skulle', 'få', 'i', 'oss', '.', 'Så', 'var', 'det', 'en', 'god', 'start', 'på', 'vår', 'nye', 'sommerserie', 'på', 'lørdag', 'og', 'en', 'herlig', 'start', 'på', 'vår', 'gode', 'sommer', '.', 'Det', 'er', 'den', 'gode', 'følelsen', 'av', 'å', 'være', 'sammen', 'med', 'andre', ',', 'og', 'det', 'er', 'nettopp', 'det', 'vår', 'kjære', 'venn', 'og', 'jeg', 'er', '.', 'Fredag', 'den', '13.', 'august', 'var', 'vi', 'i', 'et', 'koselig', 'lokale', '.', 'Noen', 'timer', 'var', 'det', 'slik', 'vi', 'ville', 'ha', '.', 'En', 'god', 'natts', 'søvn', '.', 'Noe', 'av', 'det', 'mest', 'nødvendige', 'for', 'at', 'vi', 'skulle', 'klare', 'å', 'slappe', 'av', 'en', 'god', 'natt', ',', 'er', 'å', 'få', 'litt', 'god', 'tid', 'til', 'å', 'være', 'i', 'de', 'ulike', 'rommene', 'våre', '.', 'Det', 'var', 'en', 'god', 'start', ',', 'å', 'få', 'med', 'oss', 'noe', 'godt', 'å', 'drikke', 'av', 'på', 'vei', 'hjem', 'fra', 'en', 'lang', 'natt', 'for', 'å', 'legge', 'siste', 'hånd', 'på', 'en', 'god', 'kopp', 'kaffe', '.', 'Jeg', 'vil', 'si', 'en', 'god', 'takk', 'til', 'alle', 'som', 'tok', 'en', 'god', 'natts', 'søvn', '.', 'Det', 'var', 'deilig', 'å', 'sovne', 'igjen', '.', 'Jeg', 'ønsker', 'alle', 'som', 'tok', 'en', 'god', 'natts', 'søvn', 'vår', 'gode', 'venninne', 'Tina', 'og', 'de', 'femti', 'jentene', 'som', 'begge', 'jobbet', 'ved', 'siden', 'av', 'sengen', '.', 'Knust', 'og', 'godt', 'pakket', 'med', 'det', 'vi']",20.874434957307884
"['Ja', 'det', 'var', 'vel', 'ikkje', 'dei', 'som', 'hadde', 'sett', 'henne', ',', 'ikkje', 'at', 'ho', 'hadde', 'tatt', 'ei', 'slik', 'tilståing', ',', 'noko', 'som', 'gjorde', 'det', 'litt', 'lettare', 'for', 'andre', 'tilsette', ',', 'for', 'alle', 'med', 'ein', 'slik', 'grunnleg', 'gjande', 'tilkomst', 'har', 'hatt', 'med', 'å', 'ta', 'til', 'takke', ',', 'og', 'der', 'har', 'også', 'foreldra', 'hennar', 'og', 'ei', 'anna', 'fått', 'til', 'bod', 'om', 'å', 'få', 'sine', 'foreldre', ',', 'og', 'dei', 'har', 'vore', 'flinke', 'til', 'å', 'hjelpe', 'til', 'med', 'å', 'finne', 'dei', 'til', 'beste', 'for', 'andre', 'i', 'tilfelle', 'noko', 'skulle', 'skje', '.', 'Så', 'langt', 'vart', 'det', 'ingen', 'endringar', 'i', 'forholdet', 'til', 'den', 'eine', 'som', 'fekk', 'tilbe', 'vare', ',', 'og', 'den', 'einaste', 'endringa', 'var', 'at', 'begge', 'vart', 'tilskjemde', 'til', 'beste', 'for', 'sine', 'barn', ',', 'og', 'at', 'han', 'gav', 'avkall', 'på', 'den', 'eine', 'til', 'denne', 'alder', 'og', 'gav', 'avkall', 'på', 'den', 'andre', 'for', 'ein', 'viss', 'grad', '.', 'Det', 'er', 'vel', 'ikkje', 'sikkert', 'at', 'det', 'var', 'ein', 'som', 'hadde', 'slik', 'framgang', 'på', 'begge', 'kantar', ',', 'men', 'som', 'i', 'det', 'minste', 'har', 'fått', 'det', 'frå', 'den', 'eine', 'til', 'den', 'andre', ',', 'og', 'som', 'på', 'ein', 'måte', 'vart', 'den', 'som', 'fekk', 'han', 'til', 'si', 'beste', '.', 'Grunn', 'er', 'ein', 'ting']",66.62068965517241
"['Ja', 'det', 'er', 'i', 'alle', 'fall', 'noe', 'vi', 'absolutt', 'ønsker', 'at', 'folk', 'skal', 'få', 'oppleve', '.', 'I', 'dag', 'er', 'mange', 'av', 'dem', 'litt', 'utypiske', ',', 'om', 'noen', 'er', 'innmari', 'redde', 'for', 'å', 'bli', 'drept', '.', 'Jeg', 'skjønner', 'veldig', 'godt', 'at', 'det', 'er', 'mange', 'som', 'kan', 'bli', 'smittet', 'og', 'da', 'gir', 'jeg', 'med', 'meg', 'det', 'jeg', 'har', 'vært', 'med', 'på', 'å', 'redde', 'gjennom', 'å', 'bli', 'drept', 'i', 'slike', 'situasjoner', '.', 'Den', 'største', 'forskjellen', 'er', 'at', 'når', 'de', 'er', 'ute', 'vil', 'de', 'som', 'er', 'ute', 'og', 'forsøker', 'å', 'se', 'hvor', 'de', 'står', ',', 'få', 'slippe', 'inn', '.', 'Det', 'er', 'jo', 'også', 'noe', 'av', 'det', 'mange', 'synes', 'er', 'kjempekult', '.', 'Det', 'er', 'faktisk', 'litt', 'synd', 'for', 'dem', 'som', 'ikke', 'ser', 'de', 'virkelige', 'konsekvenser', 'av', 'å', 'stå', 'ute', '.', 'Man', 'kan', 'være', 'glad', 'i', 'å', 'være', 'på', 'den', 'plassen', 'man', 'er', ',', 'hvis', 'man', 'ikke', 'selv', 'er', 'i', 'stand', 'til', 'å', 'møte', 'dem', ',', 'om', 'de', 'er', 'innmari', 'redde', 'for', 'å', 'bli', 'drept', ',', 'hvis', 'man', 'er', 'utenfor', 'livsfase', '.', 'Dette', 'er', 'en', 'sak', 'jeg', 'og', 'jeg', 'sliter', 'med', 'hver', 'dag', '.', 'Det', 'at', 'folk', 'på', 'samme', 'tid', 'som', 'jeg', 'har', 'vært', 'så', 'opptatt', 'med', 'å', 'redde', 'mennesker', 'er', 'blitt', 'et', 'mye', 'viktigere', 'tem']",32.140151515151516
"['Så', 'var', 'det', 'en', 'viktig', 'årsak', ':', '-', 'Han', 'må', 'vise', 'vilje', 'og', 'vilje', 'til', 'å', 'klare', 'det', 'han', 'har', 'gjort', ',', 'for', 'både', 'store', 'og', 'små', 'i', 'hans', 'virke', 'hadde', 'stor', 'betydning', 'for', 'hans', 'eget', 'liv', '.', 'Det', 'var', 'et', 'nødvendig', 'tiltak', ',', 'men', 'det', 'var', 'en', 'veldig', 'stor', 'oppgave', 'for', 'vår', 'felles', 'fiende', '.', 'Det', 'var', 'godt', 'å', 'kjenne', 'og', 'se', 'at', 'Hans', 'også', 'var', 'en', 'stor', 'mann', 'som', 'hadde', 'stor', 'tro', 'på', 'seg', 'selv', 'og', 'sitt', 'eget', 'liv', '.', 'Han', 'gav', 'oss', 'en', 'mulighet', 'til', 'å', 'komme', 'frem', 'med', 'vår', 'store', 'visjon', 'om', 'hvordan', 'han', 'så', 'det', 'og', 'så', 'hvor', 'han', 'kunne', 'komme', 'til', 'å', 'utvikle', 'seg', '.', 'Jeg', 'vil', 'i', 'løpet', 'av', 'den', 'neste', 'lange', 'historien', 'avgjøre', ',', 'hva', 'man', 'kan', 'forvente', 'av', 'ham', 'i', 'framtiden', ':', 'det', 'var', 'med', 'utgangspunkt', 'her', 'som', 'på', 'denne', 'tiden', 'av', 'Norgeshistorien', '.', 'Etter', 'et', 'liv', 'å', 'sitte', 'i', ',', 'en', 'tid', 'som', 'først', 'og', 'fremst', 'er', 'preget', 'av', 'sorg', ',', 'savn', 'og', 'tap', ',', 'er', 'den', 'fortsatt', 'slik', 'at', 'Hans', 'var', 'en', 'viktig', 'drivkraft', 'for', 'å', 'starte', 'noe', 'helt', 'nytt', 'og', 'på', 'en', 'spesiell', 'måte', 'ble', 'en', 'sentral', 'aktør', ',', 'for', 'ikke', 'å', 'snakke', 'om', 'en', 'slik', 'aktør', 'som', 'for', 'alltid', 'har', 'bidratt', 'til', 'å']",35.755223880597015
"['Det', 'var', 'som', 'vi', 'var', 'i', 'starten', ',', 'og', 'jeg', 'hadde', 'bestemt', 'meg', 'for', 'å', 'gi', 'dem', 'litt', 'friskere', 'avslutninger', 'nå', '.', 'For', 'å', 'unngå', 'dette', 'så', 'jeg', 'på', 'nytt', 'at', 'det', 'var', 'like', 'før', 'slutt', 'og', 'en', 'stor', 'takk', 'går', 'til', 'alle', 'som', 'har', 'bidratt', 'med', 'midler', '.', 'Ikke', 'lenge', 'etter', 'at', 'vi', 'la', 'ut', 'på', 'siste', 'etappe', 'i', 'Tour', 'de', 'Ski', 'var', 'alle', 'de', 'mange', 'tusen', 'som', 'hadde', 'tatt', 'hjem', 'alle', 'pengene', 'som', 'var', 'gått', 'til', 'oss', 'i', 'tillegg', 'til', 'den', 'flotte', 'innsatsen', 'vi', 'har', 'gjort', 'de', 'siste', 'dagene', '.', 'Noen', 'ble', 'igjen', 'for', 'å', 'dekke', 'tap', 'som', 'vi', 'hadde', 'ventet', ',', 'samt', 'et', 'nytt', 'beløp', 'som', 'vi', 'ikke', 'kunne', 'være', 'foruten', '.', 'De', 'mange', 'tusen', 'som', 'har', 'bidratt', 'med', 'enda', 'flere', 'kroner', 'og', 'gaver', 'til', 'det', 'kommende', 'verdens', 'mesterskapet', ',', 'men', 'vi', 'ønsker', 'med', 'disse', 'beløpene', 'at', 'vi', 'går', 'glipp', 'av', 'mye', 'mer', 'og', 'får', 'enda', 'mer', 'ut', 'av', 'denne', 'summen', '.', 'I', 'dag', 'kjørte', 'jeg', 'ikke', 'av', 'veien', 'for', 'å', 'bli', 'kjent', 'på', 'de', 'ulike', 'arenaene', 'og', 'jeg', 'skal', 'innrømme', 'at', 'jeg', 'nesten', 'ikke', 'er', 'inne', 'i', 'bildet', '.', 'Jeg', 'er', 'en', 'av', 'de', 'få', 'som', 'har', 'gjort', 'alt', 'de', 'kunne', 'for', 'å', 'legge', 'alt']",38.195402298850574
"['Det', 'er', 'ikkje', 'noko', 'du', 'har', 'lyst', 'til', 'å', 'sjå', '.', 'Dei', 'er', 'alle', 'dei', 'kjende', 'og', 'kjære', 'menneska', 'som', 'driv', 'med', 'ikring', ',', 'som', 'er', 'ute', 'etter', 'å', 'gjera', 'livet', 'til', 'ein', 'best', 'mogeleg', 'jobb', '.', 'Du', 'og', 'ho', 'har', 'alt', 'gått', 'gjennom', 'så', 'mange', 'år', '!', 'Meir', 'om', 'den', 'nye', 'familien', 'vår', 'frå', 'Jæren', '.', 'Ikkje', 'berre', 'i', 'Norge', ',', 'men', 'ein', 'liten', 'del', 'kjem', 'nok', 'til', 'å', 'flytta', 'inn', 'same', 'året', ',', 'uansett', 'kven', 'som', 'er', 'å', 'klaga', 'for', 'det', 'året', 'dei', 'byrja', 'i', 'Norge', '.', '.', '.', 'HEIME', 'I', 'DØRA', 'OG', 'VOLDSOMMARKET', 'I', 'HELE', 'ÅR', 'har', 'du', 'god', 'grunn', 'til', 'å', 'frysa', 'deg', 'over', 'det', 'som', 'skjer', '.', 'Eigentleg', 'ville', 'eg', 'ha', 'vore', 'i', 'ferd', 'med', 'å', 'frysa', 'ut', 'meir', 'folk', 'og', 'kleda', 'må', 'vera', 'levande', 'og', 'levande', ',', 'både', 'i', 'heimen', 'utanfor', 'og', 'inne', 'på', 'soverommet', ',', 'og', 'inne', 'i', 'kroppen', 'og', 'i', 'kroppen', 'som', 'står', 'rett', 'opp', 'mot', 'deg', '.', 'Du', 'er', 'som', 'alle', 'andre', '-', 'og', 'eit', 'stort', 'pluss', 'for', 'den', 'årvisse', 'utflytta', 'familien', 'din', ';']",29.440643863179073
"['Kor', 'mange', 'prosent', 'for', 'jenter', '18', 'år', '.', 'Les', 'mer', 'om', 'vår', 'nettleksikonet', 'på', 'vår', 'nettside', '.', 'Last', 'opp', 'bildet', 'nedenfor', '.', 'Klikk', ""'"", 'Rek', ""'"", 'for', 'å', 'laste', 'det', 'inn', 'igjen', '.', 'Les', 'mer', 'om', 'konfirmasjonstiden', '.', 'Last', 'opp', 'bildet', 'nedenfor', '.', 'Last', 'opp', 'bildet', 'nedenfor', '.', 'Last', 'opp', 'bildet', 'nedenfor', '.', 'Her', 'finner', 'du', 'alle', 'konfirmasjonstider', '.', 'Følg', 'linkene', 'under', '.', 'Last', 'opp', 'bildet', 'nedenfor', '.', 'Last', 'opp', '.', 'Følg', 'linken', '.', 'Les', 'mer', 'om', 'konfirmasjonstiden', '.', 'Les', 'mer', 'om', 'konfirmasjonstiden', '.', 'Last', 'opp', '.', 'Last', 'opp', 'bilde', 'nedenfor', '.', 'Last', 'opp', 'bildet', 'nedenfor', '.', 'Les', 'mer', 'om', 'konfirmasjonstiden', '.', 'Se', 'også', 'etter', 'konfirmasjonen', 'for', 'å', 'sette', 'opp', 'bildene', 'på', 'nytt', 'eller', 'opprette', 'et', 'nytt', 'bilde', '.', 'Les', 'mer', 'om', 'konfirmasjonstiden', '.', 'Last', 'opp', 'bildet', 'nedenfor', '.', 'Last', 'opp', 'bildet', 'nedenfor', '.', 'Les', 'mer', 'om', 'konfirmasjonstiden', '.', 'Se', 'også', 'etter', 'konfirmasjonstider', '.', 'Les', 'mer', 'om', 'konfirmasjonstiden', '.', 'Les', 'mer', 'om', 'konfirmasjonstiden', '.', 'Les', 'mer', 'om', 'konfirmasjonstiden', 'Les', 'mer', 'om', 'konfirmasjonstiden', '.', 'Last', 'opp', 'bildet', 'nedenfor', '.', 'Last', 'opp', 'bildet', 'nedenfor', '.', 'Les', 'mer', 'om', 'konfirmasjonstid']",25.97659574468085
"['Det', 'er', 'veldig', 'lett', 'å', 'gå', 'på', 'jakt', ',', 'men', 'vi', 'har', 'allerede', 'fått', 'flere', 'med', 'i', 'dette', 'prosjektet', ',', 'sier', 'Anne', 'Marit', 'Dahl', 'som', 'er', 'prosjektleder', '.', 'Det', 'er', 'veldig', 'lett', 'å', 'gå', 'på', 'en', 'smell', 'i', 'dag', '.', 'Det', 'er', 'nesten', 'en', 'umulig', 'oppgave', ',', 'men', 'det', 'er', 'jo', 'mye', 'arbeid', 'og', 'mye', 'arbeid', 'som', 'må', 'gjøres', 'nå', ',', 'sier', 'hun', '.', 'Prosjektet', 'er', 'ikke', 'bare', 'tenkt', 'som', 'hjelpemiddel', 'som', 'skal', 'bidra', 'til', 'å', 'nå', 'målet', 'om', 'flere', 'arbeidsplasser', 'i', 'Finnmark', '.', 'Jobben', 'som', 'prosjektleder', 'er', 'også', 'krevende', '.', '–', 'Jeg', 'tror', 'det', 'blir', 'utrolig', 'viktig', 'at', 'vi', 'får', 'flere', 'folk', 'og', 'flere', 'jobber', 'med', 'oss', '.', 'Derfor', 'legger', 'jeg', 'inn', 'mye', 'energi', 'i', 'å', 'ta', 'tak', 'i', 'dette', ',', 'sier', 'hun', '.', 'Arbeidet', 'i', 'prosjektdelen', 'er', 'på', 'plass', '.', '–', 'Det', 'som', 'er', 'veldig', 'artig', 'å', 'jobbe', 'med', 'er', 'at', 'det', 'ligger', 'mye', 'kompetanse', 'i', 'det', '.', 'Og', 'så', 'er', 'det', 'artig', 'og', 'relevant', 'å', 'være', 'i', 'kontakt', 'med', 'andre', 'som', 'skal', 'være', 'med', ',', 'både', 'på', 'jobb', 'og', 'utenfor', 'jobb', '.', 'Det', 'har', 'vært', 'lærerikt', 'og', 'kjekt', 'fordi', 'deltakerne', 'på', 'dette', 'prosjektet', 'har', 'vært', 'så', 'engasjerte', 'og', 'positive', ',', 'noe', 'jeg', 'er', 'meget', 'fornøyd', 'med', ',', 'sier', 'hun', '.', 'Hun', 'understreker', 'at']",29.182817182817182
