tokenized_text,lix_score
"['Men', 'det', 'var', 'likevel', 'noen', 'som', 'gjorde', 'opp', 'for', 'seg', 'på', 'stedet', ',', 'legger', 'han', 'til', '.', 'Da', 'politiet', 'så', 'at', 'to', 'menn', 'i', '20-åra', 'sto', 'og', 'kranglet', 'utenfor', 'utestedet', ',', 'ble', 'de', 'også', 'tatt', 'med', 'inn', '.', 'En', 'av', 'mennene', 'skal', 'ha', 'blitt', 'utvist', 'fra', 'stedet', 'tidligere', 'på', 'kvelden', ',', 'og', 'det', 'var', 'han', 'som', 'ikke', 'ville', 'slutte', 'å', 'krangle', 'i', 'køa', 'på', 'utsiden', ',', 'opplyser', 'politiførstebetjent', 'Øyvind', 'Unsgård', 'ved', 'Røros', 'Politistasjon', '.', 'Han', 'legger', 'til', 'at', 'mannen', 'ble', 'kjørt', 'hjem', ',', 'og', 'at', 'politiet', 'var', 'tilbake', 'i', 'Røros', 'noen', 'timer', 'senere', 'for', 'å', 'finne', 'ut', 'hva', 'som', 'hadde', 'skjedd', '.', 'Søndag', 'morgen', 'kjørte', 'også', 'en', 'bil', 'på', 'et', 'rådyr', 'ved', 'Langen', '.', 'Rådyret', 'ble', 'skadet', 'i', 'påkjørselen', ',', 'så', 'politi', 'og', 'ettersøksjeger', 'var', 'en', 'tur', 'ut', 'og', 'sjekket', 'hvordan', 'det', 'gikk', 'med', 'rådyret', 'etter', 'hendelsen', '.', '.', 'Søndag', 'ettermiddag', '/', 'kveld', 'gjennomførte', 'også', 'politiet', 'en', 'promillekontroll', 'i', 'Røroskrysset', '.', '26', 'bilføreren', 'ble', 'kontrollert', ',', 'men', 'det', 'ble', 'ingen', 'reaksjoner', 'fra', 'politiets', 'side', '.', 'Onsdag', 'kveld', 'holdt', 'også', 'UP', 'kontroll', 'på', 'Hum']",40.12162162162162
"['Det', 'var', 'ein', 'glad', 'gjeng', 'i', 'Tenn', 'fjord', 'barnehage', 'som', 'tysdag', 'fekk', 'beskjed', 'om', 'at', 'dei', 'var', 'kåra', 'til', 'Årets', 'Venne', 'og', 'kosebenk', ',', 'med', 'ein', 'ekstrapremie', 'på', '500', 'kro', 'ner', '.', 'Dei', 'hadde', 'nemleg', 'vunne', 'ein', 'landsomfattande', 'konkurranse', 'og', 'i', 'juryen', 'sin', 'omtale', 'av', 'barne', 'hagen', 'i', 'Tennfjord', 'sto', 'det', 'blant', 'anna', ':', '""', 'Det', 'er', 'lagt', 'til', 'rette', 'for', 'fysisk', 'aktivitet', '.', 'Her', 'er', 'det', 'både', 'leikeap', 'parat', 'og', 'ein', 'liten', 'stad', 'med', 'benk', ',', 'der', 'dei', 'legg', 'ned', 'teppe', 'og', 'har', 'god', 'oversikt', 'over', 'leikeplassen', '.', 'Det', 'er', 'ein', 'fin', 'måte', 'å', 'bli', 'kjent', 'med', 'kvarandre', 'på', '.', '""', '.', 'Det', 'blir', 'ofte', 'til', 'at', 'vi', 'tek', 'det', 'litt', 'for', 'lite', 'seriøst', ',', 'men', 'dette', 'er', 'eit', 'godt', 'tiltak', 'for', 'å', 'få', 'alle', 'som', 'har', 'barn', 'og', 'er', 'heime', 'med', 'det', 'til', 'å', 'finne', 'kvarandre', 'og', 'vere', 'ilag', ',', 'seier', 'Sissel', 'Tennfjord', 'i', 'bar', 'nehagen', '.', 'Det', 'same', 'seier', 'Lillian', 'Fjørtoft', ',', 'som', 'deltok', 'på', 'aktivitetsdagen', 'saman', 'med', 'dottera', 'på', 'sju', 'måna', 'der', '.', 'Det', 'er', 'kjekt']",38.5718954248366
"['Det', 'var', 'så', 'godt', 'som', 'stappfullt', 'da', 'Odd', 'Nordstoga', 'inntok', 'scenen', 'på', 'Høvleriet', 'torsdag', 'kveld', '.', 'Odds', 'to', 'sett', 'var', 'preget', 'av', 'hans', 'nye', 'og', 'noe', 'spøkefulle', 'tekster', '.', 'Låtene', '«', 'Ut', 'i', 'skogen', '»', 'og', '«', 'Grisen', 'står', 'og', 'hyler', '»', 'fikk', 'virkelig', 'opp', 'stemningen', 'i', 'det', 'gamle', 'treetasjers', 'trehuset', '.', 'Nordstogas', 'sang', 'ble', 'akkompagnert', 'med', 'både', 'munnspill', 'og', 'ukulele', ',', 'og', 'han', 'fikk', 'virkelig', 'salen', 'til', 'å', 'synge', 'med.', '–', 'Jeg', 'skriver', 'ikke', 'bare', 'om', 'dyra', 'på', 'gården', 'altså', ',', 'men', 'hele', 'folkeslaget', 'og', 'samfunnet', 'generelt', ',', 'fleipet', 'Odd', 'under', 'sitt', 'andre', 'sett', '.', 'Da', 'han', 'avsluttet', 'med', 'den', 'kjente', 'låten', '«', 'Ein', 'farfar', 'i', 'livet', '»', ',', 'stod', 'salen', 'sammenklemt', 'og', 'sang', 'om', 'en', 'bestefar', 'som', 'alltid', 'er', 'der', '.', '.', '–', 'Jeg', 'vil', 'lage', 'musikk', 'som', 'er', 'god', ',', 'så', 'da', 'må', 'man', 'ha', 'litt', 'selvironi', '.', 'Vi', 'har', 'tatt', 'i', 'bruk', 'mye', 'ukulele', ',', 'munnspill', 'og', 'gitar', '.', 'Mye', 'av', 'dette', 'er', 'mitt', 'verk', '.', 'Men', 'jeg', 'har', 'et', 'godt']",36.103102189781026
"['Ja', 'det', 'var', 'det', '.', 'Det', 'er', 'en', 'som', 'sier', 'han', 'ikke', 'kan', 'lese', 'noe', 'av', 'det', 'jeg', 'har', 'skrevet', ',', 'og', 'det', 'er', 'jo', 'et', 'tegn', 'på', 'interesse', '.', 'For', 'det', 'andre', ',', 'hvis', 'en', 'først', 'begynner', 'å', 'interessere', 'seg', 'for', 'og', 'lese', 'noe', 'slikt', ',', 'ja', 'det', 'skjer', 'mange', 'ting', 'under', 'de', 'forskjellige', 'kapitlene', '.', 'Den', 'nye', 'verdensborger', ',', 'fødsel', '.', 'Her', 'leser', 'jeg', 'en', 'stor', 'del', 'av', 'det', 'første', 'leveåret', 'er', 'som', 'et', 'lynglimt', '.', 'Jeg', 'som', 'er', 'et', 'slikt', 'gammelt', 'menneske', 'forstår', 'ikke', 'det', 'minste', 'av', 'det', ',', 'og', 'skulle', 'jeg', 'ha', 'skrevet', 'noe', 'om', 'et', 'slikt', 'emne', 'ville', 'jeg', 'ikke', 'ha', 'skjønt', 'noe', 'sjøl', '.', 'Jeg', 'kan', 'være', 'enig', 'med', 'mannen', 'at', 'jeg', 'har', 'ingen', 'interesse', 'for', 'alt', 'det', 'som', 'skjer', 'i', 'verden', 'som', 'aldri', 'før', '.', 'Men', 'jeg', 'har', 'i', 'hvert', 'fall', 'lært', 'noe', 'mer', '.', 'Jeg', 'har', 'lært', 'at', 'det', 'er', 'ikke', 'noen', 'annen', 'stormakt', 'i', 'verden', 'enn', 'Russland', '.', 'Og', 'dette', 'blir', 'bare', 'verre', 'og', 'verre', '.', 'Aldri', 'har', 'det', 'vært', 'slik', 'på', 'mange', 'mange', 'år', '.', 'Det', 'blir', 'satt', 'inn', 'store', 'flåtestyrker', 'så', 'å', 'si', 'på', 'alle', 'verdens', 'hav', ',', 'og', 'ingen', 'vet', 'hva', 'det', 'ender', 'med.', 'Ja', 'det', 'blir', 'kanskje']",24.51743853630646
"['Ja', 'det', 'er', 'som', 'å', 'høre', 'ekkoet', 'av', 'Per', 'Sandbergs', 'kritikk', 'mot', 'KrF', 'og', 'V', 'sine', 'vedtak', 'i', 'bekjennelsesparagrafen', ',', 'for', 'den', 'debatten', 'han', 'prøvde', 'å', 'skape', 'nå', 'er', 'allerede', 'over', '.', 'I', 'et', 'landsmøtevedtak', 'gikk', 'KrF', 'inn', 'for', 'å', 'erstatte', 'bekjennelesparagrafen', 'med', 'en', 'krav', 'om', 'gjensidig', 'tillit', 'mellom', 'tillitsvalgte', 'og', 'kandidater', 'i', 'partiet', '.', 'Når', 'det', 'er', 'gjort', 'så', 'vil', 'vi', 'beholde', 'vår', 'posisjon', '.', 'Det', 'er', 'mange', 'som', 'har', 'ytret', 'sin', 'mening', 'og', 'sitt', 'behov', 'for', 'KrF', 'sin', 'eksistens', 'i', 'det', 'politiske', 'landskapet', '.', 'Det', 'er', 'mange', 'som', 'har', 'sagt', 'at', 'vi', 'skulle', 'sett', 'at', 'vi', 'i', 'KrF', 'hadde', 'større', 'gjennomslagskraft', 'i', 'vårt', 'arbeide', 'for', 'det', 'ufødte', 'barn', ',', 'våre', 'barn', 'i', 'skoleverket', 'og', 'for', 'det', 'frivillige', 'arbeidet', '.', 'Og', 'det', 'er', 'klart', 'at', 'så', 'lenge', 'ikke', 'partiet', 'har', 'så', 'stor', 'oppslutning', 'som', 'de', 'ønsker', 'seg', 'så', 'kan', 'de', 'ikke', 'tvinge', 'andre', 'partier', 'til', 'å', 'samarbeide', 'med', 'de', 'for', 'å', 'få', 'sin', 'politikk', 'gjennomført', '.', 'Det', 'ble', 'derfor', 'til', 'dels', 'store', 'utfordringer', 'når', 'Frp', 'la', 'frem', 'sitt', 'partiprogram', 'og', 'den', 'første', 'uken', 'etter', 'valget', 'så', 'ble', 'det', 'mange', 'hoderullinger', 'for', 'mange', 'politikere']",43.62527964205816
"['Så', 'var', 'det', 'ikke', 'mer', 'å', 'snakke', 'om', '.', 'Jeg', 'ville', 'bare', 'legge', 'meg', 'til', 'på', 'sofaen', ',', 'men', 'han', 'spurte', ':', '«', 'Hvordan', 'har', 'du', 'det', 'i', 'dag', '?', '»', '.', 'Han', 'kjente', 'meg', 'såpass', 'godt', 'at', 'han', 'visste', 'at', 'jeg', 'da', 'svarte', 'at', 'formen', 'ikke', 'var', 'noe', 'særlig', '.', 'Han', 'gikk', ',', 'og', 'jeg', 'ble', 'sittende', 'der', '.', 'Han', 'var', 'vel', 'egentlig', 'på', 'jobb', ',', 'men', 'han', 'tok', 'seg', 'god', 'tid', 'og', 'var', 'veldig', 'hyggelig', '.', 'For', 'etter', 'en', 'time', 'kom', 'han', 'tilbake', '.', 'Han', 'satte', 'seg', 'ned', 'og', 'tok', 'meg', 'i', 'hånda', ',', 'og', 'sa', ':', '«', 'Hvorfor', 'sitter', 'du', 'sånn', '?', 'Jeg', 'kan', 'gå', 'bort', 'og', 'ta', 'deg', 'i', 'hånda', ',', 'sant', '?', 'Ja', ',', 'jeg', 'skal', 'gå', 'bort', '.', 'Du', 'skal', 'få', 'gå', 'hjem', 'og', 'spise', '»', '.', 'Jeg', 'ble', 'litt', 'satt', 'ut', '.', 'Jeg', 'skjønte', 'det', 'liksom', 'ikke', ',', 'men', 'han', 'var', 'så', 'god', '.', 'Når', 'jeg', 'kom', 'litt', 'ovenpå', 'igjen', ',', 'ringte', 'jeg', 'til', 'søstera', 'mi', 'og', 'sa', ':', 'Hun', 'forteller', 'at', 'mamma', 'sier', 'at', 'jeg', 'skal', 'få', 'komme', 'til', 'henne', '.', 'Hun', 'hadde', 'hørt', 'han', 'si', 'det', '.', 'Og', 'han', 'hadde', 'ikke', 'gjort', 'det', 'med', 'alle', 'andre', 'som', 'han', 'har', 'besøkt', '.', 'Men', 'hos', 'meg', '.', 'Det', 'var', 'stort', '.', 'Han', 'gikk', ',', 'og', 'jeg', 'satte', 'meg', 'i', 'sofaen', '.']",15.172043010752688
"['Det', 'var', 'som', 'om', 'jeg', 'fikk', 'en', 'aha-opplevelse', 'ved', 'å', 'tenke', 'at', 'vi', 'kanskje', 'kunne', 'snu', 'perspektivet', 'på', 'hodet', '.', 'Så', 'hvordan', ',', 'eller', 'hvem', ',', 'kunne', 'man', 'gå', 'inn', 'for', 'å', 'få', 'til', 'noe', 'av', 'dette', '?', 'For', 'å', 'lage', 'noe', ',', 'da', '?', '«', 'Tenk', 'om', 'du', 'bare', 'skulle', 'sitte', 'og', 'ta', 'imot', ',', 'og', 'ikke', 'gi', 'noe', 'selv', '?', '»', 'spurte', 'en', 'venninne', 'meg', 'etter', 'en', 'dag', 'med', 'foredrag', '.', 'Vi', 'var', 'på', 'samme', 'seminar', 'om', 'stressmestring', ',', 'og', 'da', 'jeg', 'satt', 'på', 'den', 'stappfulle', 'bussen', 'tilbake', 'fra', 'Oslo', 'måtte', 'jeg', 'bare', 'spørre', '.', 'Hun', 'var', 'ikke', 'der', 'for', 'de', 'store', 'filosofiske', 'tankene', ',', 'hun', 'ville', 'bare', 'høre', 'hvordan', 'det', 'hadde', 'gått', 'med', 'meg', 'og', 'mitt', 'stressede', 'hode', '.', 'Jeg', 'var', 'nok', 'allerede', 'godt', 'kjent', 'med', 'min', 'egen', 'mentale', 'tilstand', ',', 'for', 'jeg', 'prøvde', 'å', 'si', 'så', 'lite', 'jeg', 'kunne', 'om', 'hvordan', 'forelesningen', 'hadde', 'vært', ',', 'men', 'at', 'jeg', 'nå', 'måtte', 'roe', 'helt', 'ned', 'etter', 'en', 'dag', 'med', 'mange', 'inntrykk', ',', 'og', 'så', 'var', 'det', 'hjem', 'til', 'et', 'hav', 'av', 'lekser', ',', 'og', 'jeg', 'kjente', 'allerede', 'at', 'det', 'ble', 'tøft', '.', 'For', 'det', 'første', 'ble', 'jeg', 'stående', 'der', 'i', 'døråpningen']",33.30487804878049
"['Det', 'er', 'ikkje', 'så', 'rart', '.', 'Dei', 'som', 'skulle', 'forvalte', 'pengane', 'har', 'vist', 'seg', 'ute', 'av', 'stand', 'til', 'å', 'gjere', 'det', '.', 'I', 'tillegg', 'har', 'dei', 'gjort', 'det', 'vanskeleg', 'for', 'kundane', 'å', 'vite', 'kva', 'dei', 'eigentleg', 'har', 'investert', 'i', '.', 'Halvor', 'Eifring', 'hevdar', 'at', 'eg', 'er', 'imot', '«', 'å', 'hjelpe', 'fram', 'ein', 'økonomisk', 'elite', '»', '.', 'Det', 'har', 'han', 'rett', 'i', '.', 'Det', 'er', 'ingen', 'som', 'vil', 'vere', 'imot', 'at', 'folk', 'som', 'er', 'flinke', 'til', 'å', 'investere', 'pengar', 'skal', 'ha', 'god', 'avkasting', '.', 'Problemet', 'er', 'at', 'ikkje', 'alle', 'treng', 'å', 'konkurrere', 'om', 'å', 'vere', 'flinkast', 'til', 'det', '.', 'Problemet', 'er', 'at', 'folk', 'ikkje', 'får', 'vite', 'kva', 'dei', 'er', 'med', 'på', ',', 'og', 'kva', 'dei', 'eigentleg', 'har', '.', 'Eit', 'eksempel', ':', 'Vi', 'veit', 'ikkje', 'kva', 'som', 'er', 'investert', 'i', 'dei', 'globale', 'børsindeksar', ',', 'som', 'stig', 'og', 'fell', 'nesten', 'utan', 'at', 'nokon', 'merker', 'det', 'eller', 'at', 'nokon', 'kan', 'forklare', 'kvifor', '.', 'Eit', 'anna', 'spørsmål', 'er', ':', 'Veit', 'vi', 'eigentleg', 'kva', 'som', 'eigentleg', 'går', 'føre', 'seg', 'i', 'oljefondet', 'til', 'dagleg', '?', 'Dessutan', 'er', 'det', 'lite', 'som', 'skal', 'til', 'for', 'at', 'kundane', 'får', 'det', 'vanskelegare', '.']",31.948285247686442
"['Kor', 'mange', 'prosent', 'av', 'folket', 'blir', 'truga', 'eller', 'mobba', '?', 'Det', 'er', 'eit', 'brennaktuelt', 'spørs', 'mål', '.', 'I', 'ei', 'undersøking', 'svarte', 'over', 'halvparten', 'av', 'lærara', 'ne', 'at', 'dei', 'har', 'opplevt', 'at', 'elevar', 'blir', 'plaga', 'i', 'skulen', '.', 'Det', 'er', 'ikkje', 'sikkert', 'at', 'mobbing', 'er', 'det', 'rette', 'ordet', 'som', 'dekker', 'forholda', ',', 'men', 'det', 'kan', 'vere', 'det', 'ordet', 'som', 'beskriv', 'mest', 'presist', 'korleis', 'barna', 'har', 'det', '?', 'Er', 'det', 'slik', 'overalt', 'i', 'samfunnet', '?', 'Vi', 'veit', 'alle', 'at', 'mobbing', 'i', 'skulen', 'er', 'eit', 'problem', 'som', 'mange', 'slit', 'med.', 'Nokre', 'blir', 'mobba', 'fordi', 'dei', 'vil', 'det', ',', 'og', 'nokon', 'mobbar', 'fordi', 'dei', 'vil', 'det', '.', 'Vi', 'som', 'har', 'ungar', 'på', 'skulen', ',', 'lurer', 'på', 'om', 'vi', 'kan', 'vere', 'med', 'å', 'gjere', 'noko', 'med', 'problemet', '.', 'Vi', 'har', 'sjølve', 'eit', 'heilt', 'vanleg', 'norsk', 'syn', 'på', 'livet', ',', 'og', 'vi', 'veit', 'at', 'alle', 'er', 'like', 'mykje', 'verd', '.', 'Slik', 'det', 'er', 'i', 'dag', '.', 'så', 'er', 'det', 'nokre', 'som', 'er', 'tøffe', ',', 'og', 'nokre', 'som', 'ikkje', 'vågar', 'seie', 'frå', 'viss', 'andre', 'til', 'dømes', 'plagar', 'dei', '.', 'Det', 'er', 'viktig', 'å', 'lære', 'seg', 'å', 'reagere', 'om', 'ein', 'ser', 'andre', 'blir', 'plaga', '.']",25.486975013290802
"['Det', 'er', 'veldig', 'kjekt', 'å', 'få', 'vera', 'med', 'og', 'få', 'visa', 'kva', 'me', 'kan', ',', 'seier', 'Sandvik', '.', '-', 'Me', 'har', 'jobba', 'mykje', 'med', 'dette', 'prosjektet', ',', 'og', 'det', 'har', 'vore', 'kjekt', ',', 'fortel', 'ho', '.', 'Elevane', 'har', 'arbeidd', 'med', 'prosjektet', 'sidan', 'før', 'jul', '.', '-', 'Det', 'er', 'kjekt', 'å', 'samarbeida', 'med', 'medelevane', 'sine', 'og', 'visa', 'kva', 'me', 'kan', '.', 'Eg', 'synest', 'det', 'er', 'bra', 'å', 'koma', 'i', 'avisa', 'og', 'visa', 'kva', 'ein', 'har', 'lært', ',', 'seier', 'Sandvik', '.', '-', 'Litt', 'flaut', 'Men', 'lærar', 'Hanne', 'Mehl', 'held', 'dei', 'i', 'tauma', 'for', 'elevane', '.', '-', 'Dei', 'er', 'blitt', 'flinkare', 'etter', 'kvart', ',', 'meiner', 'ho', '.', '-', 'På', 'prøven', 'vart', 'eg', 'nesten', 'litt', 'skuffa', ',', 'for', 'elevane', 'var', 'blitt', 'så', 'flin', 'ke', '!', 'fortel', 'Sandvik', '.', 'Fredag', 'skal', 'alle', 'elevane', 'på', 'heile', '10.', 'trinn', 'ved', 'Rossland', 'ung', 'domsskule', 'ha', 'framsyning', 'på', 'kul', 'turkvelden', '.', 'Her', 'vil', 'elevane', 'ta', 'for', 'seg', 'songar', ',', 'musikkstykke', 'og', 'dikt', 'som', 'dei', 'har', 'lært', 'i', 'løpet', 'av', 'dette', 'pro', 'sjektet', '.', 'Elevane', 'vil', 'og', 'visa', 'kvaran', 'dre', 'kva', 'dei', 'har', 'fått', 'til', 'i', 'løpet', 'av', 'prosjektet', '.', '-']",27.102564102564102
