tokenized_text,lix_score
"['Men', 'det', 'var', 'ikke', 'bare', 'i', 'Norge', 'at', 'det', 'var', 'uro', '.', 'I', 'Sverige', 'var', 'det', 'også', 'uro', '.', 'I', '1905', 'var', 'det', 'en', 'stor', 'streik', 'i', 'Sverige', 'som', 'varte', 'i', 'flere', 'måneder', '.', 'Det', 'var', 'en', 'stor', 'streik', 'i', 'Sverige', 'i', '1905', 'som', 'varte', 'i', 'flere', 'måneder', '.', 'Det', 'var', 'en', 'stor', 'streik', 'i', 'Sverige', 'i', '1905', 'som', 'varte', 'i', 'flere', 'måneder', '.', 'Det', 'var', 'en', 'stor', 'streik', 'i', 'Sverige', 'i', '1905', 'som', 'varte', 'i', 'flere', 'måneder', '.', 'Det', 'var', 'en', 'stor', 'streik', 'i', 'Sverige', 'i', '1905', 'som', 'varte', 'i', 'flere', 'måneder', '.', 'Det', 'var', 'en', 'stor', 'streik', 'i', 'Sverige', 'i', '1905', 'som', 'varte', 'i', 'flere', 'måneder', '.', 'Det', 'var', 'en', 'stor', 'streik', 'i', 'Sverige', 'i', '1905', 'som', 'varte', 'i', 'flere', 'måneder', '.', 'Det', 'var', 'en', 'stor', 'streik', 'i', 'Sverige', 'i', '1905', 'som', 'varte', 'i', 'flere', 'måneder', '.', 'Det', 'var', 'en', 'stor', 'streik', 'i', 'Sverige', 'i', '1905', 'som', 'varte', 'i', 'flere', 'måneder', '.', 'Det', 'var', 'en', 'stor', 'streik', 'i', 'Sverige', 'i', '1905', 'som', 'varte', 'i', 'flere', 'måneder', '.', 'Det', 'var', 'en', 'stor', 'streik', 'i', 'Sverige', 'i', '1905', 'som', 'varte']",26.459129511677283
"['Det', 'var', 'ein', 'gong', 'ein', 'mann', 'som', 'hadde', 'tre', 'søner', '.', 'Då', 'han', 'døydde', ',', 'skulle', 'dei', 'dele', 'arven', 'mellom', 'seg', '.', 'Den', 'eldste', 'fekk', 'ein', 'hest', ',', 'den', 'mellomste', 'fekk', 'ei', 'ku', ',', 'og', 'den', 'yngste', 'fekk', 'ingenting', '.', 'Men', 'han', 'var', 'så', 'glad', 'i', 'å', 'ri', ',', 'og', 'han', 'ville', 'ha', 'ein', 'hest', '.', 'Så', 'sa', 'han', 'til', 'far', 'sin', ':', '«', 'Far', ',', 'eg', 'vil', 'ha', 'ein', 'hest', ',', 'eg', 'vil', 'ikkje', 'ha', 'ku', 'eller', 'krøter', '.', 'Så', 'gjekk', 'han', 'til', 'ein', 'mann', 'som', 'kunne', 'ri', ',', 'og', 'spurde', 'om', 'han', 'kunne', 'få', 'ri', 'på', 'hesten', 'hans', '.', 'Men', 'mannen', 'sa', 'at', 'han', 'ikkje', 'kunne', 'ri', 'på', 'hesten', 'hans', ',', 'for', 'han', 'var', 'så', 'ung', '.', 'Men', 'mannen', 'sa', 'at', 'han', 'kunne', 'få', 'ri', 'på', 'hesten', 'hans', ',', 'og', 'så', 'skulle', 'han', 'få', 'ri', 'på', 'hesten', 'hans', 'når', 'han', 'ville', '.', 'Ja', ',', 'det', 'var', 'mannen', 'nøgd', 'med', ',', 'og', 'så', 'reid', 'han', 'på', 'hesten', 'til', 'den', 'andre', 'mannen', '.', 'Så', 'gjekk', 'han', 'til', 'den', 'tredje', 'mannen', 'og', 'spurde', 'om', 'han', 'kunne', 'få', 'ri', 'på', 'hesten', 'hans', '.', 'Men', 'mannen', 'sa', 'at', 'han', 'ikkje', 'kunne', 'ri', 'på', 'hesten', 'hans', ',', 'for', 'han', 'var', 'så', 'ung', '.', 'Men', 'mannen', 'sa', 'at', 'han', 'kunne']",17.051948051948052
"['Det', 'var', 'så', 'mange', 'som', 'hadde', 'det', 'så', 'travelt', 'med', 'å', 'få', 'meg', 'til', 'å', 'skrive', 'en', 'bok', 'om', 'mitt', 'liv', 'at', 'jeg', 'til', 'slutt', 'måtte', 'si', 'nei', '.', 'Men', 'jeg', 'har', 'ikke', 'glemt', 'dem', 'som', 'ba', 'meg', 'om', 'det', '.', 'Jeg', 'har', 'ikke', 'glemt', 'dem', 'som', 'ba', 'meg', 'om', 'å', 'skrive', 'en', 'bok', 'om', 'mitt', 'liv', 'og', 'min', 'kamp', '.', 'Jeg', 'har', 'ikke', 'glemt', 'dem', 'som', 'ba', 'meg', 'om', 'å', 'skrive', 'en', 'bok', 'om', 'mitt', 'liv', 'og', 'min', 'kamp', '.', 'Jeg', 'har', 'ikke', 'glemt', 'dem', 'som', 'ba', 'meg', 'om', 'å', 'skrive', 'en', 'bok', 'om', 'mitt', 'liv', 'og', 'min', 'kamp', '.', 'Jeg', 'har', 'ikke', 'glemt', 'dem', 'som', 'ba', 'meg', 'om', 'å', 'skrive', 'en', 'bok', 'om', 'mitt', 'liv', 'og', 'min', 'kamp', '.', 'Jeg', 'har', 'ikke', 'glemt', 'dem', 'som', 'ba', 'meg', 'om', 'å', 'skrive', 'en', 'bok', 'om', 'mitt', 'liv', 'og', 'min', 'kamp', '.', 'Jeg', 'har', 'ikke', 'glemt', 'dem', 'som', 'ba', 'meg', 'om', 'å', 'skrive', 'en', 'bok', 'om', 'mitt', 'liv', 'og', 'min', 'kamp', '.', 'Jeg', 'har', 'ikke', 'glemt', 'dem', 'som', 'ba', 'meg', 'om', 'å', 'skrive', 'en', 'bok', 'om', 'mitt', 'liv', 'og', 'min', 'kamp', '.', 'Jeg', 'har', 'ikke', 'glemt', 'dem', 'som', 'ba', 'meg', 'om', 'å', 'skrive', 'en', 'bok', 'om', 'mitt', 'liv', 'og', 'min', 'kamp', '.', 'Jeg', 'har']",19.623560209424085
"['Ja', 'det', 'var', 'en', 'gang', 'en', 'liten', 'gutt', 'som', 'het', 'Ole', '.', 'Han', 'bodde', 'i', 'et', 'lite', 'hus', 'sammen', 'med', 'moren', 'og', 'faren', 'sin', '.', 'De', 'hadde', 'ikke', 'så', 'mye', 'penger', ',', 'men', 'de', 'hadde', 'det', 'de', 'trengte', '.', 'En', 'dag', 'fikk', 'Ole', 'en', 'liten', 'hund', '.', 'Hunden', 'het', 'Pelle', '.', 'Pelle', 'var', 'en', 'liten', 'valp', 'som', 'var', 'veldig', 'søt', '.', 'Ole', 'og', 'Pelle', 'lekte', 'mye', 'sammen', '.', 'De', 'lekte', 'med', 'biler', 'og', 'lekte', 'med', 'andre', 'leker', 'som', 'Ole', 'hadde', '.', 'En', 'dag', 'var', 'Ole', 'ute', 'og', 'lekte', '.', 'Han', 'hadde', 'med', 'seg', 'Pelle', '.', 'Da', 'han', 'kom', 'hjem', 'var', 'han', 'veldig', 'sliten', '.', 'Han', 'la', 'seg', 'ned', 'på', 'sofaen', 'for', 'å', 'hvile', 'litt', '.', 'Da', 'han', 'hadde', 'hvilt', 'en', 'stund', 'hørte', 'han', 'noen', 'som', 'ropte', 'på', 'han', '.', 'Det', 'var', 'moren', 'til', 'Ole', 'som', 'ropte', 'på', 'han', '.', 'Hun', 'sa', 'at', 'hun', 'hadde', 'laget', 'middag', '.', 'Ole', 'ble', 'glad', 'for', 'at', 'hun', 'hadde', 'laget', 'middag', 'til', 'han', '.', 'Han', 'gikk', 'inn', 'på', 'kjøkkenet', 'for', 'å', 'spise', 'middag', '.', 'Da', 'han', 'hadde', 'spist', 'middagen', 'sin', 'gikk', 'han', 'inn', 'på', 'rommet', 'sitt', 'for', 'å', 'leke', 'med', 'Pelle', '.', 'Han', 'la', 'seg', 'ned', 'på', 'sengen', 'sin', 'for']",11.11904761904762
"['Ja', 'det', 'er', 'vel', 'ikke', 'så', 'mye', 'å', 'si', 'om', 'denne', 'boka', '.', 'Den', 'er', 'skrevet', 'av', 'en', 'som', 'har', 'vært', 'med', 'i', 'en', 'del', 'år', 'og', 'som', 'har', 'vært', 'med', 'på', 'å', 'bygge', 'opp', 'en', 'del', 'av', 'det', 'som', 'er', 'i', 'dag', '.', 'Det', 'er', 'en', 'bok', 'som', 'er', 'skrevet', 'av', 'en', 'som', 'har', 'vært', 'med', 'på', 'å', 'bygge', 'opp', 'en', 'del', 'av', 'det', 'som', 'er', 'i', 'dag', '.', 'Det', 'er', 'en', 'bok', 'som', 'er', 'skrevet', 'av', 'en', 'som', 'har', 'vært', 'med', 'på', 'å', 'bygge', 'opp', 'en', 'del', 'av', 'det', 'som', 'er', 'i', 'dag', '.', 'Det', 'er', 'en', 'bok', 'som', 'er', 'skrevet', 'av', 'en', 'som', 'har', 'vært', 'med', 'på', 'å', 'bygge', 'opp', 'en', 'del', 'av', 'det', 'som', 'er', 'i', 'dag', '.', 'Det', 'er', 'en', 'bok', 'som', 'er', 'skrevet', 'av', 'en', 'som', 'har', 'vært', 'med', 'på', 'å', 'bygge', 'opp', 'en', 'del', 'av', 'det', 'som', 'er', 'i', 'dag', '.', 'Det', 'er', 'en', 'bok', 'som', 'er', 'skrevet', 'av', 'en', 'som', 'har', 'vært', 'med', 'på', 'å', 'bygge', 'opp', 'en', 'del', 'av', 'det', 'som', 'er', 'i', 'dag', '.', 'Det', 'er', 'en', 'bok', 'som', 'er', 'skrevet', 'av', 'en', 'som', 'har', 'vært', 'med', 'på', 'å', 'bygge', 'opp', 'en', 'del', 'av', 'det', 'som', 'er', 'i', 'dag', '.', 'Det', 'er', 'en', 'bok', 'som', 'er', 'skrevet', 'av', 'en', 'som']",27.645833333333332
"['Så', 'var', 'det', 'en', 'dag', 'at', 'en', 'av', 'de', 'unge', 'mennene', 'i', 'menigheten', 'kom', 'til', 'meg', 'og', 'sa', ':', '«', 'Jeg', 'har', 'et', 'spørsmål', 'til', 'deg', '.', 'Jeg', 'har', 'hørt', 'at', 'du', 'har', 'vært', 'i', 'fengsel', ',', 'og', 'jeg', 'har', 'hørt', 'at', 'du', 'har', 'vært', 'i', 'fengsel', 'i', 'mange', 'år', '.', 'Jeg', 'har', 'hørt', 'at', 'du', 'har', 'vært', 'i', 'fengsel', 'i', 'mange', 'år', '.', 'Jeg', 'har', 'hørt', 'at', 'du', 'har', 'vært', 'i', 'fengsel', 'i', 'mange', 'år', '.', 'Jeg', 'har', 'hørt', 'at', 'du', 'har', 'vært', 'i', 'fengsel', 'i', 'mange', 'år', '.', 'Jeg', 'har', 'hørt', 'at', 'du', 'har', 'vært', 'i', 'fengsel', 'i', 'mange', 'år', '.', 'Jeg', 'har', 'hørt', 'at', 'du', 'har', 'vært', 'i', 'fengsel', 'i', 'mange', 'år', '.', 'Jeg', 'har', 'hørt', 'at', 'du', 'har', 'vært', 'i', 'fengsel', 'i', 'mange', 'år', '.', 'Jeg', 'har', 'hørt', 'at', 'du', 'har', 'vært', 'i', 'fengsel', 'i', 'mange', 'år', '.', 'Jeg', 'har', 'hørt', 'at', 'du', 'har', 'vært', 'i', 'fengsel', 'i', 'mange', 'år', '.', 'Jeg', 'har', 'hørt', 'at', 'du', 'har', 'vært', 'i', 'fengsel', 'i', 'mange', 'år', '.', 'Jeg', 'har', 'hørt', 'at', 'du', 'har', 'vært', 'i', 'fengsel', 'i', 'mange', 'år', '.', 'Jeg', 'har', 'hørt', 'at', 'du', 'har', 'vært', 'i', 'fengsel', 'i', 'mange', 'år', '.', 'Jeg', 'har', 'hørt', 'at', 'du', 'har', 'vært', 'i', 'fengsel', 'i', 'mange', 'år', '.', 'Jeg', 'har', 'hørt', 'at', 'du', 'har', 'vært', 'i', 'fengsel', 'i', 'mange']",22.543380703066568
"['Det', 'var', 'som', 'om', 'jeg', 'hadde', 'fått', 'en', 'ny', 'sjanse', '.', 'Jeg', 'hadde', 'fått', 'en', 'ny', 'sjanse', 'til', 'å', 'leve', '.', 'Jeg', 'hadde', 'fått', 'en', 'ny', 'sjanse', 'til', 'å', 'være', 'meg', 'seiv', '.', 'Jeg', 'hadde', 'fått', 'en', 'ny', 'sjanse', 'til', 'å', 'være', 'lykkelig', '.', 'Jeg', 'hadde', 'fått', 'en', 'ny', 'sjanse', 'til', 'å', 'være', 'fri', '.', 'Jeg', 'hadde', 'fått', 'en', 'ny', 'sjanse', 'til', 'å', 'være', 'glad', '.', 'Jeg', 'hadde', 'fått', 'en', 'ny', 'sjanse', 'til', 'å', 'være', 'lykkelig', '.', 'Jeg', 'hadde', 'fått', 'en', 'ny', 'sjanse', 'til', 'å', 'være', 'fri', '.', 'Jeg', 'hadde', 'fått', 'en', 'ny', 'sjanse', 'til', 'å', 'være', 'lykkelig', '.', 'Jeg', 'hadde', 'fått', 'en', 'ny', 'sjanse', 'til', 'å', 'være', 'fri', '.', 'Jeg', 'hadde', 'fått', 'en', 'ny', 'sjanse', 'til', 'å', 'være', 'lykkelig', '.', 'Jeg', 'hadde', 'fått', 'en', 'ny', 'sjanse', 'til', 'å', 'være', 'fri', '.', 'Jeg', 'hadde', 'fått', 'en', 'ny', 'sjanse', 'til', 'å', 'være', 'lykkelig', '.', 'Jeg', 'hadde', 'fått', 'en', 'ny', 'sjanse', 'til', 'å', 'være', 'fri', '.', 'Jeg', 'hadde', 'fått', 'en', 'ny', 'sjanse', 'til', 'å', 'være', 'lykkelig', '.', 'Jeg', 'hadde', 'fått', 'en', 'ny', 'sjanse', 'til', 'å', 'være', 'fri', '.', 'Jeg', 'hadde', 'fått', 'en', 'ny', 'sjanse', 'til', 'å', 'være', 'lykkelig', '.', 'Jeg', 'hadde', 'fått', 'en', 'ny', 'sjanse', 'til', 'å', 'være', 'fri', '.', 'Jeg', 'hadde', 'fått', 'en', 'ny']",13.88888888888889
"['Det', 'er', 'ikkje', 'lett', 'å', 'skrive', 'ei', 'bok', 'om', 'eit', 'emne', 'som', 'er', 'så', 'omfattande', 'som', 'det', 'å', 'vere', 'menneske', '.', 'Det', 'er', 'så', 'mange', 'sider', 'ved', 'det', 'å', 'vere', 'menneske', 'som', 'er', 'viktige', ',', 'og', 'som', 'det', 'er', 'vanskeleg', 'å', 'få', 'med', 'i', 'ei', 'bok', '.', 'Det', 'er', 'så', 'mange', 'sider', 'ved', 'det', 'å', 'vere', 'menneske', 'som', 'er', 'så', 'viktige', 'at', 'det', 'er', 'vanskeleg', 'å', 'få', 'med', 'alle', 'i', 'ei', 'bok', '.', 'Det', 'er', 'så', 'mange', 'sider', 'ved', 'det', 'å', 'vere', 'menneske', 'som', 'er', 'så', 'viktige', 'at', 'det', 'er', 'vanskeleg', 'å', 'få', 'med', 'alle', 'i', 'ei', 'bok', '.', 'Det', 'er', 'så', 'mange', 'sider', 'ved', 'det', 'å', 'vere', 'menneske', 'som', 'er', 'så', 'viktige', 'at', 'det', 'er', 'vanskeleg', 'å', 'få', 'med', 'alle', 'i', 'ei', 'bok', '.', 'Det', 'er', 'så', 'mange', 'sider', 'ved', 'det', 'å', 'vere', 'menneske', 'som', 'er', 'så', 'viktige', 'at', 'det', 'er', 'vanskeleg', 'å', 'få', 'med', 'alle', 'i', 'ei', 'bok', '.', 'Det', 'er', 'så', 'mange', 'sider', 'ved', 'det', 'å', 'vere', 'menneske', 'som', 'er', 'så', 'viktige', 'at', 'det', 'er', 'vanskeleg', 'å', 'få', 'med', 'alle', 'i', 'ei', 'bok', '.', 'Det', 'er', 'så', 'mange', 'sider', 'ved', 'det', 'å', 'vere', 'menneske', 'som', 'er', 'så', 'viktige', 'at', 'det', 'er', 'vanskeleg']",35.977176669484365
"['Kor', 'mange', 'prosent', 'av', 'elevane', 'i', 'klassen', 'din', 'er', 'gutar', '?', 'Kor', 'mange', 'prosent', 'av', 'elevane', 'i', 'klassen', 'din', 'er', 'jenter', '?', 'Kor', 'mange', 'prosent', 'av', 'elevane', 'i', 'klassen', 'din', 'er', 'jenter', 'og', 'gutar', 'til', 'saman', '?', 'Kor', 'mange', 'prosent', 'av', 'elevane', 'i', 'klassen', 'din', 'er', 'gutar', 'og', 'jenter', 'til', 'saman', '?', 'Kor', 'mange', 'prosent', 'av', 'elevane', 'i', 'klassen', 'din', 'er', 'gutar', 'og', 'jenter', 'til', 'saman', '?', 'Kor', 'mange', 'prosent', 'av', 'elevane', 'i', 'klassen', 'din', 'er', 'gutar', 'og', 'jenter', 'til', 'saman', '?', 'Kor', 'mange', 'prosent', 'av', 'elevane', 'i', 'klassen', 'din', 'er', 'gutar', 'og', 'jenter', 'til', 'saman', '?', 'Kor', 'mange', 'prosent', 'av', 'elevane', 'i', 'klassen', 'din', 'er', 'gutar', 'og', 'jenter', 'til', 'saman', '?', 'Kor', 'mange', 'prosent', 'av', 'elevane', 'i', 'klassen', 'din', 'er', 'gutar', 'og', 'jenter', 'til', 'saman', '?', 'Kor', 'mange', 'prosent', 'av', 'elevane', 'i', 'klassen', 'din', 'er', 'gutar', 'og', 'jenter', 'til', 'saman', '?', 'Kor', 'mange', 'prosent', 'av', 'elevane', 'i', 'klassen', 'din', 'er', 'gutar', 'og', 'jenter', 'til', 'saman', '?', 'Kor', 'mange', 'prosent', 'av', 'elevane', 'i', 'klassen', 'din', 'er', 'gutar', 'og', 'jenter', 'til', 'saman', '?', 'Kor', 'mange', 'prosent', 'av', 'elevane', 'i', 'klassen']",35.833333333333336
"['Det', 'er', 'veldig', 'viktig', 'at', 'du', 'leser', 'denne', 'boka', 'før', 'du', 'begynner', 'å', 'bruke', 'programmet', '.', 'Det', 'er', 'også', 'viktig', 'at', 'du', 'leser', 'denne', 'boka', 'etter', 'at', 'du', 'har', 'brukt', 'programmet', 'en', 'stund', '.', 'Da', 'kan', 'du', 'lettere', 'forstå', 'hvordan', 'programmet', 'er', 'bygd', 'opp', 'og', 'hvordan', 'du', 'kan', 'bruke', 'det', 'til', 'å', 'løse', 'dine', 'egne', 'problemer', '.', 'Det', 'er', 'også', 'viktig', 'at', 'du', 'leser', 'denne', 'boka', 'før', 'du', 'begynner', 'å', 'bruke', 'programmet', '.', 'Det', 'er', 'også', 'viktig', 'at', 'du', 'leser', 'denne', 'boka', 'etter', 'at', 'du', 'har', 'brukt', 'programmet', 'en', 'stund', '.', 'Da', 'kan', 'du', 'lettere', 'forstå', 'hvordan', 'programmet', 'er', 'bygd', 'opp', 'og', 'hvordan', 'du', 'kan', 'bruke', 'det', 'til', 'å', 'løse', 'dine', 'egne', 'problemer', '.', 'Det', 'er', 'også', 'viktig', 'at', 'du', 'leser', 'denne', 'boka', 'før', 'du', 'begynner', 'å', 'bruke', 'programmet', '.', 'Det', 'er', 'også', 'viktig', 'at', 'du', 'leser', 'denne', 'boka', 'etter', 'at', 'du', 'har', 'brukt', 'programmet', 'en', 'stund', '.', 'Da', 'kan', 'du', 'lettere', 'forstå', 'hvordan', 'programmet', 'er', 'bygd', 'opp', 'og', 'hvordan', 'du', 'kan', 'bruke', 'det', 'til', 'å', 'løse', 'dine', 'egne', 'problemer', '.', 'Det', 'er', 'også', 'viktig', 'at', 'du', 'leser', 'denne', 'boka', 'før', 'du', 'begynner', 'å', 'bruke', 'programmet', '.', 'Det', 'er', 'også', 'viktig', 'at', 'du', 'leser', 'denne', 'boka', 'etter', 'at', 'du', 'har', 'brukt', 'programmet', 'en', 'stund', '.', 'Da', 'kan', 'du', 'lettere', 'forstå']",31.553889409559513
