tokenized_text,lix_score
"['Men', 'det', 'var', 'først', 'etter', 'den', 'siste', 'kvelden', 'hennes', 'i', 'Los', 'Angeles', ',', 'da', 'den', 'store', 'avslutningscenen', 'ble', 'innspilt', ',', 'at', 'hun', 'var', 'så', 'heldig', 'å', 'få', 'møte', 'ham', '.', 'For', 'da', 'var', 'han', 'på', 'kontoret', 'til', 'den', 'instruktøren', 'som', 'hadde', 'bestemt', 'at', 'hun', 'skulle', 'spille', 'hovedrollen', 'i', 'filmen', '.', 'Han', 'gikk', 'helt', 'bort', 'til', 'rampelysene', 'da', 'hun', 'og', 'de', 'andre', 'skuespilleme', 'kom', 'inn', 'i', 'den', 'store', 'hallen', 'og', 'så', 'seg', 'forventningsfulle', 'omkring', '.', 'sa', 'instruktøren', '.', 'Og', 'det', 'var', 'som', 'om', 'det', 'ble', 'tent', 'en', 'stjerne', 'på', 'himmelen', '.', 'For', 'i', 'et', 'ørlite', 'sekund', 'lyste', 'han', 'opp', 'blant', 'de', 'mange', 'menneskene', 'og', 'ble', 'omgitt', 'av', 'en', 'stråleglans', 'som', 'av', 'en', 'glitrende', 'sky', 'av', 'lys', '.', 'Mona', 'Lina', 'blunket', 'forvirret', '.', 'Hun', 'kunne', 'nesten', 'ikke', 'tro', 'det', 'hun', 'hadde', 'hørt', ',', 'og', 'heller', 'ikke', 'hvorfor', 'han', 'hadde', 'gjort', 'det', '.', 'Hun', 'var', 'jo', 'ikke', 'en', 'gang', 'en', 'skuespiller', 'på', 'dette', 'tidspunktet', ',', 'men', 'satt', 'bare', 'å', 'så', 'på', 'hvordan', 'skuespillerne', 'fikk', 'sin', 'belønning', '.', 'Det', 'virket', 'nesten', 'som', 'at', 'instruktøren', 'hadde', 'lest', 'tankene', 'hennes', ',', 'for', 'han']",33.996320824135395
"['Det', 'var', 'ein', 'tidleg', 'morgon', '.', 'Tussmørkret', 'låg', 'under', 'grantrærne', 'som', 'eit', 'mjukt', 'teppe', 'i', 'grøne', 'skogen', '.', 'Vinden', 'gjekk', 'lågt', 'gjennom', 'skogen', ',', 'som', 'om', 'han', 'pusta', 'ut', 'og', 'tok', 'seg', 'ein', 'tur', 'og', 'leita', 'etter', 'mat', 'eller', 'kanskje', 'venner', 'å', 'leika', 'med.', 'Sola', 'var', 'ikkje', 'gått', 'opp', 'enno', ',', 'men', 'ho', 'låg', 'lysande', 'gul', ',', 'ikkje', 'langt', 'i', 'aust', '.', 'Ho', 'ville', 'nok', 'visa', 'seg', 'snart', ',', 'og', 'då', 'ville', 'det', 'vera', 'høglys', 'dag', '.', 'Det', 'kom', 'eit', 'vindkast', ',', 'eit', 'einsleg', 'vindkast', '.', 'Det', 'fekk', 'ein', 'tørrkvist', 'til', 'å', 'knekka', ',', 'men', 'då', 'var', 'det', 'ingen', 'vind', 'og', 'ingen', 'kvist', '.', 'Dette', 'var', 'vinden', 'sin', ',', 'han', 'hadde', 'vore', 'her', 'om', 'natta', ',', 'men', 'no', 'ville', 'han', 'gå', 'og', 'leita', 'etter', 'nye', 'eventyr', '.', 'Kanskje', 'fann', 'han', 'nokon', 'å', 'leika', 'seg', 'med', ',', 'og', 'denne', 'gongen', 'skulle', 'ikkje', 'nokon', 'stå', 'i', 'vegen', '.', 'Men', 'han', 'var', 'åleine', '.', 'Han', 'leita', 'ikkje', 'etter', 'nokon', ',', 'men', 'drog', 'seg', 'seint', 'og', 'tungt', 'over', 'rabbane', 'mot', 'myra', '.', 'Brått', 'stogga']",22.90810810810811
"['Det', 'var', 'så', 'mørkt', 'av', 'tåke', 'at', 'ikke', 'engang', 'månen', 'lyste', 'klart', '.', 'I', 'det', 'fjerne', 'skimtet', 'de', 'en', 'fjelltopp', ',', 'og', 'på', 'begge', 'sider', 'av', 'veien', 'lå', 'de', 'høye', 'skrentene', 'ujevne', ',', 'bratte', ',', 'gråsvarte', 'og', 'stumme', '.', 'Røyken', 'snodde', 'seg', 'langsomt', 'oppover', 'og', 'snodde', 'seg', 'langsomt', 'nedover', ',', 'den', 'lette', 'fra', 'seg', 'selv', ',', 'den', 'la', 'seg', 'til', 'ro', 'der', 'den', 'ville', 'og', 'lå', 'der', 'ubevegelig', 'under', 'skyene', '.', 'Rundt', 'omkring', 'dem', 'sto', 'fjell', ',', 'skyhøye', ',', 'nakne', ',', 'tunge', 'av', 'snø', '.', 'Og', 'de', 'kjente', 'dem', 'igjen', 'alle', 'sammen', ',', 'de', 'store', ',', 'vakre', 'fjellene', 'var', 'der', '.', 'Det', 'var', 'godt', 'å', 'hvile', 'under', 'de', 'svarte', 'skrentene', 'langs', 'veien', '.', 'Det', 'sto', 'en', 'stor', 'poppel', 'der', ',', 'med', 'vide', 'grener', 'som', 'en', 'krone', 'som', 'bøyde', 'seg', 'over', 'dem', ',', 'et', 'lysende', 'fyrtårn', 'midt', 'i', 'tåken', '.', 'Her', 'kunne', 'de', 'godt', 'være', 'sultne', 'igjen', ',', 'begge', 'to', '—', 'men', 'det', 'var', 'de', 'ikke', '.', 'I', 'kveld', 'hadde', 'de', 'fått', 'vin', '.', 'Den', 'ene', 'hadde', 'tatt', 'for', 'mye', 'av', 'den', ',', 'den', 'andre', 'var', 'ikke', 'vant', 'til', 'det', '.']",25.17741935483871
"['Ja', 'det', 'var', 'vel', 'og', 'bra', 'det', 'der', '.', 'Men', 'jeg', 'har', 'nå', 'for', 'min', 'del', 'tenkt', 'meg', 'til', 'Sahara', 'og', 'grave', 'gull', '.', 'Det', 'er', 'derfor', 'je', 'er', 'på', 'vei', 'hit', 'ut', 'med', 'kjerra', 'mi', '.', 'Peter', ',', 'det', 'er', 'vel', 'ikke', 'mye', 'å', 'ta', 'til', 'med', 'her', 'på', 'våre', 'kanter', '.', 'Kunne', 'du', 'være', 'så', 'snill', 'og', 'kjøre', 'meg', 'til', 'nærmeste', 'postkasse', 'med', 'ei', 'pakke', '.', 'Peter', 'kjører', 'kjerra', 'ut', 'på', 'plassen', 'utenfor', ',', 'der', 'står', 'en', 'hest', 'og', 'en', 'kjørekar', ',', 'han', 'stanser', 'og', 'får', 'pakka', '.', 'Så', 'er', 'han', 'på', 'plass', 'i', 'kjerra', 'med', 'et', 'dunk', 'og', 'kjører', '.', 'Så', 'er', 'Peter', 'på', 'vei', 'nedover', 'bygda', 'igjen', ',', 'til', 'neste', 'postkasse', '.', 'Men', 'der', 'står', 'en', 'kjørekar', 'med', 'hest', 'og', 'kjerre', 'og', 'venter', 'utålmodig', ',', 'for', 'han', 'er', 'på', 'tur', 'ut', 'av', 'bygda', '.', 'Peter', '.', 'Det', 'er', 'vel', 'ikke', 'mye', 'å', 'ta', 'seg', 'til', 'på', 'dei', 'våre', 'kanter', 'heller', '.', 'Kunne', 'du', 'vær', 'så', 'snill', 'og', 'kjøre', 'meg', 'til', 'nærmeste', 'postkasse', 'med', 'ei', 'pakke', '?', 'Det', 'er', 'vel', 'ikke', 'mye', 'å', 'ta', 'seg', 'til', 'her', 'på', 'våre', 'kanter', 'heller', ',', 'er', 'det', 'vel']",20.59313725490196
"['Ja', 'det', 'er', 'i', 'grunnen', 'den', 'beste', 'beskrivelsen', 'av', 'forholdet', 'vårt', ',', 'tenker', 'jeg', ',', 'han', 'har', 'gitt', 'inntrykk', 'av', 'at', 'vi', 'har', 'det', 'bra', 'og', 'at', 'vi', 'er', 'sammen', 'og', 'alt', 'annet', 'enn', 'bare', 'å', 'ligge', 'og', 'kline', 'med', 'hverandre', 'hele', 'natta', '.', 'Jeg', 'tenker', 'mest', 'på', 'dette', 'og', 'tenker', 'at', 'jeg', 'ikke', 'skal', 'treffe', 'han', 'igjen', 'og', 'føler', 'meg', 'både', 'letta', 'og', 'litt', 'trist', 'på', 'samme', 'tid', 'og', 'klarer', 'ikke', 'helt', 'å', 'bestemme', 'meg', 'for', 'om', 'det', 'vil', 'være', 'lett', 'å', 'holde', 'fast', 'på', 'denne', 'lettelsen', 'eller', 'om', 'det', 'tvert', 'i', 'mot', 'vil', 'bli', 'litt', 'tomt', 'igjen', '.', 'Jeg', 'går', 'bortover', 'mot', 'Tøyen', 'T-bane', 'stasjon', ',', 'opp', 'trappene', ',', 'ut', 'oppgangen', 'og', 'videre', 'oppover', 'Hausmanns', 'gate', ',', 'jeg', 'går', 'saktere', ',', 'jeg', 'tar', 'en', 'pause', ',', 'det', 'begynner', 'å', 'regne', ',', 'jeg', 'kjenner', 'det', 'nesten', 'ikke', ',', 'det', 'regner', 'ikke', 'mye', ',', 'det', 'drypper', 'likevel', '.', 'Jeg', 'er', 'så', 'varm', ',', 'jeg', 'setter', 'opp', 'farten', 'litt', 'og', 'går', 'under', 'brua', 'og', 'inn', 'den', 'lille', 'porten', 'og', 'går', 'inn', 'til', 'venstre', ',', 'på', 'rekke', 'og', 'rad', ',', 'det', 'lukter', 'av', 'søppel', 'og', 'av', 'muggen', 'ost', ',', 'hermetikk']",58.333333333333336
"['Så', 'var', 'det', 'den', 'siste', 'natta', '.', 'Den', 'skulle', 'de', 'tilbringe', 'ute', 'i', 'skogen', '.', 'Bare', 'ligge', 'i', 'leir', 'for', 'å', 'holde', 'varmen', '.', 'Og', 'for', 'å', 'gå', 'på', 'jakt', '.', '-', 'I', 'morgen', 'er', 'vi', 'framme', ',', 'tenkte', 'Pjusken', 'der', 'han', 'lå', 'med', 'den', 'svarte', 'hunden', 'tett', 'inntil', 'seg', 'og', 'en', 'grå', 'skygge', 'kikkende', 'over', 'seg', '.', '-', 'Bare', 'et', 'steinkast', 'fra', 'byen', '.', 'Da', 'blir', 'det', 'slutt', 'på', 'alle', 'de', 'vonde', 'drømmene', 'mine', '.', 'Han', 'ville', 'prøve', 'å', 'glemme', '.', 'Det', 'var', 'så', 'mye', 'å', 'huske', '!', 'Så', 'tenkte', 'han', 'på', 'det', 'grønne', 'dyret', '.', 'Den', 'gamle', 'mannen', 'som', 'hadde', 'vært', 'hans', 'eneste', 'trøst', '.', 'Så', 'full', 'av', 'hat', 'han', 'hadde', 'vært', '!', 'Likevel', 'hadde', 'han', 'holdt', 'ord', '.', 'Pjusken', 'hadde', 'vært', 'med', 'da', 'han', 'fant', 'igjen', 'det', 'gamle', 'huset', 'til', 'faren', '.', '-', 'Jeg', 'skal', 'fortelle', 'ham', 'at', 'det', 'er', 'deg', ',', 'hadde', 'han', 'sagt', '.', '-', 'Du', 'er', 'mitt', 'håp', 'nå', '.', 'Mitt', 'eneste', '.', 'Nå', 'var', 'den', 'gamle', 'mannen', 'død', ',', 'og', 'i', 'morgen', 'ville', 'det', 'siste', 'minnet', 'bli', 'visket', 'ut', ',', 'og', 'han', 'ville', 'ikke', 'lenger', 'ha', 'noe', 'sted', 'å', 'løpe', 'til', '.', 'Sola', 'sank', 'i', 'havet', '.', 'Det', 'var', 'som', 'den', 'trakk', 'på', 'alt', 'det']",13.579892845887173
"['Det', 'var', 'som', 'om', 'noen', 'hadde', 'revet', 'ut', 'det', 'høyre', 'øyet', 'hennes', 'og', 'bare', 'latt', 'en', 'smal', 'stripe', 'av', 'det', 'venstre', 'være', 'igjen', ',', 'bare', 'en', 'smal', 'stripe', '.', 'Hun', 'blunket', 'fort', 'og', 'forsøkte', 'å', 'åpne', 'øynene', ',', 'men', 'klarte', 'det', 'ikke', '.', 'Da', 'hun', 'prøvde', 'å', 'sette', 'seg', 'opp', ',', 'kom', 'tårene', 'trillende', '.', '-', 'Hva', 'er', 'det', '?', 'Jeg', 'må', 'opp', ',', 'det', 'gjør', 'vondt', '.', 'Faren', 'så', 'på', 'henne', 'med', 'smale', ',', 'sinte', 'øyne', '.', '—', 'Du', 'trenger', 'ikke', ',', 'sa', 'han', '.', '-', 'Jeg', 'skal', 'hjelpe', 'deg', '.', 'Faren', 'holdt', 'frem', 'hånden', ',', 'og', 'hun', 'grep', 'den', '.', 'De', 'gikk', 'bort', 'til', 'trappen', '.', '-', 'Mamma', 'sa', 'at', 'jeg', 'ikke', 'måtte', 'gå', 'opp', 'før', 'jeg', 'hadde', 'spurt', 'deg', 'om', 'det', 'gikk', 'bra', ',', 'sa', 'faren', '.', 'Hun', 'orket', 'ikke', 'å', 'spørre', 'ham', 'om', 'det', 'var', 'sant', '.', '-', 'Du', 'kan', 'ikke', 'ligge', 'her', 'lenger', '.', 'Jeg', 'går', 'og', 'henter', 'hjelp', '.', 'Han', 'gikk', ',', 'og', 'hun', 'visste', 'at', 'det', 'var', 'det', 'verste', 'hun', 'kunne', 'gjøre', '.', 'At', 'han', 'ikke', 'klarte', 'å', 'gi', 'henne', ',', 'datteren', 'og', 'moren', 'sin', 'hjelp', ',', 'men', 'heller', 'valgte', 'å', 'overlate', 'alt', 'til', 'henne', '.', 'Og', 'det', 'var', 'ikke', 'første', 'gang', '.', 'Seiv', 'ikke', 'det', 'å', 'gifte', 'seg', ',', 'var', 'de', 'forberedt', 'på', 'å', 'greie', 'seiv']",14.613948573441352
"['Det', 'er', 'ikkje', 'noko', 'særleg', 'å', 'fortelje', 'om', 'livet', 'til', 'Gus', 'dei', 'åra', 'han', 'var', 'i', 'fangeskap', ',', 'bortsett', 'frå', 'at', 'han', 'vart', 'ein', 'stor', 'mann', '.', 'Han', 'vart', 'ein', 'høvding', 'som', 'alle', 'akta', 'og', 'var', 'redd', '.', 'Hans', 'make', 'fanst', 'ikkje', '.', 'Eg', 'var', 'der', 'eg', 'og', 'fleire', 'år', 'og', 'var', 'vitne', 'til', 'dette', 'storverket', ',', 'men', 'eg', 'fekk', 'ikkje', 'lov', 'å', 'vere', 'tilstades', 'i', 'sjølve', 'dåpen', 'eller', 'i', 'bryllaupet', 'som', 'Gus', 'heldt', 'i', 'lag', 'med', 'dotter', 'si', ',', 'før', 'ho', 'hadde', 'vakse', 'seg', 'litt', 'tjukkare', 'og', 'vart', 'mor', 'til', 'tre', 'søner', '.', 'Men', 'etter', 'dette', 'ville', 'Gus', 'sjølv', 'ikkje', 'lenger', 'vere', 'attmed', 'meg', ',', 'så', 'eg', 'trur', 'eg', 'vil', 'råde', 'unge', 'menn', 'til', 'ikkje', 'å', 'gifte', 'seg', 'med', 'døtrene', 'hans', '.', 'For', 'eg', 'vil', 'ikkje', 'lenger', 'vere', 'vitne', 'til', 'at', 'dei', 'vert', 'skamfare', 'av', 'den', 'gamle', 'mannen', '.', 'Gus', 'var', 'framleis', 'fange', 'i', 'fjorten', 'år', ',', 'og', 'i', 'den', 'tida', 'hende', 'det', 'mangt', 'i', 'riket', '.', 'Kong', 'Eirik', 'fekk', 'eit', 'stort', 'rike', 'og', 'var', 'konge', 'i', 'landet', 'i', 'tjuefem', 'år', ',', 'og']",29.07632093933464
"['Kor', 'mange', 'prosent', 'er', 'eit', 'bilete', 'av', 'månen', 'i', 'forhold', 'til', 'oss', '?', 'Ein', 'og', 'ein', 'halv', ',', 'omtrent', '.', 'Eg', 'høyrer', 'ei', 'stemme', 'seie', 'namnet', 'mitt', '.', 'Det', 'er', 'meg', '.', 'Det', 'er', 'ingen', 'andre', 'i', 'rommet', '.', 'Du', 'er', 'på', 'sjukehuset', '.', 'Eg', 'ser', 'forundra', 'på', 'han', '.', 'Eg', 'hadde', 'vore', 'frisk', 'viss', 'du', 'ikkje', 'hadde', 'dradd', 'meg', 'inn', '.', 'Trur', 'du', 'det', '?', 'Trur', 'du', 'ikkje', 'at', 'eg', 'er', 'frisk', 'også', '?', 'Set', 'deg', 'her', ',', 'kan', 'du', 'ikkje', 'setje', 'deg', 'her', '.', 'Eg', 'flyttar', 'meg', 'instinktivt', 'nærmare', 'og', 'lener', 'meg', 'framover', '.', 'Eg', 'ser', 'på', 'deg', '.', 'Eg', 'kjenner', 'igjen', 'deg', '.', 'Det', 'er', 'eg', 'som', 'er', 'her', '.', 'Eg', 'ser', 'nøye', 'på', 'deg', '.', 'Eg', 'har', 'lese', 'litt', 'om', 'det', 'i', 'avisa', ',', 'eg.', 'Ein', 'veit', 'aldri', '.', 'Ein', 'veit', 'aldri', ',', 'kva', '?', 'Eg', 'kan', 'framleis', 'høyre', 'stemma', 'til', 'mamma', '.', 'Eg', 'er', 'blitt', 'heilt', 'frisk', ',', 'er', 'ikkje', 'du', '?', 'Eg', 'kjenner', 'meg', 'kvalm', '.', 'Eg', 'kjenner', 'meg', 'svimmel', '.', 'Det', 'er', 'så', 'vidt', 'eg', 'klarer', 'å', 'gå', '.', 'Eg', 'klarer', 'ikkje', 'å', 'sleppe', 'deg', 'med', 'blikket', '.', 'På']",16.115384615384613
"['Det', 'er', 'veldig', 'lett', 'å', 'gå', 'seg', 'bort', 'i', 'denne', 'store', 'verden', ',', 'seiv', 'om', 'du', 'vet', 'i', 'hvilken', 'retning', 'hjembyen', 'din', 'ligger', '.', 'Jeg', 'trodde', 'jeg', 'visste', 'hvor', 'det', 'lå', ',', 'men', 'det', 'gjør', 'jeg', 'altså', 'ikke', '.', 'En', 'dag', 'kom', 'jeg', 'meg', 'for', 'eksempel', 'helt', 'inn', 'til', 'sentrum', ',', 'og', 'der', 'endte', 'sporet', '-', 'jeg', 'kom', 'ikke', 'lenger', '.', 'Jeg', 'var', 'på', 'vei', 'til', 'et', 'viktig', 'møte', '.', 'For', 'å', 'være', 'der', 'tidsnok', 'til', 'å', 'få', 'satt', 'meg', 'i', 'tide', '-', 'det', 'hadde', 'også', 'å', 'gjøre', 'med', 'tidspunktet', 'jeg', 'måtte', 'innfinne', 'meg', 'på', 'møtet', '.', 'For', 'sikkerhets', 'skyld', 'hadde', 'jeg', 'vært', 'tidlig', 'ute', '.', 'For', 'sikkerhets', 'skyld', 'satte', 'jeg', 'meg', 'ned', 'og', 'lot', 'som', 'om', 'jeg', 'hadde', 'all', 'verdens', 'tid', '.', 'Men', 'tiden', 'er', 'relativ', ',', 'noe', 'jeg', 'har', 'funnet', 'ut', 'både', 'her', 'og', 'der', 'og', 'overalt', 'i', 'min', 'forunderlige', 'verden', '.', 'Derfor', 'gikk', 'det', 'som', 'det', 'gikk', ',', '-', 'jeg', 'kom', 'for', 'sent', 'til', 'møtet', ',', 'kom', 'for', 'sent', 'andre', 'steder', ',', 'og', 'kom', 'inn', 'til', 'sentrum', 'for', 'sent', '.', 'som', 'var', 'det', 'et', 'helt', 'annet', 'sted', 'enn', 'i', 'utgangspunktet', '.', 'Som', 'om', 'byen', 'var', 'så', 'stor', 'at', 'jeg', 'kunne', 'stå', 'en', 'halv', 'meter', 'fra', 'midten', 'uten', 'å', 'se', 'den', ',', 'eller']",26.15609756097561
