tokenized_text,lix_score
"['Men', 'det', 'var', 'flere', 'som', 'reagerte', 'på', 'dette', 'valget', '.', 'De', 'som', 'tok', 'ordet', ',', 'og', 'holdt', 'hovedinnlegget', 'i', 'debatten', 'tok', 'ikke', 'til', 'orde', 'for', 'at', 'det', 'var', 'det', 'riktige', 'valget', 'å', 'ta', ',', 'men', 'mente', 'tvert', 'om', 'at', 'en', 'ny', 'ungdomsskole', 'i', 'Ganddalen', 'hadde', 'gjort', 'det', 'enda', 'mer', 'naturlig', 'å', 'gå', 'inn', 'for', 'å', 'opprettholde', 'grendeskolene', '.', 'For', 'flere', 'av', 'politikerne', 'som', 'møtte', 'i', 'møtet', ',', 'var', 'dette', 'ett', 'av', 'to', 'argumenter', 'som', 'talte', 'mot', 'nedleggelsene', 'de', 'neste', 'fire', 'årene', '.', 'Den', 'andre', 'grunnen', 'er', 'det', 'de', 'kaller', 'en', 'svært', 'stor', 'økning', 'i', 'antall', 'boliger', 'som', 'er', 'planlagt', ',', 'med', 'rundt', 'tusen', 'enheter', 'totalt', 'i', 'Sandved', ',', 'Ganddal', 'og', 'Aspervika', '.', '—', 'Det', 'er', 'ikke', 'noe', 'nytt', 'at', 'folk', 'flytter', 'opp', 'mot', 'bysentrum', '.', 'I', 'dag', 'er', 'det', 'allerede', 'flere', 'boliger', 'enn', 'elever', 'på', 'Lunde', 'og', 'Sandved', '.', 'Derfor', 'er', 'det', 'naturlig', 'å', 'flytte', 'skolen', 'ned', 'til', 'sentrum', ',', 'sa', 'Martin', 'S.', 'Håland', '(', 'Sp', ')', '.', 'Eirik', 'Stople', 'i', 'Høyre', 'mente', 'det', 'måtte', 'tas', 'en', 'runde', 'til', 'i', 'saken', ',', 'det', 'ble', 'det', 'ikke', 'noe', 'av', ',', 'men', 'det', 'kom', 'forslag', 'om', 'å', 'etablere', 'midlertidige', 'skole']",38.59557344064386
"['Det', 'var', 'ein', 'av', 'dei', 'som', 'har', 'vore', 'med', 'tidlegare', 'som', 'fortalde', 'dette', ',', 'og', 'at', 'det', 'ikkje', 'hadde', 'vore', 'meir', 'oppmøte', 'dei', 'siste', 'åra', '.', 'Det', 'blei', 'difor', 'bestemt', 'at', 'ein', 'skulle', 'arrangere', 'ein', 'ny', 'dugnad', 'for', 'å', 'få', 'ting', 'på', 'land', 'og', 'vekk', 'frå', 'plassen', '.', 'Så', 'no', 'er', 'vi', 'altså', 'i', 'gang', '.', 'Vi', 'ønskjer', 'å', 'få', 'på', 'land', 'mest', 'muleg', 'men', 'kan', 'ikkje', 'garantere', 'at', 'vi', 'klarer', 'å', 'få', 'det', 'vekk', ',', 'skriv', 'styreleiar', 'Olav', 'Steimler', 'i', 'eit', 'skriv', 'til', 'dei', 'som', 'var', 'med', 'på', 'ryddedugnaden', '.', 'Han', 'viser', 'også', 'til', 'at', 'det', 'er', 'ikkje', 'berre', 'på', 'utsida', 'at', 'noko', 'bør', 'gjerast', ',', 'det', 'er', 'også', 'mykje', 'på', 'innsida', 'av', 'kaia', 'som', 'må', 'ordnast', 'opp', '.', 'Det', 'må', 'reingjerast', 'og', 'vaskast', 'av', 'og', 'til', ',', 'men', 'akkurat', 'no', 'må', 'vi', 'samle', 'oss', 'om', 'vedlikehald', 'utvendig', '.', 'Med', 'ein', 'gjeng', 'glade', 'kaidamer', 'som', 'medhjelparar', 'kan', 'vi', 'nok', 'få', 'mykje', 'gjort', '.', 'Vi', 'inviterer', 'alle', 'damer', 'som', 'møter', 'opp', 'på', 'dugnad', '16.', 'og', '17', 'august', 'kl', '17', ',', 'og', 'alle', 'som', 'treng', 'å', 'få', 'leigd', 'båtplass', 'tar']",35.11388611388611
"['Det', 'var', 'så', 'å', 'si', 'et', 'fullt', 'hus', 'på', 'Trudvang', 'søndag', 'kveld', '.', 'De', 'vel', '50', 'tilskuerne', 'fikk', 'en', 'kjempefin', 'opp', 'levelse', 'da', 'kor', 'og', 'orkester', 'fram', 'førte', '«', 'De', 'fire', 'årstider', '»', 'av', 'Vi', 'valdi', '.', 'Dirigenten', 'Alf', 'J.', 'Aarflot', ',', 'ledet', 'aktørene', 'med', 'sikker', 'hand', '.', 'Det', 'hele', 'var', 'et', 'resultat', 'etter', 'hardt', 'arbeid', 'og', 'mye', 'øving', '.', 'Til', 'alt', 'hell', 'hadde', 'en', 'tatt', 'med', 'den', 'kjente', 'tenoren', 'Noralf', 'Garborg', ',', 'og', 'det', 'viste', 'seg', 'å', 'være', 'et', 'lykkelig', 'valg', '.', 'Han', 'kom', 'godt', 'ut', 'av', 'det', 'i', 'flere', 'solopartier', 'med', 'sin', 'fine', 'lyse', 'stemme', '.', 'Orkestret', 'under', 'ledelse', 'av', 'sin', 'faste', 'dirigent', ',', 'Bjørn', 'Ring', ',', 'ga', 'det', 'hele', 'den', 'rette', 'bakgrunn', '.', 'framført', 'med', 'innlevelse', 'og', 'presi', 'sjon', '.', 'Det', 'hele', 'ble', 'avsluttet', 'med', 'en', 'festlig', 'fellesnummer', ',', 'som', 'var', 'et', 'av', 'hovedverkene', 'i', 'kor', 'og', 'orkester', ',', 'nemig', '«', 'Benedictus', '»', 'i', 'arrangement', 'av', 'J.', 'H.', 'Grimstad', '.', 'Så', 'gikk', 'publikum', 'heim', 'igjen', 'etter', 'en', 'storartet', 'musikkaften', '.', 'Dirigenten', 'Alf', 'J.', 'Aarflot']",35.97832167832168
"['Ja', 'det', 'var', 'nesten', 'så', 'eg', 'ikkje', 'kunne', 'tru', 'det', 'da', 'eg', 'såg', 'ein', 'artikkel', 'i', 'NRK', 'frå', 'det', 'nye', 'store', 'vegprosjektet', 'Fv', '17', 'Namsos', '–', 'Steinkjer', '.', 'Der', 'har', 'dei', 'bygt', 'veg', 'for', '9–10', 'milliardar', 'kroner', ',', 'og', 'det', 'er', 'blitt', 'eit', 'flott', 'vegprosjekt', '.', 'Men', 'så', 'har', 'dei', 'brukt', '9', 'milliardar', 'kroner', 'på', 'tunnel', 'frå', 'Asphaugen', 'i', 'Steinkjer', 'til', 'Namsos', '.', 'Og', 'den', 'tunnelen', 'ser', 'det', 'ut', 'til', 'er', 'eit', 'provisorium', ',', 'for', 'den', 'skal', 'bli', 'ein', '«', 'lokalveg', '»', '.', 'Så', 'ein', 'ny', 'liten', 'tunnel', 'fram', 'til', 'Sørsalten', 'som', 'skal', 'bli', 'den', 'store', 'og', 'nye', 'hovudvegen', 'i', 'Namdalen', '.', 'Vi', 'skjønner', 'sikkert', 'kvifor', 'dei', 'bygger', 'tunell', 'frå', 'Asphaugen', 'og', 'til', 'Namsos', '.', 'For', 'når', 'vegen', 'blir', 'lagt', 'i', 'den', 'traseen', 'så', 'blir', 'det', 'lite', 'trafikk', 'og', 'lite', 'pengar', '.', 'Ein', 'vil', 'vel', 'tru', 'at', 'ein', 'veg', 'som', 'legg', 'ein', 'tettstad', 'langt', 'mot', 'nord', '«', 'langt', 'unna', '»', 'i', 'ei', 'lang', 'omveg-linje', 'vil', 'det', 'vel', 'blir', 'meir', 'trafikk', '.', 'Men', 'ein', 'tru', 'at', 'trafikk', 'frå', 'Namdalseid', 'til']",33.31849315068493
"['Ja', 'det', 'er', 'så', 'sant', 'og', 'så', 'sant', ',', 'jeg', 'var', 'i', 'Kristiansand', 'og', 'besøkte', 'sønnen', 'min', 'som', 'hadde', 'med', 'seg', 'en', 'jente', '.', 'Da', 'vi', 'skulle', 'gå', 'ville', 'den', 'skjønne', 'jenta', 'ha', 'en', 'klem', 'fra', 'meg', '.', 'Hun', 'sa', 'at', 'vi', 'var', 'som', 'søstre', 'alle', 'tre', ',', 'og', 'jeg', 'fikk', 'noen', 'gode', 'smil', 'som', 'kunne', 'smelte', 'is', 'i', 'hjertet', '.', 'Jeg', 'var', 'hos', 'henne', 'noen', 'dager', '.', 'Så', 'skulle', 'jeg', 'dra', 'videre', 'til', 'Arendal', 'med', 'toget', '.', 'Men', 'jeg', 'ble', 'igjen', 'for', 'å', 'besøke', 'den', 'skjønne', 'jenta', '.', 'Dette', 'var', 'den', '10.', 'mai', '.', 'Etter', 'det', 'jeg', 'forstod', 'hadde', 'de', 'reist', 'til', 'Drammen', 'i', 'går', 'eller', 'i', 'forgårs', '.', 'Jenta', 'hadde', 'med', 'seg', 'en', 'venninne', ',', 'og', 'hun', 'var', 'med', 'meg', 'da', 'jeg', 'var', 'hos', 'venninna', 'mi', 'den', '11.', 'mai', '.', 'Så', 'skulle', 'jeg', 'ta', 'toget', 'videre', 'til', 'Arendal', 'den', '12.', 'mai', '.', 'Vi', 'skulle', 'reise', 'fra', 'Drammen', 'stasjon', 'kl.', '15.47', '.', 'Da', 'kl.', 'var', '15.32', 'begynte', 'toget', 'å', 'gå', '.', 'Men', 'vi', 'ventet', 'lenge', '.', 'Jenta', 'var', 'ikke', 'kommet', 'med', ',', 'hun', 'var', 'visst', 'venta', 'med', 'toget', '.', 'Jeg', 'ble', 'veldig', 'urolig', ',', 'venninna', 'mi', 'ble', 'også', 'urolig', '.', 'Men', 'da', 'klokka', 'ble', '16.08', 'kom', 'konduktøren']",20.756725146198832
"['Så', 'var', 'det', 'en', 'annen', 'ting', 'som', 'gjorde', 'det', 'enda', 'klarere', 'hvorfor', 'denne', 'store', 'delen', 'av', 'bygda', 'har', 'vært', 'og', 'kanskje', 'er', 'så', 'vanskelig', 'å', 'få', 'ut', 'av', 'isolasjon', '.', 'Den', 'ble', 'det', 'ikke', 'lagt', 'så', 'svært', 'stor', 'vekt', 'på', 'i', 'forbindelse', 'med', 'en', 'del', 'av', 'denne', 'delen', 'som', 'ble', 'tatt', 'ut', 'av', 'bygda', 'og', 'innlemmes', 'i', 'storkommunens', 'sentrum', '.', 'Bygdene', 'rundt', 'fikk', 'til', 'bud', 'om', 'det', 'samme', ',', 'og', 'som', 'ble', 'ak', 'septert', 'i', 'all', 'sin', 'enkelhet', '.', 'Bygdene', 'ble', 'tilbudt', 'det', '«', 'samme', '»', ',', 'det', 'som', 'ble', 'gjort', 'mot', 'sentrum', ':', 'Det', 'ble', 'ikke', 'lagt', 'særlig', 'vekt', 'på', 'å', 'løse', 'problemene', 'og', 'vanskelighetene', '.', 'Her', 'skal', 'det', 'ha', 'blitt', 'sagt', 'at', 'bygdene', 'rundt', 'ikke', 'hadde', 'muligheter', 'til', 'å', 'få', 'industri', 'som', 'var', 'av', 'betydning', '.', 'Og', 'det', 'har', 'gått', 'slik', '.', 'Ingen', 'av', 'byg', 'dene', 'har', 'fått', 'industri', 'av', 'betyd', 'ning', ',', 'de', 'er', 'ikke', 'store', 'nok', 'og', 'har', 'vanskeligheter', 'nok', 'som', 'det', 'er', '.', 'For', 'sentrum', 'er', 'dette', 'kanskje', 'en', 'god', 'løsning', '.', 'til', 'og', 'den', 'ble', 'akseptert', 'på', 'det', 'samme', 'grunnlaget', 'som', 'for', 'byg', 'dene', 'rundt', '.', 'Er', 'det', 'da', 'rart', 'at', 'byg', 'dene', 'som', 'ble']",35.333333333333336
"['Det', 'var', 'som', 'om', 'alt', 'var', 'snudd', 'på', 'hodet', ',', 'da', 'en', 'buss', 'og', 'en', 'personbil', 'kolliderte', 'i', 'Soknedalsvei', 'en', '.', 'med', 'seg', 'alle', 'elevene', 'fra', 'Sokna', 'til', 'Hønefoss', '.', 'Heldigvis', 'var', 'ulyk', 'ken', 'ikke', 'så', 'stor', 'som', 'en', 'kunne', 'frykte', ':', 'Men', 'to', 'personer', 'fikk', 'let', 'tere', 'skader', 'og', 'bilen', 'fikk', 'mins', 'treparasjoner', '.', 'Sokna', '.', 'Han', 'var', 'en', 'av', 'elevene', 'som', 'satt', 'i', 'bussen', ',', 'og', 'som', 'ble', 'med', 'videre', 'i', 'en', 'annen', 'buss', '.', '-', 'Jeg', 'har', 'fått', 'slått', 'ut', 'ei', 'tann', '.', 'Kanskje', 'jeg', 'må', 'dra', 'til', 'tannlegen', 'i', 'dag', ',', 'forteller', 'han', '.', 'Han', 'var', 'den', 'yngste', 'passasjeren', 'på', 'bussen', ',', 'og', 'går', 'andreåret', 'på', 'medielin', 'ja', 'på', 'Ringerike', 'videregående', '.', '-', 'Jeg', 'synes', 'det', 'er', 'kjipt', '.', 'Det', 'skulle', 'være', 'så', 'fint', 'å', 'reise', 'på', 'tur', ',', 'men', 'nå', 'går', 'det', 'ikke', 'an', '.', '-', 'Du', 'rekker', 'å', 'ta', 'førsteåret', 'på', 'nytt', 'da', '?', 'om', 'at', 'han', 'rekker', 'det', 'også', '.', 'Da', 'håper', 'jeg', 'uansett', 'det', 'er', 'noen', 'år', 'eldre', 'elever', ',', 'forteller', 'han', '.', 'FØRSTEHJELP', ':', 'Noen', 'måtte', 'ta', 'imot']",24.884357253484772
"['Det', 'er', 'ikkje', 'mange', 'som', 'får', 'så', 'mykje', 'tilbake', 'som', 'dei', 'gjev', '.', 'Det', 'er', 'mange', 'som', 'får', 'ein', 'ekstra', 'takk', 'om', 'du', 'berre', 'smiler', '!', 'Men', 'alle', 'likar', 'å', 'få', 'takk', 'på', 'ein', 'eller', 'annan', 'måte', ',', 'sjølv', 'i', 'ein', 'travel', 'kvardag', 'der', 'tidsklemma', 'tek', 'meir', 'enn', 'den', 'gir', '.', 'Det', 'gjeld', 'ikkje', 'berre', 'deg', ',', 'det', 'er', 'mange', 'andre', 'der', 'ute', 'også', 'som', 'set', 'pris', 'på', 'eit', 'smil', ',', 'eit', 'hei', ',', 'litt', 'klapp', 'på', 'skuldra', ',', 'ein', 'blom', 'i', 'haustfargar', 'eller', 'eit', 'takk', 'på', 'rim', '.', 'Takk', 'er', 'noko', 'me', 'må', 'læra', ',', 'takkje', 'for', 'det', 'me', 'har', 'og', 'takke', ',', 'det', 'lærer', 'me', 'også', 'som', 'born', '.', 'Det', 'gjer', 'inntrykk', 'at', 'folk', 'me', 'ikkje', 'veit', 'kven', 'er', 'takkar', 'for', 'ein', 'klapp', 'på', 'skuldra', '!', 'Takk', 'til', 'deg', 'som', 'klappar', 'meg', 'på', 'skuldra', 'sjølv', 'om', 'me', 'ikkje', 'veit', 'om', 'kvarandre', '.', 'Eg', 'set', 'pris', 'på', 'det', 'og', 'synest', 'det', 'er', 'veldig', 'hyggjeleg', '!', 'Takk', 'til', 'deg', 'som', 'gir', 'meg', 'eit', 'smil', ',', 'i', 'alle', 'fall', 'når', 'eg', 'tenkjer', 'på', 'det', 'i', 'ettertid', '.', 'Den', 'vesle', 'tida', 'du', 'brukte', 'på']",25.842767295597486
"['Kor', 'mange', 'prosent', 'av', 'røystene', 'Ap', 'mista', 'frå', '1977', 'til', '1981', 'er', 'det', 'ingen', 'som', 'veit', ',', 'for', 'kommunevalet', 'i', '1987', 'er', 'ikkje', 'samanliknbart', 'før', 'i', '1987', 'og', '1989', '.', 'Men', 'at', 'partiet', 'på', 'landsplan', 'mista', 'minst', '30-35', 'pst.', 'er', 'heva', 'over', 'tvil', '.', 'Difor', 'var', 'det', 'ein', 'viss', 'optimisme', 'før', 'valet', 'i', 'år', ',', 'som', 'no', 'gjer', 'seg', 'gjeldande', '.', 'Men', 'der', 'er', 'altså', 'ikkje', 'råd', 'å', 'seie', 'noko', 'sikkert', 'om', 'tendensen', 'for', 'no', 'er', 'alt', 'opp', 'gjort', 'og', 'så', 'seint', 'som', 'på', 'valdagen', '.', '★', '★', '★', 'Vi', 'spør', 'Torstein', 'Rudihagen', 'kva', 'partiet', 'skal', 'gjere', '.', 'Han', 'vedgår', 'at', 'det', 'er', 'mange', 'nye', 'namn', 'på', 'lista', 'i', 'år', ',', 'men', 'understrekar', 'at', 'det', 'har', 'skjedd', 'eit', 'heilt', 'uvanleg', 'generasjonsskifte', 'i', 'Opp', 'land', 'Ap', '.', '-', 'Eg', 'trur', 'dette', 'vil', 'ha', 'ein', 'positiv', 'effekt', 'på', 'lengre', 'sikt', '.', 'Men', 'det', 'kan', 'verke', 'negativt', 'i', 'startfasen', ',', 'sjølv', 'om', 'ingen', 'er', 'ute', 'for', 'å', 'vinne', 'valet', '.', 'Folk', 'er', 'sjølvsagt', 'ikkje', 'nøgde', 'med', 'å', 'verte', 'sett', 'utanfor', 'etter']",31.809397163120565
"['Det', 'er', 'veldig', 'sjelden', 'du', 'får', 'kjøpt', 'brukte', 'biler', 'i', 'Halden', 'uten', 'at', 'det', 'følger', 'med', 'en', 'skramme', '.', 'En', 'skramme', 'er', 'egentlig', 'bare', 'en', 'bekreftelse', 'på', 'at', 'bilen', 'fortsatt', 'er', 'en', 'bil', '.', 'At', 'det', 'kun', 'er', 'bruktbilforhandlerne', 'og', 'en', 'del', 'skraphandlere', 'som', 'fortsatt', 'har', 'gamle', 'biler', 'til', 'salgs', 'er', 'en', 'ganske', 'treffende', 'historie', 'om', 'den', 'menneskelige', 'natur', '.', 'Når', 'vi', 'kjøper', 'bruktbiler', 'vet', 'vi', 'innerst', 'inne', 'at', 'de', 'vil', 'ha', 'noen', 'skrammer', 'eller', 'feil', 'som', 'må', 'utbedres', 'omgående', '.', 'Ikke', 'bare', 'i', 'den', 'nye', 'eierens', 'tid', ',', 'men', 'helst', 'også', 'i', 'løpet', 'av', 'de', 'første', 'årene', 'etter', 'kjøpet', 'og', 'før', 'ett', 'år', 'og', '66.', '0000', 'kilometer', 'er', 'kjørt', '.', 'En', 'slik', 'historie', 'hadde', 'jeg', 'for', 'noen', 'uker', 'siden', ',', 'da', 'jeg', 'kjøpte', 'en', 'Mitsubishi', 'som', 'akkurat', 'hadde', 'gått', '200.000', 'kilometer', '.', 'Jeg', 'ble', 'litt', 'overrasket', 'at', 'forhandleren', 'hadde', 'satt', 'prisen', 'såpass', 'lavt', 'som', 'under', '150 000', 'kroner', '.', 'Forklaringen', 'på', 'dette', 'er', 'at', 'bilen', 'opprinnelig', 'er', 'så', 'gammel', 'at', 'fabrikkgarantien', 'er', 'utløpt', 'og', 'at', 'den', 'ikke', 'innfrir', 'EUs', 'mange', 'krav', 'til']",39.285714285714285
