tokenized_text,lix_score
"['Men', 'det', 'var', 'blant', 'andre', '.', '#', 'På', '12', 'th', 'av', '12.', 'Made', 'by', 'the', 'boys', 'in', 'the', 'shed', 'down', 'the', 'garden', '.', 'A', 'project', 'started', 'in', '2016', 'by', 'three', 'school', 'students', 'from', 'Skovlunde', 'Gymnasium', '.', 'The', 'project', 'started', 'when', 'the', 'three', 'boys', 'got', 'a', 'school', 'project', 'to', 'make', 'the', '“', 'best', '”', 'project', 'about', 'an', 'artist', 'or', 'a', 'band', '.', 'The', 'three', 'boys', 'started', 'the', 'project', 'by', 'creating', 'a', 'Facebook', 'page', 'where', 'people', 'could', 'vote', 'for', 'who', 'they', 'should', 'focus', 'on', 'creating', 'a', 'project', 'about', '.', 'After', 'the', 'finalist', 'was', 'chosen', 'by', 'the', 'voters', ',', 'the', 'project', 'was', 'created', '.', 'The', 'project', 'started', 'in', 'Skovlunde', 'Gymnasium', 'but', 'had', 'also', 'focus', 'on', 'the', 'whole', 'world', '.', 'Since', 'the', 'finalists', 'for', 'the', 'project', 'only', 'were', 'created', 'from', 'Denmark', ',', 'Norway', 'and', 'Sweden', '.', 'The', 'finalists', 'was', 'Jeppe', ',', 'Rasmus', 'and', 'Frederik', ',', 'a', 'teacher', 'in', 'the', 'school', 'as', 'well', 'as', 'some', 'of', 'the', 'teachers', 'in', 'the', 'school', 'had', 'an', 'influence', 'in', 'this', 'project', '.', 'Therefore']",38.10204081632653
"['Det', 'var', 'einst', 'ein', 'Mädchen', '.', 'Nichts', 'ist', ',', 'was', 'immer', 'ein', 'Mädchen', 'hat', '.', 'Der', 'Tag', ',', 'als', 'es', 'ein', 'Mädchen', 'wurde', ',', 'ist', 'so', 'weit', 'entfernt', 'wie', 'der', 'Tag', ',', 'an', 'dem', 'sie', 'sich', 'verliebt', 'und', 'die', 'Welt', 'sich', 'um', 'einiges', 'veränderte', '.', 'Was', 'immer', 'sie', 'anhört', ',', 'sieht', 'oder', 'wähnt', ',', 'sieh', 'und', 'bewegt', 'sich', 'ist', ',', 'sieh', 'und', 'verändert', 'sich', '.', 'Es', 'ist', 'ein', 'Tag', ',', 'an', 'dem', 'sie', 'einen', 'Wurm', 'fand', ',', 'den', 'es', 'weder', 'in', 'der', 'Welt', 'sah', 'noch', 'der', 'Welt', 'sah', '.', 'Er', 'ist', 'ein', 'Tag', ',', 'an', 'dem', 'er', 'es', 'finden', ',', 'das', 'er', 'ihr', 'gab', ',', 'und', 'für', 'ihr', 'Leben', '.', 'Das', 'Haus', 'hat', 'eine', 'Tür', ',', 'in', 'der', 'sich', 'ein', 'Raum', 'befindet', '.', 'Sie', 'warnt', ',', 'dass', 'sie', 'sich', 'in', 'jeder', 'Tür', 'befändem', 'auf', '.', 'Ein', 'großes', 'Tresor', 'mit', 'dem', 'Tresor', 'zu', 'erwähnen', '.', 'Das', 'Haus', 'hinweg', 'durch']",22.535353535353536
"['Det', 'var', 'så', 'kallat', '”', 'Rubella-vaccineringssamtal', '”', 'i', 'Skåne', 'den', '27-28', 'mars', '2012', '.', 'Deltog', 'ett', '30-tal', 'läkare', ',', 'farmaceuter', ',', 'sjuksköterskor', ',', 'och', 'flera', 'många', 'föräldrar', '.', 'Deltagarna', 'fick', 'möjligheten', 'att', 'lära', 'mer', 'om', 'vaccinets', 'innehåll', ',', 'risker', ',', 'vårdfoljd', '.', 'Två', 'av', 'landets', 'största', 'vaccinerskeptiker', 'var', 'med', ':', 'Dr.', 'Martin', 'Rawls-Meeeer', 'och', 'Dr.', 'Lawrence', 'Palevsky', '.', 'En', 'av', 'de', 'som', 'skrev', 'i', '”', 'lokal', 'tidning', 'efter', 'seminaret', '”', 'skärpa', '”', 'är', 'dr.', 'Rolf', 'Ågren', '.', 'Dynamiska', 'Dr.', 'Rolf', ',', 'som', 'känt', 'från', 'debattprogrammet', '”', 'Proffsmedicin', '”', ',', 'är', 'verksam', 'både']",39.81935483870968
"['Ja', 'det', 'var', 'jeg', 'til', 'at', 'se', '.', 'På', 'en', 'af', 'mine', 'begivenheder', 'i', 'august', 'kunne', 'jeg', 'være', 'med', 'til', 'at', 'prøve', 'den', 'amercansk', 'rockgruppe', 'Big', 'Bad', 'Gina', 's', 'sange', '-', 'og', 'det', 'var', 'meget', 'meget', 'ind', 'sig', '.', 'Jeg', 'fik', 'så', 'smittet', 'hver', 'gang', 'vi', 'skulle', 'igennem', 'Ginas', 'sange', 'igen', '.', 'Faktisk', 'skulle', 'vi', 'af', 'og', 'af', 'fritlig', 'til', 'at', 'spille', 'og', 'synge', 'med', '-', 'sådan', 'faldt', 'det', 'med.', 'Det', 'har', 'var', 'meget', 'mere', 'i', 'løbet', 'af', 'deres', 'præstation', 'på', 'den', 'første', 'kvægsbegivenhed', '""', 'Moshøn', 'festival', '""', '.', 'Big', 'Bad', 'Gina', 'er', 'en', 'amercan', 'rockgruppe', 'fra', 'San', 'Francisco', ',', 'USA', '.', 'De', 'er', 'allerede', 'etablerede', 'musikere', 'og', 'er', 'blevet', 'stærkt', 'belønnet', 'for', 'deres', 'rockgrupper', 'og', 'forskellige', 'priser', 'har', 'deres', 'forsk']",32.530434782608694
"['Ja', 'det', 'er', 'ikke', ',', 'jeg', 'skriver', 'i', 'hver', 'sin', 'søndag', ',', 'hvor', 'min', 'mamma', 'spiser', 'sax', 'og', 'ikke', 'meget', 'lidt', 'mere', ',', 'det', 'skal', 'jeg', 'siger', '.', 'En', 'gang', 'i', 'ugen', 'har', 'jeg', 'den', 'helt', 'overraskende', 'ide', ',', 'at', 'jeg', 'skal', 'lave', 'et', 'blogpost', '.', 'Ikke', 'hver', 'gang', 'lige', 'det', 'samme', ':', 'her', 'kan', 'man', 'se', 'de', 'seneste', 'biler', 'fra', 'vinteren', 'og', 'de', 'næsten', 'som', 'helt', 'glimrende', 'hestar', 'fra', 'sommeren', '!', 'Nu', 'har', 'egtene', 'fået', 'et', 'godt', 'sted', 'til', 'deres', 'heste', ',', 'hvor', 'de', 'fortsatt', 'blir', 'velholdt', ',', 'og', 'så', 'må', 'jeg', 'skrive', 'en', 'blog', 'om', 'hestene', '!', 'For', 'a', 'long', 'time', 'I', '’', 've', 'been', 'searching', 'for', 'a', 'place', 'for', 'my', 'horses', '.', 'It', '’', 's', 'not', 'easy', 'to', 'get', 'a', 'place', ',', 'when', 'you', 'only', 'want', 'a', 'small', 'place', ',', 'or', 'when', 'you', '’', 've', 'just', 'two']",31.27961165048544
"['Så', 'var', 'det', 'godt', 'med', 'denne', 'søndag', '.', '#', '#', 'Den', 'første', 'uge', 'på', 'Svalbard', 'Hovedparten', 'af', 'ugen', 'har', 'det', 'været', 'regn', ',', 'men', 'det', 'har', 'vært', 'godt', ',', 'da', 'jeg', 'ønskede', 'en', 'regnig', 'sommer', '.', 'Jeg', 'har', 'lagt', 'en', 'del', 'arbejde', 'i', 'skoene', 'og', 'har', 'til', 'gengæld', 'lidt', 'skiftet', 'arbejdsmode', 'hver', 'anden', 'dag', ',', 'der', 'har', 'haft', 'godt', 'vejr', 'med', 'lavt', 'væksttemperatur', '.', 'I', 'nogle', 'tilfælde', 'har', 'det', 'været', 'så', 'godt', ',', 'at', 'min', 'krop', 'har', 'ligget', 'i', 'den', 'kølle', '.', 'Hvert', 'kvart', 'er', 'det', 'lige', 'tilbage', 'fra', 'starten', 'af', 'morgen', 'med', 'at', 'tage', '60', 'gram', 'til', 'Norge', ',', 'eller', 'for', 'en', 'anden', 'del', ':', 'Nordens', 'største', 'ar']",30.5
"['Det', 'var', 'som', 'en', 'mørk', 'trommeslag', 'i', 'dagens', 'daglige', 'skildringer', 'af', 'det', 'nyligste', 'fremmeste', 'americanske', 'valg', '.', 'At', 'det', 'her', 'er', 'til', 'stede', ',', 'ikke', 'på', 'en', 'afstand', ',', 'ikke', 'en', 'lille', 'smule', 'længere', 'inde', 'på', 'skærmen', ',', 'er', 'afgørende', '.', 'Og', 'den', 'fugtige', ',', 'nærmere', 'tilkabelonende', 'trommeslag', ',', 'ombestemmer', 'så', 'vidt', 'frihedsnedskrivningen', 'af', 'både', 'den', 'nærmeste', 'steds', 'historie', 'såvel', 'som', 'et', 'politisk', 'valg', 'går', 'ud', 'på', 'at', 'sætte', 'sig', 'af', 'på', 'væggene', '.', 'Udmærket', ',', 'må', 'det', 'siges', '.', 'Enkelte', 'tolkningsprøver', ':', 'Fællestråden', 'her', 'er', 'nok', 'at', 'så', 'vidt', 'det', 'handiskapspolitiske', 'kan', 'opleves', 'i', 'det', 'americans']",47.5
"['Det', 'er', 'ikkje', 'meir', 'nedsetjing', 'eller', 'meir', 'følelighet', 'som', 'det', 'egentlig', 'var', '.', 'I', 'den', 'formelen', 'for', 'de', 'mennesker', 'som', 'døde', 'eller', 'døde', 'for', 'å', 'overleve', '.', 'Men', 'jeg', 'er', 'fortrolig', 'for', 'å', 'si', 'at', 'frykten', 'som', 'de', 'oplevde', 'som', 'noen', 'av', 'dem', 'skal', 'ha', 'vært', 'fryktelig', '.', 'På', 'tv', 'eller', 'internett', 'sier', 'folk', 'at', 'det', 'var', 'en', 'øyeblikkslik', 'frykt', 'og', 'hvis', 'det', 'hadde', 'vært', 'like', 'skal', 'et', 'viss', 'antall', 'mennesker', 'hadde', 'død', '.', 'På', 'nederste', 'bilde', 'så', 'synte', 'de', 'ikke', 'med', 'meg', 'om', 'at', 'det', 'var', 'en', 'øyeblikkslik', 'frykt', 'uten', '.', 'It', '’', 's', 'not', 'any', 'less', 'sorrow', 'or', 'any', 'less', 'sympathy', 'than', 'it', 'was', '.', 'For', 'the', 'people', 'who', 'died', 'or', 'died', 'to', 'survive', '.', 'But', 'I', '’', 'm', 'actually', 'for']",31.16775884665793
"['Kor', 'mange', 'prosent', 'av', 'folk', 'i', 'Nordøstnorge', 'tar', 'del', 'i', 'sportsløp', 'for', 'å', 'motta', 'den', 'friske', 'luften', '.', 'Nattene', 'er', 'lange', 'og', 'hvette', ',', 'og', 'mange', 'løper', 'med', 'veggen', 'i', 'ryggen', '.', 'Det', 'gjør', 'der', 'også', 'til', 'et', 'uforgetelig', 'kjendskapsopplevelse', '.', 'Photo', 'by', 'Mihai', 'Bortan', ',', '2009', 'I', 'was', 'born', 'and', 'bred', 'in', 'Finnmark', ',', 'the', 'northernmost', 'region', 'of', 'Norway', '.', 'I', 'was', 'five', 'when', 'my', 'parents', 'sent', 'me', 'from', 'home', 'to', 'a', 'Sámi', 'camp', ',', 'where', 'my', 'father', '’', 's', 'family', 'had', 'hunted', 'and', 'fished', 'for', 'generations', '.', 'I', 'lived', 'a', 'traditional', 'life', ',', 'with', 'my', 'grandparents', '’', 'reindeer', 'herd', ',', 'and', 'the', 'only', 'electricity', 'was', 'the', 'sparkling', 'northern', 'lights', '.', 'It', 'was', 'a', 'wonderful', 'childhood', 'where', 'I', 'had', 'so', 'much', 'freedom', 'that', 'I', 'almost', 'never', 'went', 'back', 'indoors', '.', 'I', 'had', 'time', 'to', 'observe', 'a', 'lot']",33.8128078817734
"['Det', 'er', 'veldig', 'gode', 'nyanser', '.', 'Ved', 'å', 'høre', 'på', 'løype', 'blir', 'det', 'lett', 'å', 'få', 'det', 'litt', 'fasliret', '.', 'Liksom', 'Kari', 'Rueslatten', '.', 'I', '’', 've', 'been', 'listening', 'to', 'this', 'podcast', 'by', 'the', 'Norwegian', 'cross-country', 'skiers', 'Petter', 'Northug', ',', 'Marit', 'Bjørgen', ',', 'Kari', 'Rueslatten', ',', 'Ingvild', 'Flugstad', 'Østberg', 'and', 'Tiril', 'Eckhoff', 'for', 'quite', 'a', 'while', 'now', 'and', 'it', '’', 's', 'been', 'a', 'while', 'since', 'me', 'and', 'Dag', 'Löfkvist', 'have', 'talked', 'about', 'how', 'great', 'it', 'is', '.', 'The', 'podcast', 'is', 'available', 'in', 'english', 'as', 'well', 'as', 'norwegian', '.', 'The', 'thing', 'that', 'I', 'like', 'about', 'the', 'podcast', 'is', 'that', 'it', 'is', 'raw', 'like', 'the', 'skiers', 'themselves', '.', 'When', 'I', 'think', 'about', 'it', ',', 'it', 'is', 'amazing', 'that', 'they', 'get', 'things', 'out', 'they', 'normally', 'wouldn', '’', 't', 'do', 'with', 'a', 'normal', 'microphone', 'and', 'a', 'journalist', '.', 'It', '’', 's', 'almost', 'as']",37.976190476190474
