tokenized_text,lix_score
"['Men', 'det', 'var', 'først', 'då', 'han', 'vart', 'teken', 'opp', 'i', 'A-stallen', 'i', '2005', 'at', 'han', 'skjøna', 'kva', 'som', 'eigentleg', 'hadde', 'skjedd', '.', '-', 'Eg', 'har', 'fått', 'eit', 'heilt', 'anna', 'sjølvbilete', '.', 'Eg', 'har', 'fått', 'eit', 'fundament', 'som', 'eg', 'kan', 'byggje', 'vidare', 'på', ',', 'fortel', '24-åringen', ',', 'kanskje', 'ein', 'av', 'Sogndal', 'sine', 'viktigaste', 'og', 'beste', 'spelarar', 'denne', 'sesongen', '.', 'Trass', 'i', 'ein', 'del', 'gode', 'tilbod', ',', 'har', 'det', 'aldri', 'vore', 'aktuelt', 'for', 'den', '24', 'år', 'gamle', 'midtbanespelaren', 'å', 'forlate', 'Sogndal', '.', '-', 'Det', 'var', 'utruleg', 'kjekt', 'å', 'sleppe', 'til', 'i', '1.', 'divisjon', 'i', '2005', '.', 'Det', 'er', 'ei', 'kjempeutfordring', ',', 'ikkje', 'berre', 'fotballf']",35.84761904761905
"['Det', 'var', 'ein', 'jordskjelvstasjon', 'i', 'Izmir', 'på', 'den', 'tyrkiske', 'kysten', 'og', 'ein', 'seismograf', 'på', 'den', 'greske', 'øya', 'Farmakonisi', 'som', 'varsla', 'om', 'underjordiske', 'eksplosjonar', 'og', 'skjelv', 'målt', 'til', 'mellom', '4,7', 'og', '5,3', '.', 'Dei', 'underjordiske', 'eksplosjonane', ',', 'trudd', 'å', 'ha', 'vore', 'gassutbrot', ',', 'skjedde', 'med', '20–30', 'minuttars', 'mellomrom', 'gjennom', 'natta', '.', '20', 'små', 'etterskjelv', 'frå', '3,4', 'til', '4,4', 'følgde', 'i', 'timane', 'etter', 'hovudskjelvet', '.', 'Det', 'blei', 'ikkje', 'sendt', 'ut', 'tsunamivarsel', 'frå', 'nokre', 'av', 'varslingssenter', 'i', 'regionen', '(', 'mellom', 'anna', 'Japan', 'og', 'Russ']",45.195402298850574
"['Det', 'var', 'så', 'udspekuleret', 'og', 'så', 'raffineret', ',', 'at', 'hun', 'blev', 'chokeret', '–', 'og', 'alligevel', 'ikke', 'helt', '.', 'For', 'de', 'havde', 'en', 'affære', '!', 'Det', 'vidste', 'hun', 'godt', '.', 'Men', 'nu', 'var', 'den', 'tilsyneladende', 'blevet', 'hendes', 'eneste', 'udvej', 'af', 'den', 'umulige', 'situation', 'hun', 'var', 'i', ',', 'som', 'følge', 'af', 'mandens', 'forræderi', '.', 'Ægteskabet', 'var', 'ødelagt', '.', 'Han', 'var', 'nygift', '.', '22-årig', 'mand', 'med', 'kone', 'og', 'barn', '.', 'Det', 'er', 'ikke', 'en', 'mulighed', 'at', 'blive', 'der', '.', 'Men', 'hvad', 'skal', 'hun', 'gøre', 'i', 'stedet', '?', 'Begynder', 'her', ':', 'Håndbog', 'for', 'halvsøstre', 'på', 'side', '276.', 'Og', 'så', 'kom', 'der', 'også', 'et', 'manuskript', 'fra', 'Dorte', '.', 'Et', 'manuskript', ',', 'der', 'udkommer', 'den', '28.', 'juli']",27.88888888888889
"['Ja', 'det', 'var', 'lätt', ',', 'det', 'var', 'en', 'sådan', 'där', 'typisk', 'grej', 'jag', 'inte', 'alls', 'hade', 'tänkt', 'mig', '.', 'Nästan', 'alltid', 'så', 'brukar', 'jag', 'alltid', 'veta', 'länge', 'i', 'förväg', 'sådant', 'jag', 'vill', ',', 'men', 'jag', 'kände', 'inte', 'så', 'denna', 'gång', ',', 'utan', 'bara', 'att', 'jag', 'får', 'väl', 'ta', 'och', 'ta', 'det', 'som', 'det', 'kommer', ',', 'så', 'det', 'blev', 'perfekt', '.', 'Vad', 'jag', 'tror', 'att', 'jag', 'kommer', 'ha', 'ett', 'förhållande', 'som', 'inte', 'har', 'varit', 'förutsatt', '.', 'Jag', 'tror', 'det', ',', 'och', 'det', 'betyder', 'inte', 'att', 'det', 'är', 'fel', ',', 'alla', 'är', 'värda', 'att', 'hitta', 'en', 'lycklig', 'en', ',', 'så', 'jag', 'förstår', 'det', 'mycket', 'väl', '.', 'Jag', 'tror', 'också', 'att', 'jag', 'har', 'en', 'sida', ',', 'som', 'jag', 'låter', 'få', 'mer', 'självförtroende', ',', 'som', 'man', 'kan', 'lita', 'på', ',', 'som', 'ger', 'en', 'det', 'man', 'behöver', '.', 'Den', 'sidan', 'finns', 'v']",30.379661016949154
"['Ja', 'det', 'er', 'mange', 'løse', 'tråder', 'nå', ',', 'og', 'det', 'har', 'vi', 'tenkt', 'å', 'gjøre', 'noe', 'med.', 'Derfor', 'vil', 'vi', 'denne', 'uken', 'gå', 'inn', 'på', 'alle', 'historier', 'vi', 'har', 'om', 'Føllings', 'sykdom', 'og', 'vise', 'hvordan', 'diagnosen', 'forandret', 'livet', 'til', 'et', 'barn', 'og', 'familiene', 'rundt', '.', 'Det', 'vil', 'bli', 'fortellinger', ',', 'intervju', 'og', 'andre', 'nyheter', '.', 'Ønsket', 'er', 'at', 'du', 'som', 'har', 'en', 'PCD-historie', 'skal', 'få', 'lov', 'til', 'å', 'formidle', 'en', 'del', 'av', 'din', 'historie', '.', 'Eller', 'har', 'du', 'en', 'historie', 'som', 'du', 'ønsker', 'å', 'fortelle', 'eller', 'formidle', 'så', 'ta', 'kontakt', 'med', 'oss', '.', 'Vi', 'vil', 'bringe', 'din', 'historie', 'videre', 'til', 'våre', 'medlemmer', 'og', 'andre', '.', 'Hvis', 'du', 'ønsker', 'å', 'være', 'anonym', 'så', 'kan', 'vi', 'snakke', 'om', 'det', '.', 'For', 'å', 'gjø']",34.696969696969695
"['Så', 'var', 'det', 'duket', 'for', 'andre', 'del', 'av', 'min', 'omtale', 'av', 'Raga', 'Rockers', '!', 'Forrige', 'gang', 'hadde', 'jeg', 'tatt', 'for', 'meg', 'bandets', 'mest', 'kjente', 'låter', '.', 'Jeg', 'vil', 'fortsatt', 'påstå', 'at', 'det', 'aller', 'meste', 'de', 'har', 'gitt', 'ut', 'er', 'verdt', 'å', 'lytte', 'til', ',', 'men', 'i', 'denne', 'delen', 'beveger', 'vi', 'oss', 'nå', 'inn', 'i', 'den', 'udiskutable', 'gullalderen', 'fra', '85-89', '.', 'De', 'fleste', 'anser', 'nok', 'dette', 'som', 'Raga', 'Rockers', 'virkelige', 'storhetstid', '.', 'Det', 'er', '15', 'sanger', 'som', 'blir', 'gjennomgått', ',', 'og', 'som', 'de', 'fleste', 'vet', 'er', 'dette', 'ikke', 'representativt', 'for', 'bandets', 'totale', 'katalog', '.', 'For', 'å', 'finne', 'frem', 'til', 'de', '15', 'sangene', 'brukte', 'jeg', 'følgende', 'sider', ':', 'Plutselig', 'var', 'det', 'duket', 'for', 'min', 'hitt']",33.47906976744186
"['Det', 'var', 'som', 'om', 'jeg', 'aldri', 'hadde', 'vært', 'borte', '.', 'Noen', 'ganger', 'må', 'du', 'faktisk', 'bort', 'for', 'å', 'innse', 'det', '–', 'for', 'å', 'åpne', 'opp', 'for', 'nye', 'muligheter', '.', 'Jeg', 'var', 'i', 'gang', 'med', 'å', 'gjøre', 'alt', 'som', 'før', ',', 'i', 'samme', 'omgivelser', '.', 'En', 'rutine', 'falt', 'tilbake', 'til', 'den', 'vanlige', 'tralten', ',', 'forutsigbare', '.', 'Jeg', 'kunne', 'fortsette', 'å', 'gjøre', 'alt', ',', 'men', 'ingenting', 'endret', 'seg', '.', 'Det', 'ligger', 'styrke', 'i', 'å', 'møte', 'utfordringer', 'og', 'leve', 'med', 'vanskelige', 'minner', '.', 'Like', 'fullt', 'er', 'det', 'tøft', 'å', 'stå', 'i', 'hverdagen', 'når', 'det', 'er', 'som', 'meste', '.', 'Jeg', 'valgte', 'å', 'gå', 'utenfor', 'komfortsonen', '.', 'Gjorde', 'noe', 'helt', 'annet', 'enn', 'det', 'jeg', 'hadde', 'tenkt']",26.805555555555557
"['Det', 'er', 'ikkje', 'lett', 'å', 'ta', 'inn', 'over', 'seg', 'ei', 'slik', 'ugjerning', '.', 'Og', 'det', 'må', 'ha', 'vore', 'spesielt', 'umuleg', 'for', 'dei', 'som', 'var', 'til', 'stades', 'i', 'møtet', 'på', 'kontoret', ',', 'eller', 'rett', 'ved', 'sidan', 'av', '.', 'Det', 'var', 'heilt', 'vanlege', 'menneske', ',', 'på', 'jobb', 'og', 'fekk', 'liva', 'sine', 'snudd', 'opp', 'ned', 'bokstaveleg', 'talt', '.', 'Dei', 'to', 'som', 'miste', 'livet', ',', 'var', 'ikkje', 'ein', 'gong', 'så', 'gamle', '.', 'Dei', 'var', 'framtida', 'til', 'Noreg', ',', 'og', 'ein', 'kan', 'undre', 'seg', 'på', 'kva', 'skade', 'som', 'kunne', 'ha', 'skjedd', 'hadde', 'det', 'ikkje', 'vore', 'for', 'Breivik', 'og', 'hans', 'handlingar', '.', 'Kanskje', 'han', 'gjorde', 'mest', 'skade', 'fordi', 'han', 'retta', 'den', 'mot', 'eit', 'åtak', 'som', 'var', 'eit', 'av', 'dei', 'som', 'hadde', 'minst', 'sansynleg', 'følgje', '?', 'Breivik', 'ville', 'øydeleg']",28.258409785932724
"['Kor', 'mange', 'prosent', 'er', 'svangre', '?', '|', 'Vekst', 'Om', 'Kontakt', 'Presse', 'Vekst', 'Forsiden', 'Ide', 'Konsept', 'Produksjon', 'søk', 'Kor', 'mange', 'prosent', 'er', 'svangre', '?', 'Av', ':', 'Rita', 'Tvede', 'Bartolomei', 'Kategori', ':', 'Ide', '31.', 'mai', '2011', '«', 'Svangre', '»', 'er', 'en', 'ny', 'kampanje', 'fra', 'Høgskolen', 'i', 'Sogn', 'og', 'Fjordane', '(', 'HiSF', ')', '.', 'Ønsket', 'er', 'at', 'flere', 'skal', 'ta', 'sin', 'utdanning', 'ved', 'høyskolen', '.', 'Høgskolens', 'nye', 'grafiske', 'profil', 'er', 'sprudlevann', ',', 'framtidstro', 'og', 'håp', '.', 'For', 'studenter', 'er', 'gjerne', 'studievalget', 'et', 'av', 'de', 'viktigste', 'valgene', 'de', 'tar', 'i', 'livet', '.', 'Det', 'kan', 'kanskje', 'virke', 'letter']",44.24561403508772
"['Det', 'er', 'veldig', 'viktig', 'at', 'du', 'vender', 'dem', 'forsiktig', 'opp', 'i', 'en', 'kasserolle', 'for', 'å', 'passe', 'på', 'at', 'de', 'ikke', 'går', 'i', 'stykker', '.', 'Ikke', 'løft', 'eller', 'dra', 'i', 'endene', ',', 'dette', 'tåler', 'blomkålene', 'svært', 'lite', ',', 'men', 'vri', 'litt', 'på', 'dem', 'for', 'å', 'dytte', 'dem', 'forsiktig', 'litt', 'oppover', '.', 'Jeg', 'bruker', 'selv', 'å', 'helle', 'av', 'vannet', 'i', 'et', 'dørslag', 'og', 'bruke', 'det', 'til', 'å', 'ta', 'blomkålen', 'i', 'kasserollen', 'igjen', '.', 'Ikke', 'helle', 'det', 'i', 'vasken', ',', 'for', 'vannet', 'er', 'nemlig', 'svært', 'godt', 'å', 'bruke', 'når', 'du', 'skal', 'lage', 'blomkålsuppe', '!', '🙂', 'Økt', 'komfort', '!', 'Jeg', 'foretrekker', 'å', 'gjøre', 'dette', 'i', 'en', 'stor', 'kasserolle', 'hvor', 'jeg', 'har']",29.990697674418605
