tokenized_text,lix_score
"['Men', 'det', 'var', 'ikke', 'bare', 'de', 'to', 'kvinnene', 'som', 'fikk', 'en', 'litt', 'lenger', 'og', 'tøffere', 'tur', 'enn', 'først', 'planlagt', '.', '-', 'Vi', 'måtte', 'sende', 'ut', 'letemannskaper', 'for', 'også', 'å', 'lete', 'etter', 'en', 'far', 'på', '70', 'år', '.', 'Han', 'hadde', 'også', 'dratt', 'på', 'fisketur', ',', 'men', 'da', 'det', 'begynte', 'å', 'bli', 'dårlig', 'vær', 'dro', 'han', 'mot', 'bilen', ',', 'og', 'da', 'den', 'var', 'borte', 'lette', 'han', 'etter', 'den', ',', 'sier', 'operasjonslederen', '.', '(', '©', 'NTB', ')', '(', '©', 'NTB', ')', '(', '©', 'NTB', ')', '(', '©', 'NTB', ')', '(', '©', 'NTB', ')', '(', '©', 'NTB', ')', '(', '©', 'NTB', ')', '(', '©', 'NTB', ')', '(', '©', 'NTB', ')', '(', '©', 'NTB', ')', '(', '©', 'NTB', ')', '(', '©', 'NTB', ')', '-', 'Vi', 'har', 'fått', 'inn', 'en', 'melding', 'om', 'dårlig', 'føre', 'på', 'fjellveiene', '.', 'Enkelte', 'steder', 'er', 'det', 'ikke', 'brøytet', ',', 'eller', 'veldig', 'glatt', '.', 'Folk', 'bør', 'tenke', 'seg', 'om', 'før', 'de', 'drar', ',', 'sier', 'operasjonsleder', 'Astrid', 'Metlid', 'hos', 'politiet', 'i', 'Trøndelag', '.', 'Like', 'etter', 'klokken', 'fem', ',', 'kjørte', 'en', 'bil', 'av', 'veien', 'ved', 'Oppdalsporten', '.', '-', 'Meldingene', 'sier', 'at', 'vedkommende', 'hadde', 'veldig', 'lav', 'fart', '.', 'Vedkommende', 'ble', 'sendt', 'med', 'ambulanse', 'til', 'legesjekk', ',', 'sier', 'Metlid']",30.096153846153847
"['Det', 'var', 'ein', 'staseleg', 'bil', 'Florø', 'Hornmusikk', 'kom', 'til', 'Florø', 'med', 'torsdagskvelden', 'etter', 'å', 'ha', 'repre', 'sentert', 'F.', 'M.', 'K.', 'på', 'festivalen', 'i', 'Ålesund', '.', 'Formannen', 'i', 'Florø', 'Hornmusikk', 'Ingvar', 'Solheim', 'fortel', 'at', 'turen', 'hadde', 'vore', 'svært', 'vellukka', '.', 'Etter', 'at', 'alle', 'hadde', 'fått', 'seg', 'noko', 'å', 'ete', 'etter', 'framkomsten', 'til', 'Ålesund', ',', 'spela', 'musikantane', 'i', 'gatene', '.', 'på', '.', 'Turen', 'gjekk', 'difor', 'vidare', 'med', 'ferje', 'gjennom', 'Vartdalsfjorden', 'der', 'det', 'vart', 'eit', 'opphald', 'i', 'Ørsta', '.', 'Om', 'kvelden', 'var', 'det', 'konsert', 'på', 'Ålesunds', 'hotell', 'med', 'god', 'tilslut-', '*', 'nad', '.', 'Florø-folket', 'tok', 'så', 'inn', 'på', 'hotell', 'Noreg', '.', 'Etter', 'ein', 'ny', 'god', 'middag', 'på', 'hotellet', 'var', 'det', 'høve', 'til', 'å', 'vere', 'med', 'på', 'midnattskonsert', 'i', 'Molde-kyrkja', '.', 'På', 'heimturen', 'om', 'natta', 'stod', 'politibil', 'med', 'utryknings', 'ljos', 'klar', 'til', 'musikarane', ',', '—', 'men', 'turen', 'gjekk', 'greitt', '.', 'Ein', 'personbil', 'vart', 'til', 'og', 'med', 'pressa', 'av', 'vegen', 'p.', 'g.', 'a', '.', 'av', 'at']",34.98148148148148
"['Det', 'var', 'så', 'herlig', 'å', 'se', 'i', 'dagens', 'avis', 'at', 'Sissel', 'Haldorsen', 'og', 'jeg', 'ikke', 'er', 'helt', 'alene', 'om', 'å', 'rea', 'gere', 'på', 'ordførerens', 'utspill', 'om', 'at', 'det', 'er', 'feil', 'tidspunkt', 'å', 'bygge', 'sykehjemsplasser', 'på', 'nå', '.', 'Vi', 'er', 'flere', 'eldre', 'som', 'deler', 'dette', 'synet', 'på', 'samme', 'måte', 'som', 'vi', 'er', 'flere', 'som', 'ønsker', 'et', 'eldreombud', 'som', 'kan', 'ta', 'våre', 'interesser', 'i', 'vare', '.', 'Jeg', 'har', 'ikke', 'noen', 'spesiell', 'me', 'ning', 'om', 'hvor', 'et', 'sykehjem', 'bør', 'ligge', ',', 'men', 'det', 'at', 'ordføreren', 'mener', 'at', 'det', 'er', 'feil', 'tidspunkt', ',', 'er', 'feil', '.', 'Tromsø', 'kommune', 'får', 'nå', 'et', 'økt', 'antall', 'eldre', 'over', '80', 'år', '.', 'Om', 'få', 'år', 'får', 'vi', 'en', 'sterk', 'øknin', 'g', ',', 'og', 'om', '10', 'år', 'vil', 'det', 'bli', 'behov', 'for', 'ca', '150', 'sykehjemsplasser', '.', 'Det', 'å', 'bygge', 'nå', ',', 'var', 'det', 'beste', ',', 'og', 'vi', 'i', 'dag', 'er', 'i', 'en', 'sterk', 'posisjon', 'til', 'å', 'presse', 'prisene', ',', '-', 'og', 'når', 'syke', 'hjemmet', 'en', 'gang', 'i', 'fremtiden', 'må', 'utvides', ',', 'står', 'det', 'klart', 'til', 'å', 'bli', 'gjort', '.', 'La', 'oss', 'håpe', 'alle', 'at', 'vi', 'får', 'et', 'stort', 'og', 'fint', 'sykehjem', ',', 'gjerne', 'på', 'Seminartomta', 'eller', 'Heracleum', 'tomta', '.']",36.926108374384235
"['Ja', 'det', 'var', 'et', 'stort', 'mysterium', ',', 'for', 'han', 'brukte', 'bestandig', 'å', 'sitte', 'på', 'vaktposten', 'oppe', 'i', 'gransnaret', '.', 'I', 'det', 'siste', 'hadde', 'han', 'sittet', 'der', 'stivt', 'og', 'alvorlig', 'som', 'en', 'buddhistisk', 'helge', 'gen', 'og', 'aldri', 'løsnet', 'et', 'skudd', '.', 'Jeg', 'er', 'nesten', 'tilbøyelig', 'til', 'å', 'tro', 'at', 'det', 'er', 'noe', 'mystifiserande', 'og', 'hemmelig', 'mellom', 'ham', 'og', 'Guro', '.', 'Men', 'jeg', 'forstår', 'ingen', 'ting', 'likevel', '.', 'Hun', 'hadde', 'snudd', 'og', 'gikk', 'fort', 'videre', '.', 'Hun', 'trengte', 'å', 'få', 'kjølnet', 'litt', 'i', 'sinnet', 'sitt', 'etter', 'den', 'varme', 'samtalen', 'med', 'Svein', '.', 'På', 'vollen', '.', 'ved', 'bua', 'sått', 'hun', 'alene', 'i', 'den', 'vakre', 'julikvelden', 'og', 'hadde', 'lagt', 'armene', 'i', 'kors', 'over', 'den', 'bare', '.', 'slanke', 'bringen', '.', 'Det', 'gikk', 'som', 'et', 'drag', 'av', 'angst', 'og', 'smerte', 'over', 'ansiktet', 'hennes', ',', 'og', 'slik', 'sått', 'hun', 'lenge', ',', 'og', 'alt', 'omkring', 'henne', 'var', 'stille', 'og', 'fred', 'fullt', '.', 'Da', 'hun', 'på', 'ny', 'hørte', 'et', 'skudd', 'inne', 'fra', 'bergflågene', 'var', 'det', 'som', 'brystet', 'hennes', 'skulle', 'sprenges', '.', 'Hun', 'visste', 'ikke', 'om', 'hun', 'skulle', 'springe', 'inn', 'i', 'bua']",27.643734643734646
"['Ja', 'det', 'er', 'sandelig', 'en', 'lidt', 'ulige', 'kamp', 'de', 'kæmper', 'i', 'USA', ',', 'hvis', 'den', 'da', 'nogensinde', 'har', 'været', 'lige', '.', '.', 'og', 'hvordan', 'skal', 'de', 'unge', 'mennesker', 'dog', 'nogensinde', 'få', 'indsigt', 'i', 'hvordan', 'verden', 'hænger', 'sammen', ',', 'hvis', 'de', 'bliver', 'tvangsfodret', 'med', 'den', 'gængse', 'opfattelse', 'af', 'den', '?', 'Det', 'er', 'da', 'klart', ',', 'at', 'der', 'på', 'mange', 'områder', 'må', 'være', 'et', 'helt', 'skævt', 'billede', 'af', ',', 'hvordan', 'verden', 'hænger', 'sammen', ',', 'og', 'hvordan', 'der', 'ageres', 'herude', 'i', 'verden', 'Men', 'hvad', 'er', 'det', 'dog', 'som', 'er', 'så', 'galt', 'med', 'den', 'traditionelle', 'danske', 'skole', 'og', 'børnehave', '?', 'Er', 'det', 'ikke', 'her', ',', 'at', 'der', 'i', 'de', 'seneste', 'år', 'er', 'gennemført', 'et', 'opgør', 'med', 'lærernes', 'metodefrihed', '?', 'Her', 'lægges', 'også', 'et', 'enormt', 'pres', 'i', 'forhold', 'til', 'nationale', 'test', 'og', 'læseprøver', 'på', 'alle', 'klassetrin', '.', 'Hvis', 'jeg', 'ikke', 'tager', 'meget', 'fejl', ',', 'så', 'er', 'børnehavebørn', ',', 'når', 'de', 'skifter', 'institution', 'eller', 'skole', ',', 'også', 'underlagt', 'individuelle', 'tests', ',', 'og', 'så', 'kan', 'jeg', 'naturligvis', 'kun', 'gisne', 'om', 'de', 'videre', 'hensigter', 'med', 'disse', 'oplysninger', 'om', 'børnenes', 'udvikling', 'på', 'disse', 'helt', 'spæde']",43.16666666666667
"['Så', 'var', 'det', 'dags', 'igen', '–', 'Skatans', 'tankar', 'Hoppa', 'till', 'innehåll', 'Skatans', 'tankar', 'springer', 'envist', 'i', 'sicksack', 'Primär', 'meny', 'Hem', 'Skatan', 'själv', 'Skatans', 'galleri', 'StinaFina', 'Margith', 'Citat', 'Så', 'var', 'det', 'dags', 'igen', 'Igår', 'när', 'Skatan', 'kom', 'hem', 'på', 'eftermiddagen', 'hade', 'hennes', 'hemtelefon', 'ringt', 'och', 'hon', 'blev', 'så', 'förvånad', 'att', 'hon', 'ringde', 'tillbaka', '.', 'Det', 'var', '""', 'lillasysters', '""', 'dotter', 'E', ',', 'som', 'bor', 'i', 'Oslo', 'med', 'sin', 'Norman', 'och', 'parets', 'två', 'underbara', 'döttrar', '.', 'Hennes', 'yngsta', 'lillasyster', 'ochSkatans', 'yngsta', 'dotter', 'har', 'blivit', 'moster', 'till', 'än', 'liten', 'flicka', '.', 'Men', 'då', 'Skatan', 'inte', 'har', 'så', 'stor', 'kontakt', 'med', 'sina', 'döttrar', 'och', 'har', 'inte', 'haft', 'det', 'sen', 'de', 'var', 'ganska', 'små', 'och', 'hon', 'jobbade', 'långa', 'dagar', 'i', 'skolans', 'värld', 'så']",49.22222222222222
"['Det', 'var', 'som', 'sagt', 'en', 'meget', 'god', 'kamp', 'i', 'går', ',', 'og', 'det', 'ble', 'en', 'stor', 'tri', 'umf', 'for', 'Sandefjord', 'med', 'B', '—', 'o', ',', 'uten', 'at', 'det', 'egentlig', 'sier', 'så', 'mye', 'da', 'det', 'ikke', 'ble', 'vist', 'det', 'spill', 'Glimt', 'har', 'vært', 'vant', 'til', 'å', 'prestere', 'på', 'hjemmebane', '.', 'For', 'gjestene', 'spilte', 'i', 'går', 'bare', 'Egil', 'Midt', 'gard', 'av', 'de', 'faste', 'A-spillerne', ',', 'ellers', 'ble', 'det', 'for', 'det', 'meste', 'med', 'junior', 'spillere', '.', 'Disse', 'kom', 'også', 'bra', 'fra', 'kampen', ',', 'seiv', 'om', 'de', 'nok', 'ble', 'over', 'rumplet', 'i', 'åpningen', 'av', '1.', 'omgang', '.', 'Da', 'gikk', 'pasningene', 'fra', 'Sandefjord', 'fint', 'mann', 'til', 'mann', 'mens', 'ingen', 'av', 'Glimts', 'spillere', 'fant', 'hverandre', 'i', 'den', 'første', 'perioden', '.', 'Forøvrig', 'ble', 'kampen', 'et', 'skole', 'eksempel', 'på', 'hvordan', 'det', 'hele', 'kan', 'bli', 'lagt', 'opp', 'slik', 'at', 'det', 'ikke', 'skulle', 'bli', 'ensidig', 'trykk', 'for', 'det', 'ene', 'laget', '.', 'La', 'oss', 'nevne', 'noen', 'av', 'de', 'mest', 'avgjørende', 'trekk', 'for', 'at', 'det', 'ble', 'så', 'store', 'tall', 'på', 'Sandfjords', 'plusside', '.', 'Vi', 'la', 'i', 'særlig', 'grad', 'mer', 'ke', 'til', 'Arne', 'Havnås', ',', 'men', 'også', 'hans', 'bror', 'Sverre', 'Havnås', 'var', 'meget', 'god', '.', 'Arne', 'på', 'midtbanen', 'og', 'broren', 'i', 'centerløper', '.']",35.06818181818182
"['Det', 'er', 'ikkje', 'tvil', 'om', 'at', 'når', 'det', 'gjeld', 'jorddyrking', 'ligg', 'Sogn', 'og', 'Fj', '.', 'langt', 'tilbake', 'i', 'høve', 'til', 'fylket', 'vårt', ',', 'og', 'også', 'samanlikna', 'med', 'andre', 'deler', 'av', 'landet', '.', 'Det', 'blir', 'år', 'om', ';', 'anna', 'dyrka', 'mindre', 'enn', 'ein', 'fjerdepart', 'av', 'den', 'nydyrking', 'som', 'må', 'til', 'om', 'vi', 'skal', 'nå', 'målet', 'i', 'vår', 'store', 'jord', 'bruksplan', ',', 'seier', 'fylkeslandsbruks', '.', 'sjef', 'Sandvik', 'i', 'ein', 'samtale', '.', 'Dette', 'må', 'vi', 'rette', 'på', '.', 'over', 'til', 'meir', 'dyrking', ',', 'og', 'her', 'spelar', 'nok', 'vegane', 'ei', 'stor', 'rolle', '.', 'Vi', 'har', 'mange', 'veglause', 'gardar', 'som', 'ligg', 'tungvint', ',', 'og', 'der', 'det', 'trengst', 'jord', 'dyrking', 'om', 'dei', 'interesserte', 'skal', 'få', 'forsvarleg', 'levevilkår', '.', 'Noko', 'anna', 'som', 'har', 'gjort', 'at', 'dyr', 'king', 'har', 'halde', 'seg', 'på', 'eit', 'lågt', 'nivå', 'er', 'prisane', 'på', 'jordane', ',', 'som', 'ligg', 'langt', 'under', 'det', 'dei', 'er', 'i', 'andre', 'lands', 'deler', '.', 'Det', 'er', 'ikkje', 'tvil', 'om', 'at', 'pri', 'sane', 'på', 'jord', 'eigendomane', 'her', 'er', 'det', 'som', 'hemmar', 'utviklinga', 'på', 'dette', 'feltet', '.', 'Men', 'jorddyrkinga', 'har', 'og']",30.666666666666668
"['Kor', 'mange', 'prosent', 'gjekk', 'Frp', 'fram', 'med', 'i', 'fylkestingsvalet', 'i', 'Telemark', '?', 'Kva', 'er', 'namnet', 'på', 'fylkesordføraren', '?', 'Dette', 'er', 'oppgåvene', 'i', 'siste', 'runde', 'i', 'telemarksmeisterskapen', 'i', 'Kven', 'Veit', '?', 'Dette', 'er', 'siste', 'run', 'de', 'me', 'spør', 'om', 'slikt', 'me', 'kan', 'når', 'tida', 'for', 'fylkestingsval', 'går', 'mot', 'slutten', '.', 'Dei', 'tre', 'siste', 'spørsmåla', 'går', 'på', 'det', 'som', 'skjer', 'i', 'Noreg', ':', 'kva', 'år', 'vart', 'Grunn', 'lova', 'skriven', ',', 'og', 'kven', 'skreiv', 'ho', '?', 'Kva', 'var', 'namnet', 'på', 'det', 'første', 'toget', 'som', 'gjekk', 'i', 'Noreg', '?', 'Og', 'sist', ',', 'men', 'ikkje', 'minst', ':', 'kva', 'heitte', 'den', 'første', 'statsmi', 'nisteren', 'som', 'er', 'fødd', 'i', 'Noreg', '?', 'Kupongane', 'kan', 'de', 'senda', 'til', 'Kvm', 'Veit', ',', 'Norsk', 'Målungdom', ',', 'postboks', '4738', 'Sofien', 'berg', ',', '0506', 'Oslo', '.', 'Kupongen', 'kan', 'leverast', 'både', 'på', 'nynorsk', 'og', 'bokmål', '.', 'Svarfristen', 'er', 'fredag', '30.', 'sep', 'tember', '.', 'I', 'neste', 'numnmer', 'skal', 'me', 'seia', 'om', 'det', 'finst', 'vinnarar', ',', 'eller', 'om', 'me', 'må', 'ha', 'ein', 'runde']",27.72258064516129
"['Det', 'er', 'veldig', 'populært', 'og', 'enkelt', 'å', 'spise', 'sushi', 'i', 'Oslo', '.', 'Mange', 'spiser', 'det', 'ute', ',', 'men', 'liker', 'også', 'å', 'lage', 'sushi', 'hjemme', '.', 'Sushi', 'er', 'veldig', 'sunn', 'mat', 'som', 'består', 'av', 'rå', 'fisk', 'og', 'grønnsaker', '.', 'Det', 'er', 'veldig', 'godt', 'og', 'blir', 'nå', 'sett', 'på', 'som', 'norsk', 'mat', 'i', 'Norge', '.', 'For', 'at', 'sushi', 'kan', 'bli', 'en', 'delikatesse', 'må', 'fisken', 'og', 'risen', 'være', 'av', 'høy', 'kvalitet', 'og', 'alt', 'skal', 'smake', 'godt', '.', 'Her', 'kan', 'du', 'lære', 'å', 'lage', 'sushi', 'ris', 'selv', '.', 'Det', 'første', 'du', 'kan', 'gjøre', 'er', 'å', 'dele', 'sushi', 'risen', 'i', 'like', 'porsoner', '.', 'Du', 'får', 'to', 'store', 'og', 'to', 'små', 'porsjoner', '.', 'Legg', 'den', 'små', 'porsionen', 'til', 'side', 'for', 'å', 'lage', 'eddik', 'og', 'risvins', 'blandingen', '.', 'I', 'en', 'liten', 'bolle', 'kan', 'du', 'ha', 'den', 'sushi', 'risen', 'som', 'du', 'til', 'side', 'og', 'tilsett', 'halvparten', 'av', 'eddik', 'blandingen', 'og', 'risvins', 'blandingen', 'og', 'bland', 'godt', 'så', 'eddik', 'og', 'risvins', 'blandingen', 'trenger', 'godt', 'inn', 'i', 'risen', '.', 'For', 'å', 'blande', 'alt', 'sammen', 'er', 'det', 'en', 'god', 'i', 'å', 'bruke', 'en', 'skje']",26.264625850340135
