tokenized_text,lix_score
"['Men', 'det', 'var', 'ikkje', 'berre', 'i', 'denne', 'saka', 'Ap-ordføraren', 'i', 'Stranda', 'valde', 'å', 'trekkje', 'seg', 'ut', 'av', '.', 'Det', 'var', 'ikkje', 'mange', 'dagar', 'sidan', 'at', 'han', 'kalla', 'den', 'same', 'prosessen', 'for', 'ein', 'skan', 'dale', '.', 'Det', 'skjedde', 'mens', 'han', 'enda', 'ein', 'gong', 'ikkje', 'hadde', 'tru', 'på', 'at', 'eit', 'kompromiss', 'vart', 'inngått', '.', '-', 'Dette', 'er', 'eit', 'rop', 'om', 'hjelp', ',', 'sa', 'Abbedissen', 'utan', 'at', 'det', 'fekk', 'noko', 'som', 'helst', 'konkret', '.', '-', 'Men', 'ein', 'vert', 'litt', 'matt', 'når', 'ein', 'ikkje', 'veit', 'om', 'ein', 'skal', 'tre', 'ut', 'eller', 'ikkje', '.', 'No', 'er', 'ho', 'også', 'blitt', 'ein', 'utveg', ',', 'sa', 'ordføraren', '.', 'Det', 'vart', 'peika', 'på', 'at', 'Ap-politi', 'karen', 'ikkje', 'skulle', 'trekkje', 'seg', 'ut', ',', 'ein', 'kunne', 'vere', 'einig', 'eller', 'ikkje', 'einig', 'i', 'saka', 'som', 'ordførar', '.', '-', 'Vi', 'kan', 'alle', 'vere', 'samde', 'om', 'at', 'det', 'har', 'vore', 'ei', 'stor', 'glede', 'for', 'meg', 'som', 'ordførar', 'å', 'møte', 'dei', 'ulike', 'grup', 'pene', 'i', 'Stranda', 'som', 'alle', 'har', 'stått', 'på', 'for', 'å', 'få', 'på', 'plass', 'ei', 'sak', 'som', 'dette', 'utan', 'noko', 'vedtak', '.', 'Men', 'samstun', 'des', 'må', 'vi', 'også']",29.05241935483871
"['Det', 'var', 'ein', 'gong', 'ein', 'bonde', 'som', 'skulle', 'til', 'setjast', 'i', 'eit', 'distrikt', '.', 'Han', 'rådde', 'seg', 'til', 'å', 'nytta', 'den', 'nye', 'yrkesskolen', '.', 'Denne', 'skolen', 'har', 'og', 'eit', 'praktisk', 'gymnas', '.', 'Bonden', 'sende', 'ein', 'av', 'sønene', ',', 'som', 'og', 'var', 'elev', 'der', '.', 'Ein', 'dag', 'var', 'han', 'komen', 'lenger', 'i', 'utdanninga', 'si', 'enn', 'kameraten', '.', 'Han', 'sende', 'ein', 'søknad', 'til', 'sko', 'len', 'for', 'å', 'få', 'meir', 'og', 'betre', 'utdaning', '.', '—', 'Til', 'den', 'praktiske', 'skolen', 'sender', 'dei', ',', 'sa', 'han', ',', 'ei', 'jente', 'med', 'god', 'utdaning', 'og', 'praksis', 'i', 'alt.', 'Kvifor', 'sender', 'de', 'ikkje', 'nett', 'henne', 'som', 'eg', 'søkjer', 'og', 'er', 'heilt', 'sikker', 'på', 'å', 'få', '?', 'Ho', 'har', 'godt', 'vitnemål', 'frå', 'landsgymnaset', '.', 'Eg', 'veit', 'ikkje', 'om', 'ho', 'har', 'teke', 'til', 'med', 'noko', 'som', 'helst', ',', 'men', 'ho', 'har', 'alltid', 'vore', 'svært', 'interessera', 'i', 'alt', 'nytt', 'og', 'aldri', 'sett', 'seg', 'om', 'etter', 'noe', 'slikt', '.', 'Ho', 'kan', 'til', 'og', 'med', 'hjelpa', 'ein', 'god', 'del', 'med', 'skulearbeidet', '.', '—', 'Det', 'er', 'nett', 'det', 'eg', 'må', 'spørja', 'henne', 'om', 'når', 'du', 'får', 'henne', 'til', 'å', 'gå', 'ein', 'lengre', 'veg', 'fram', 'til', 'det', 'målet', 'du', 'vil', ',', 'sa', 'styraren']",24.12222222222222
"['Det', 'var', 'så', 'som', 'så', 'med', 'kondisjo', 'nen', 'på', 'Nordberg', 'onsdag', 'kveld', '.', 'Det', 'var', 'bare', 'de', 'yngste', 'som', 'var', 'med', 'på', 'stafetten', 'men', 'her', 'kunne', 'det', 'ikke', 'bli', 'seier', 'til', 'noen', 'av', 'dem', '.', '.', 'Speaker', ':', 'Per', 'A.', 'Røed', ',', 'Løven', 'stad', '.', 'Det', 'var', 'tydelig', 'å', 'se', 'at', 'det', 'er', 'store', 'ting', 'på', 'gang', ',', 'ikke', 'minst', 'ved', 'at', 'det', 'var', 'med', 'hele', 'syv', 'damer', '.', '.', 'S', '.', 'E.', 'KILDEBREKKE', ',', 'Heming', '1.12.34', ',', '8', '.', 'Bjørn', 'Eide', ',', 'Heming', '1.20.03', '.', 'Menn', 'junior', ':', '1', '.', 'Per', 'G.', 'Eriksen', ',', 'Heming', '1.45.51', ',', '9', '.', 'Bjørn', 'Kure', 'Hansen', ',', 'Heming', '2.00.25', '.', 'Menn', 'kl.', 'B', ':', '1', '.', 'Roar', 'Olsen', ',', 'Heming', '1.40.32', ',', '2', '.', 'John', 'A.', 'Myhre', ',', 'Heming', '1.46.49', '.', 'Menn', 'A', ':', '1', '.', 'Svein', 'E.', 'Kristian', 'sen', ',', 'Heming', '1.40.10', ',', '6', '.', 'Oddvar', 'Myhre', ',', 'Heming', '2.02.34', '.', 'Damer', 'junior', ':', '1', '.', 'Mette', 'Rams', 'gaard', ',', 'Heming', '40.12', ',', '15', '.', 'Gunvor', 'Landgraff', 'Nilsen', ',', 'Røa']",19.65398075240595
"['Ja', 'det', 'var', 'noen', 'som', 'ikke', 'likte', 'den', 'og', 'kom', 'med', 'sitt', '""', 'men', '""', '(', 'min', 'tolkning', ':', 'ikke', 'bare', 'det', ',', 'men', ')', '.', 'Det', 'er', 'noen', 'som', 'er', 'opptatt', 'av', 'å', 'få', 'fram', 'at', 'en', 'ikke', 'må', 'ha', 'det', '""', 'fin', '""', 'eller', '""', 'vellykket', '""', 'med', 'sex', 'og', 'samliv', 'for', 'å', 'kunne', 'være', 'lykkelig', '.', 'Ja', ',', 'mange', 'ønsker', 'rett', 'og', 'slett', 'å', 'ha', 'samlivet', 'så', 'lenge', 'begge', 'ønsker', 'det', '.', 'Men', 'å', 'kreve', 'at', 'den', 'ene', 'parten', 'skal', 'oppfylle', 'alle', 'andres', 'ønsker', 'og', 'forventninger', 'med', 'sex', 'og', 'samliv', 'vil', 'jo', 'gjøre', 'at', 'det', 'blir', 'vanskelig', 'for', 'den', 'parten', 'å', 'finne', 'fram', 'til', 'et', 'godt', 'og', 'harmonisk', 'samliv', '.', 'Den', 'som', 'velger', 'et', 'så', 'ensidig', 'levevis', 'på', 'det', 'seksuelle', 'området', 'vil', 'fort', 'kunne', 'bli', 'ensom', 'i', 'samlivet', '.', 'For', 'ingen', 'vil', 'være', 'sammen', 'med', 'han', '/', 'henne', 'når', 'vedkommende', 'har', 'urealistiske', 'forventninger', 'og', 'ønsker', 'til', 'sexlivet', 'og', 'parforholdet', '.', 'Sexlyst', 'og', '-', 'glede', 'forsvinner', 'fort', 'i', 'et', 'slikt', 'liv', ',', 'og', 'en', 'blir', 'fort', 'den', 'utrivelige', 'og', 'klengete', 'parten', 'i', 'forholdet', '.', 'Da', 'opplever', 'en', 'også', 'det', 'motsatte', 'av', 'det', 'en', 'ønsker', 'å', 'oppleve', '.', 'Da', 'skjer', 'det', 'noe']",37.07142857142857
"['Ja', 'det', 'er', 'et', 'rigtig', 'godt', 'spørgsmål', '.', 'Jeg', 'har', 'faktisk', 'kun', 'været', 'på', 'én', 'enkelt', 'barbecuen', 'før', '.', 'En', 'venindes', 'veninde', 'som', 'er', 'vegetar', ',', 'inviterede', 'den', 'anden', 'dag', 'en', 'del', 'mennesker', 'Så', 'jeg', 'tænkte', 'lige', 'Men', 'så', 'var', 'der', 'et', 'eller', 'andet', 'med', 'en', 'eller', 'anden', 'udstilling', ',', 'ja', 'altså', 'den', 'med', 'æblelågene', ',', 'så', 'jeg', 'tænkte', 'at', 'det', 'måtte', 'jeg', 'da', 'lige', 'lave', 'da', 'hun', 'havde', 'sådan', 'en', 'æblemadvogn', 'med', 'sig', '.', 'Jeg', 'googlede', 'lidt', 'og', 'så', 'fandt', 'jeg', 'frem', 'til', 'din', 'blog', ',', 'jeg', 'har', 'lige', 'skrevet', 'med', 'dig', 'i', 'torsdags', 'og', 'havde', 'meget', 'store', 'forhåbninger', 'om', 'at', 'du', 'vile', 'lave', 'en', 'opskrift', ',', 'for', 'jeg', 'var', 'jo', 'ret', 'ny', 'i', 'dette', '.', 'Nå', 'men', 'altså', ',', 'æble', 'bollen', 'ser', 'jo', 'så', 'fin', 'ud', 'og', 'da', 'jeg', 'har', 'et', 'æble', 'projekt', 'i', 'gang', ',', 'så', 'synes', 'jeg', 'lige', 'jeg', 'skulle', 'afprøve', 'nogle', 'af', 'de', 'opskrifter', 'du', 'måske', 'havde', 'i', 'bagagen', ',', 'så', 'prøvede', 'jeg', 'din', 'og', 'den', 'blev', 'skam', 'god', '🙂', 'Jeg', 'fandt', 'denne', 'opskrift', 'på', 'din', 'blog', 'og', 'den', 'blev', 'jeg', 'ret', 'vild', 'og', 'glad']",41.81481481481482
"['Så', 'var', 'det', 'den', 'tiden', 'på', 'året', 'igjen', '.', 'I', 'januar', 'har', 'en', 'mengde', 'av', 'dem', 'som', 'har', 'gått', 'ut', 'av', 'arbeidslivet', ',', 'stått', 'frem', 'på', 'TV', 'med', 'sin', 'oppsigelse', ',', 'og', 'er', 'i', 'jobb', 'igjen', '.', 'Det', 'er', 'bra', '!', 'Det', 'er', 'da', 'ikke', 'normalt', 'at', 'det', 'går', 'så', 'mange', 'år', 'før', 'en', 'i', 'Norge', 'mister', 'jobben', '?', 'Er', 'det', 'ikke', 'da', 'en', 'god', 'nok', 'grunn', 'for', 'å', 'søke', 'om', 'oppsigelse', 'at', 'man', 'har', 'passert', '62', 'og', 'går', 'av', 'med', 'pensjon', '?', 'Vi', 'har', 'i', 'løpet', 'ti', 'år', 'en', 'gang', 'for', 'alle', 'gått', 'fra', 'det', 'som', 'i', 'alle', 'årene', 'før', 'var', 'et', 'av', 'de', 'viktigste', 'prinsippene', 'i', 'norsk', 'arbeidsliv', '.', 'Arbeidslivet', ',', 'som', 'ble', 'ansett', 'som', 'grunnmuren', ',', 'der', 'man', 'vokste', 'opp', ',', 'både', 'på', 'arbeidsplassen', 'og', 'ellers', 'i', 'livet', ',', 'for', 'så', 'etterpå', 'å', 'tre', 'ut', 'i', 'tilværelsen', 'som', 'selvforsørgende', 'borger', 'uten', 'å', 'måtte', 'tenke', 'på', 'forsørgelse', '.', 'I', 'dag', 'finnes', 'det', 'vel', 'strengt', 'tatt', 'ingen', 'grenser', 'for', 'hvor', 'mye', 'av', 'arbeidslivet', 'man', 'kan', 'stå', 'på', 'utsiden', 'og', 'bare', 'passivt', 'ta', 'imot', 'penger', 'fra', 'Nav', 'av', 'en', 'eller', 'annen', 'grunn', '.', 'Jeg', 'tror', 'man', 'ville', 'spare', 'veldig', 'mye', 'menneskelige', 'og', 'samfunnsøkonomiske', 'ressurser', 'ved']",33.551035502958584
"['Det', 'var', 'som', 'vanlig', 'en', 'lett', 'kamp', 'mellom', 'Brumunddal', 'og', 'Stange', '-', 'denne', 'gangen', 'vant', 'Stange', 'stort', 'over', 'Brumunddal', '.', 'Etter', 'ordinær', 'tid', 'var', 'det', 'klart', 'at', 'det', 'ville', 'bli', 'hjemmeseier', 'og', 'den', 'vant', 'Stange', 'klart', 'med', 'sifrene', '35-0', '.', 'Brumunddals', 'lag', 'var', 'meget', 'sterkt', 'lørdag', '.', 'De', 'viste', 'seg', 'nemlig', 'ikke', 'like', 'godt', 'frem', 'søndag', 'som', 'tidligere', 'i', 'serien', '.', '-', 'Jeg', 'vil', 'først', 'komme', 'med', 'en', 'direkte', 'kritikk', '.', 'Vi', 'manglet', 'en', 'del', 'spillere', 'til', 'kampen', 'mot', 'Fart', 'sist', 'helg', ',', 'blant', 'an', 'net', 'var', 'Stig', 'Hansen', 'og', 'Rune', 'Ødegårdstuen', 'borte', '.', 'Dette', 'gjorde', 'nok', 'sitt', 'til', 'at', 'vi', 'ble', 'for', 'baktunge', ',', 'mente', 'trener', 'Tore', 'Fossum', '.', 'Han', 'har', 'i', 'de', 'siste', 'kampene', 'framhevet', 'sine', 'juniorer', 'på', 'laget', '.', 'Det', 'er', 'synd', '-', 'og', 'treneren', 'legger', 'ikke', 'skjul', 'på', 'at', 'han', 'er', 'skuffet', 'over', 'resultatet', '.', '-', 'Stange', 'åpnet', 'kampen', 'på', 'best', 'tenkelig', 'måte', ',', 'og', 'vi', 'måtte', 'jobbe', 'svært', 'mye', 'for', 'å', 'tette', 'igjen', '.', 'Vi', 'er', 'derfor', 'skuf', 'fet', 'over', 'at', 'vi', 'ikke', 'klarte', 'dette', '.', '-', 'Nå', 'må', 'vi', 'opp', 'og', 'fram', ',', 'og', 'det', 'tror', 'jeg']",26.98098633392751
"['Det', 'er', 'ikkje', 'lenger', 'noko', 'stort', 'tema', 'i', 'diskusjonen', 'om', 'kven', 'som', 'skal', 'få', 'leia', 'fylket', 'gjennom', 'fire', 'nye', 'år', '.', 'Eit', 'fleirtal', 'på', 'tre', 'i', 'fylkesutvalet', 'vedtok', 'i', 'sitt', 'tilråding', 'til', 'vedtak', 'at', 'Svein', 'A.', 'Roseth', 'frå', 'Kristeleg', 'Folkeparti', 'er', 'rett', 'mann', 'til', 'å', 'styra', 'fylket', 'saman', 'med', 'AP', 'sine', 'to', 'representantar', '.', 'I', 'den', 'komande', 'fylkestingsperioden', 'vil', 'Høgre', 'og', 'Senterpartiet', 'møta', 'kvarandre', 'i', 'opposisjon', ',', 'så', 'i', 'teorien', 'vil', 'dei', 'to', 'ikkje', 'ha', 'eit', 'fleirtal', 'på', 'fire', 'mot', 'seg', 'når', 'dei', 'skal', 'inn', 'i', 'den', 'nye', 'fylkeskommunen', '.', 'Kven', 'som', 'skal', 'stå', 'på', 'den', 'andre', 'sida', 'veit', 'me', 'ikkje', '.', 'Dei', 'to', 'partia', ',', 'Høgre', 'og', 'Sp', ',', 'var', 'det', 'største', 'fleirtalet', 'i', 'det', 'gamle', 'fylkestinget', '.', 'I', 'den', 'neste', 'perioden', 'skal', 'SP', 'verta', 'større', 'enn', 'Høgre', '.', 'SV', 'og', 'Frp', 'skal', 'begge', 'gå', 'tilbake', 'og', 'i', 'tillegg', 'skal', 'Raud', 'Valallianse', 'få', 'ein', 'plass', 'fylkestinget', 'etter', 'alt', 'å', 'døma', 'får', '.', 'Det', 'vil', 'seia', 'at', 'Venstre', ',', 'med', 'sine', 'to', ',', 'etter', 'alt', 'å', 'døma', 'vert']",37.21178821178821
"['Kor', 'mange', 'prosent', 'av', 'arealet', 'til', 'Hordaland', 'fylke', 'vart', 'i', '2007', 'utbygd', 'av', 'kraftkrevjande', 'in', 'dustri', 'og', 'bergverk', '?', 'Kor', 'mange', 'år', 'med', 'økonomisk', 'vekst', 'har', 'fylket', 'hatt', ',', 'og', 'kor', 'mykje', 'er', 'blitt', 'til', 'i', 'den', 'næraste', 'regionen', 'rundt', 'Odda', '?', 'Eit', 'landsomfattande', 'politisk', 'valprogram', 'om', '10', 'år', 'kan', 'ikkje', 'ta', 'opp', 'slike', 'viktige', 'spørsmål', '.', 'Og', 'kven', 'skal', 'gjera', 'det', 'på', 'dette', 'feltet', 'for', 'Odda', '?', 'På', 'landsbasis', 'får', 'me', 'berre', 'ein', 'prosent', 'av', 'kraftforedlande', 'indus', 'tri', ',', 'resten', 'må', 'me', 'klara', 'sjølve', '.', 'For', 'bergverk', 'er', 'tala', '30', '%', '.', 'Men', 'fylket', 'har', 'store', 'forventningar', 'til', 'at', 'Statnett', 'skal', 'opna', 'nye', 'kraftlinjer', 'i', 'Hordaland', 'dei', 'næraste', '10', 'åra', '.', 'Dei', 'kjem', 'til', 'å', 'få', 'stor', 'merksemd', 'og', 'mykje', 'positiv', 'omtale', 'i', 'både', 'fagtidsskrift', 'og', 'i', 'massemedia', '.', 'Når', 'dei', 'kjem', 'i', 'mål', ',', 'kan', 'Hordaland', 'gå', 'ein', 'ny', 'kraftrik', 'tidsbolk', 'inn', 'i', 'soga', ',', 'og', 'me', 'kan', 'tenkja', 'på', 'kor', 'me', 'har', 'krafta', 'frå', '.', 'Ifylgje', 'SSB', 'vart', 'det']",36.138888888888886
"['Det', 'er', 'veldig', 'mye', 'å', 'sette', 'seg', 'inn', 'i', 'når', 'man', 'skal', 'ha', 'katt', '.', 'Men', 'en', 'god', 'start', 'er', 'faktisk', 'å', 'ha', 'katt', '.', 'For', 'er', 'det', 'noe', 'alle', 'vet', ',', 'så', 'er', 'det', 'at', 'det', 'lønner', 'seg', 'å', 'få', 'seg', 'katt', '.', 'Jeg', 'har', 'fått', 'to', 'fine', 'katter', 'og', 'vi', 'er', 'en', 'lykkelig', 'familie', 'som', 'koser', 'oss', 'masse', '.', 'Den', 'første', 'fikk', 'jeg', 'i', 'bursdagsgave', 'av', 'en', 'venninne', 'og', 'det', 'var', 'stor', 'stas', ':', ')', 'Gøy', 'med', 'en', 'kattunge', 'og', 'jeg', 'var', 'veldig', 'bestemt', 'på', 'at', 'hun', 'skulle', 'beholde', 'de', 'begge', 'to.', 'Jeg', 'var', 'på', 'en', 'katteutstilling', 'med', 'henne', 'noen', 'dager', 'over', 'juletider', '.', 'Og', 'som', 'vanlig', 'hadde', 'vi', 'verdens', 'vakreste', 'katt', 'i', 'fanget', '.', 'Og', 'her', 'ser', 'dere', 'det', 'vakre', 'bildet', 'som', 'ble', 'tatt', 'av', 'henne', '.', 'Søsknene', 'hennes', 'synes', 'det', 'var', 'like', 'gøy', 'å', 'leke', 'med', 'søsteren', 'vår', 'som', 'med', 'meg', ':', 'p', 'Den', 'andre', 'av', 'mine', 'to', 'er', 'Nasse', '(', 'som', 'jeg', 'kaller', 'henne', ')', 'og', 'her', 'har', 'hun', 'nettopp', 'kommet', 'hjem', 'med', 'pelsen', 'sin', 'etter', 'at', 'jeg', 'hadde', 'børstet', 'hennes', 'forrige', 'uke', '.', 'Og', 'da', 'er', 'det', 'plutselig', 'litt', 'greit', 'å', 'ha', 'en', 'stor', 'og', 'snill', 'og']",31.054640718562872
